OTUID	All	feces	plaque	saliva
ASV_265	0.026632	0.00000000	0.01121579	0.06868132
ASV_331	0.050778	0.00000000	0.11799410	0.03434066
ASV_336	0.0252	0.00000000	0.00000000	0.07559982
ASV_383	0.019621	0.0588631	0.0000000	0.0000000
ASV_426	0.046186	0.000000	0.138559	0.000000
ASV_456	0.06883	0.0000000	0.2064897	0.0000000
ASV_515	0.019621	0.0588631	0.0000000	0.0000000
ASV_517	0.019621	0.0588631	0.0000000	0.0000000
ASV_539	0.037525	0.1125757	0.0000000	0.0000000
ASV_579	0.01574	0.00000000	0.02880516	0.01841603
ASV_589	0.046186	0.000000	0.138559	0.000000
ASV_593	0.038207	0.0000000	0.1077013	0.0069185
ASV_618	0.0212	0.00000000	0.06359924	0.00000000
ASV_634	0.048971	0.00000000	0.11799410	0.02891845
ASV_638	0.056193	0.00000000	0.14749263	0.02108637
ASV_669	0.022492	0.00000000	0.00000000	0.06747638
ASV_728	0.036042	0.1081248	0.0000000	0.0000000
ASV_734	0.036042	0.1081248	0.0000000	0.0000000
ASV_780	0.019621	0.0588631	0.0000000	0.0000000
ASV_804	0.048965	0.1468948	0.0000000	0.0000000
ASV_826	0.118926	0.3567788	0.0000000	0.0000000
ASV_839	0.015422	0.00000000	0.04626631	0.00000000
ASV_854	0.013442	0.00000000	0.04032723	0.00000000
ASV_858	0.013442	0.00000000	0.04032723	0.00000000
ASV_859	0.019915	0.00000000	0.01697682	0.04276742
ASV_878	0.01812	0.00000000	0.05436034	0.00000000
ASV_886	0.014324	0.000000000	0.034566194	0.008404774
ASV_893	0.03678	0.0000000	0.1103387	0.0000000
ASV_896	0.046186	0.000000	0.138559	0.000000
ASV_900	0.034749	0.0000000	0.1042456	0.0000000
ASV_919	0.025342	0.00000000	0.07602533	0.00000000
ASV_926	0.033617	0.0000000	0.1008517	0.0000000
ASV_927	0.039203	0.0000000	0.1176075	0.0000000
ASV_948	0.022408	0.00000000	0.04613809	0.02108637
ASV_960	0.02021	0.0000000	0.0606297	0.0000000
ASV_964	0.020371	0.00000000	0.06111402	0.00000000
ASV_967	0.022953	0.000000000	0.060453948	0.008404774
ASV_982	0.06883	0.0000000	0.2064897	0.0000000
ASV_992	0.06883	0.0000000	0.2064897	0.0000000
ASV_1004	0.023472	0.00000000	0.02949853	0.04091804
ASV_1016	0.028911	0.00000000	0.02949853	0.05723443
ASV_1019	0.021689	0.00000000	0.00000000	0.06506651
ASV_1021	0.020799	0.00000000	0.00000000	0.06239618
ASV_1023	0.021384	0.00000000	0.00000000	0.06415293
ASV_1025	0.021083	0.00000000	0.01746115	0.04578755
ASV_1036	0.022875	0.00000000	0.03428575	0.03434066
ASV_1045	0.034851	0.00000000	0.07021284	0.03434066
ASV_1048	0.019339	0.00000000	0.01121579	0.04680052
ASV_1059	0.017553	0.00000000	0.00000000	0.05265929
ASV_1063	0.017553	0.00000000	0.00000000	0.05265929
ASV_1086	0.018622	0.0000000	0.0000000	0.0558673
ASV_1087	0.017162	0.000000000	0.008730574	0.042755450
ASV_1151	0.01534	0.00000000	0.00000000	0.04601933
ASV_1169	0.01534	0.00000000	0.00000000	0.04601933
ASV_1197	0.01681	0.00000000	0.00000000	0.05042864
ASV_1214	0.017757	0.00000000	0.00000000	0.05326984
ASV_1224	0.017221	0.00000000	0.00000000	0.05166335
ASV_1234	0.01681	0.00000000	0.00000000	0.05042864
ASV_401	0.011908	0.00000000	0.02880516	0.00691850
ASV_409	0.011522	0.00000000	0.03456619	0.00000000
ASV_412	0.011522	0.00000000	0.03456619	0.00000000
ASV_438	0.026155	0.00000000	0.07846532	0.00000000
ASV_440	0.03174	0.00000000	0.09522117	0.00000000
ASV_443	0.017461	0.00000000	0.05238345	0.00000000
ASV_447	0.017461	0.00000000	0.05238345	0.00000000
ASV_462	0.022894	0.00000000	0.00000000	0.06868132
ASV_463	0.022894	0.00000000	0.00000000	0.06868132
ASV_478	0.013837	0.000000	0.000000	0.041511
ASV_508	0.039872	0.1196172	0.0000000	0.0000000
ASV_548	0.034722	0.1041667	0.0000000	0.0000000
ASV_551	0.03048	0.05096840	0.01746115	0.02300966
ASV_595	0.022432	0.00000000	0.06729475	0.00000000
ASV_597	0.02168	0.00000000	0.05359374	0.01144689
ASV_598	0.022509	0.00000000	0.05607896	0.01144689
ASV_603	0.022432	0.00000000	0.06729475	0.00000000
ASV_613	0.033602	0.0000000	0.1008065	0.0000000
ASV_616	0.017461	0.00000000	0.05238345	0.00000000
ASV_621	0.018367	0.00000000	0.04365287	0.01144689
ASV_623	0.017461	0.00000000	0.05238345	0.00000000
ASV_630	0.017461	0.00000000	0.05238345	0.00000000
ASV_631	0.038229	0.0000000	0.1146873	0.0000000
ASV_640	0.022894	0.00000000	0.00000000	0.06868132
ASV_645	0.022894	0.00000000	0.00000000	0.06868132
ASV_649	0.022894	0.00000000	0.00000000	0.06868132
ASV_652	0.022894	0.00000000	0.00000000	0.06868132
ASV_666	0.017553	0.00000000	0.00000000	0.05265929
ASV_707	0.016599	0.00000000	0.00000000	0.04979633
ASV_717	0.016933	0.00000000	0.00000000	0.05080042
ASV_730	0.042733	0.1282004	0.0000000	0.0000000
ASV_774	0.025605	0.07681395	0.00000000	0.00000000
ASV_790	0.015935	0.042045072	0.005761032	0.000000000
ASV_834	0.011522	0.00000000	0.03456619	0.00000000
ASV_850	0.01631	0.00000000	0.04892958	0.00000000
ASV_851	0.011908	0.00000000	0.02880516	0.00691850
ASV_895	0.033869	0.0000000	0.1016081	0.0000000
ASV_903	0.021696	0.00000000	0.04486317	0.02022344
ASV_907	0.022432	0.00000000	0.06729475	0.00000000
ASV_914	0.022475	0.00000000	0.06742527	0.00000000
ASV_922	0.033602	0.0000000	0.1008065	0.0000000
ASV_931	0.017992	0.00000000	0.02256211	0.03141444
ASV_933	0.033602	0.0000000	0.1008065	0.0000000
ASV_942	0.017461	0.00000000	0.05238345	0.00000000
ASV_946	0.019272	0.00000000	0.03492230	0.02289377
ASV_951	0.017461	0.00000000	0.05238345	0.00000000
ASV_977	0.025289	0.00000000	0.06442082	0.01144689
ASV_980	0.021364	0.00000000	0.02949853	0.03459250
ASV_1000	0.039007	0.0000000	0.1170203	0.0000000
ASV_1001	0.049164	0.0000000	0.1474926	0.0000000
ASV_1017	0.019001	0.00000000	0.01121579	0.04578755
ASV_1029	0.019078	0.00000000	0.00000000	0.05723443
ASV_1033	0.019001	0.00000000	0.01121579	0.04578755
ASV_1047	0.021784	0.00000000	0.03100993	0.03434066
ASV_1054	0.0183	0.00000000	0.01979414	0.03510620
ASV_1105	0.015491	0.00000000	0.00000000	0.04647155
ASV_1141	0.014699	0.00000000	0.00000000	0.04409603
ASV_1146	0.012783	0.00000000	0.00000000	0.03834944
ASV_1147	0.013273	0.00000000	0.00000000	0.03981921
ASV_1157	0.012783	0.00000000	0.00000000	0.03834944
ASV_1160	0.012783	0.00000000	0.00000000	0.03834944
ASV_1183	0.012783	0.00000000	0.00000000	0.03834944
ASV_1194	0.014132	0.00000000	0.00000000	0.04239564
ASV_1200	0.014008	0.00000000	0.00000000	0.04202387
ASV_1208	0.014008	0.00000000	0.00000000	0.04202387
ASV_1209	0.014008	0.00000000	0.00000000	0.04202387
ASV_1215	0.014008	0.00000000	0.00000000	0.04202387
ASV_315	0.018693	0.00000000	0.05607896	0.00000000
ASV_441	0.028002	0.00000000	0.08400538	0.00000000
ASV_452	0.049164	0.0000000	0.1474926	0.0000000
ASV_495	0.027241	0.08172181	0.00000000	0.00000000
ASV_526	0.014015	0.04204507	0.00000000	0.00000000
ASV_537	0.027195	0.08158487	0.00000000	0.00000000
ASV_554	0.084947	0.254842	0.000000	0.000000
ASV_559	0.009602	0.00000000	0.02880516	0.00000000
ASV_560	0.013282	0.0000000	0.0398452	0.0000000
ASV_592	0.03299	0.0000000	0.0989707	0.0000000
ASV_602	0.023959	0.00000000	0.07187648	0.00000000
ASV_617	0.014551	0.00000000	0.04365287	0.00000000
ASV_637	0.049164	0.0000000	0.1474926	0.0000000
ASV_646	0.019078	0.00000000	0.00000000	0.05723443
ASV_657	0.025095	0.00000000	0.02949853	0.04578755
ASV_658	0.016665	0.00000000	0.01746115	0.03253326
ASV_675	0.016066	0.00000000	0.00000000	0.04819742
ASV_706	0.012783	0.00000000	0.00000000	0.03834944
ASV_751	0.033227	0.09968102	0.00000000	0.00000000
ASV_783	0.014015	0.04204507	0.00000000	0.00000000
ASV_796	0.014015	0.04204507	0.00000000	0.00000000
ASV_822	0.028935	0.08680556	0.00000000	0.00000000
ASV_832	0.04623	0.138691	0.000000	0.000000
ASV_836	0.010238	0.000000000	0.023044130	0.007669888
ASV_852	0.013875	0.000000000	0.033953648	0.007669888
ASV_853	0.020399	0.00000000	0.04975116	0.01144689
ASV_856	0.014305	0.00000000	0.03146843	0.01144689
ASV_861	0.021151	0.00000000	0.06345217	0.00000000
ASV_873	0.009602	0.00000000	0.02880516	0.00000000
ASV_879	0.009602	0.00000000	0.02880516	0.00000000
ASV_904	0.018693	0.00000000	0.05607896	0.00000000
ASV_905	0.02313	0.00000000	0.06939126	0.00000000
ASV_911	0.018693	0.00000000	0.05607896	0.00000000
ASV_947	0.013561	0.00000000	0.04068333	0.00000000
ASV_957	0.014442	0.000000000	0.034922298	0.008404774
ASV_959	0.014551	0.00000000	0.04365287	0.00000000
ASV_963	0.013208	0.000000000	0.031952756	0.007669888
ASV_965	0.014551	0.00000000	0.04365287	0.00000000
ASV_995	0.029302	0.00000000	0.07645820	0.01144689
ASV_1007	0.02128	0.00000000	0.02949853	0.03434066
ASV_1032	0.02128	0.00000000	0.02949853	0.03434066
ASV_1037	0.011486	0.00000000	0.00000000	0.03445655
ASV_1042	0.020677	0.00000000	0.02949853	0.03253326
ASV_1051	0.011083	0.00000000	0.00000000	0.03324815
ASV_1076	0.012565	0.000000	0.000000	0.037695
ASV_1077	0.010883	0.00000000	0.00000000	0.03264915
ASV_1088	0.012853	0.00000000	0.00000000	0.03855793
ASV_1112	0.012853	0.00000000	0.00000000	0.03855793
ASV_1144	0.011486	0.00000000	0.00000000	0.03445655
ASV_1166	0.012142	0.00000000	0.00000000	0.03642615
ASV_1172	0.010227	0.00000000	0.00000000	0.03067955
ASV_1173	0.010227	0.00000000	0.00000000	0.03067955
ASV_1174	0.010227	0.00000000	0.00000000	0.03067955
ASV_1177	0.010227	0.00000000	0.00000000	0.03067955
ASV_1179	0.010227	0.00000000	0.00000000	0.03067955
ASV_1182	0.010227	0.00000000	0.00000000	0.03067955
ASV_1188	0.012632	0.00000000	0.00000000	0.03789592
ASV_1189	0.011206	0.0000000	0.0000000	0.0336191
ASV_1196	0.011424	0.00000000	0.01746115	0.01680955
ASV_1216	0.01133	0.00000000	0.00000000	0.03399087
ASV_453	0.024278	0.00000000	0.05899705	0.01383700
ASV_492	0.011206	0.0000000	0.0000000	0.0336191
ASV_530	0.014196	0.04258815	0.00000000	0.00000000
ASV_534	0.028785	0.08635579	0.00000000	0.00000000
ASV_591	0.026392	0.00000000	0.07917656	0.00000000
ASV_632	0.039331	0.0000000	0.1179941	0.0000000
ASV_643	0.017047	0.00000000	0.01680108	0.03434066
ASV_710	0.010711	0.00000000	0.00000000	0.03213282
ASV_720	0.011206	0.0000000	0.0000000	0.0336191
ASV_739	0.020595	0.0617856	0.0000000	0.0000000
ASV_758	0.011212	0.03363606	0.00000000	0.00000000
ASV_823	0.023148	0.06944444	0.00000000	0.00000000
ASV_829	0.058165	0.1744941	0.0000000	0.0000000
ASV_830	0.067958	0.2038736	0.0000000	0.0000000
ASV_847	0.007681	0.00000000	0.02304413	0.00000000
ASV_860	0.007681	0.00000000	0.02304413	0.00000000
ASV_876	0.015594	0.00000000	0.04678162	0.00000000
ASV_883	0.008687	0.000000000	0.017283097	0.008776549
ASV_889	0.007681	0.00000000	0.02304413	0.00000000
ASV_909	0.014954	0.00000000	0.04486317	0.00000000
ASV_930	0.019711	0.0000000	0.0591338	0.0000000
ASV_934	0.030496	0.05096840	0.03360215	0.00691850
ASV_937	0.011641	0.0000000	0.0349223	0.0000000
ASV_997	0.039331	0.0000000	0.1179941	0.0000000
ASV_1013	0.011447	0.00000000	0.00000000	0.03434066
ASV_1014	0.01137	0.00000000	0.01121579	0.02289377
ASV_1031	0.010844	0.00000000	0.00000000	0.03253326
ASV_1056	0.015315	0.00000000	0.02949853	0.01644644
ASV_1061	0.008777	0.00000000	0.00000000	0.02632965
ASV_1062	0.008777	0.00000000	0.00000000	0.02632965
ASV_1067	0.008777	0.00000000	0.00000000	0.02632965
ASV_1097	0.009639	0.00000000	0.00000000	0.02891845
ASV_1108	0.009337	0.000000000	0.008730574	0.019278967
ASV_1140	0.00767	0.00000000	0.00000000	0.02300966
ASV_1148	0.007915	0.00000000	0.00000000	0.02374455
ASV_1168	0.00767	0.00000000	0.00000000	0.02300966
ASV_1199	0.008405	0.00000000	0.00000000	0.02521432
ASV_1203	0.008405	0.00000000	0.00000000	0.02521432
ASV_1207	0.008405	0.00000000	0.00000000	0.02521432
ASV_552	0.050968	0.1529052	0.0000000	0.0000000
ASV_628	0.008731	0.00000000	0.02619172	0.00000000
ASV_629	0.008731	0.00000000	0.02619172	0.00000000
ASV_635	0.015315	0.00000000	0.02949853	0.01644644
ASV_655	0.011447	0.00000000	0.00000000	0.03434066
ASV_786	0.008409	0.02522704	0.00000000	0.00000000
ASV_827	0.050968	0.1529052	0.0000000	0.0000000
ASV_831	0.041175	0.1235257	0.0000000	0.0000000
ASV_877	0.007054	0.000000000	0.011522065	0.009639483
ASV_891	0.015998	0.000000000	0.039588282	0.008404774
ASV_908	0.011216	0.00000000	0.03364738	0.00000000
ASV_949	0.008127	0.00000000	0.01746115	0.00691850
ASV_953	0.008731	0.00000000	0.02619172	0.00000000
ASV_954	0.010541	0.000000000	0.008730574	0.022893773
ASV_979	0.029499	0.00000000	0.08849558	0.00000000
ASV_987	0.029499	0.00000000	0.08849558	0.00000000
ASV_993	0.029499	0.00000000	0.08849558	0.00000000
ASV_1008	0.007631	0.00000000	0.00000000	0.02289377
ASV_1011	0.007631	0.00000000	0.00000000	0.02289377
ASV_1035	0.007631	0.00000000	0.00000000	0.02289377
ASV_1041	0.007631	0.00000000	0.00000000	0.02289377
ASV_1044	0.007631	0.00000000	0.00000000	0.02289377
ASV_1050	0.005851	0.0000000	0.0000000	0.0175531
ASV_1053	0.005851	0.0000000	0.0000000	0.0175531
ASV_1073	0.005851	0.0000000	0.0000000	0.0175531
ASV_1083	0.006426	0.00000000	0.00000000	0.01927897
ASV_1102	0.006426	0.00000000	0.00000000	0.01927897
ASV_1150	0.005113	0.00000000	0.00000000	0.01533978
ASV_1153	0.005113	0.00000000	0.00000000	0.01533978
ASV_1161	0.005113	0.00000000	0.00000000	0.01533978
ASV_1163	0.005113	0.00000000	0.00000000	0.01533978
ASV_1204	0.005603	0.00000000	0.00000000	0.01680955
ASV_1230	0.005603	0.00000000	0.00000000	0.01680955
ASV_802	0.014393	0.04317789	0.00000000	0.00000000
ASV_809	0.014393	0.04317789	0.00000000	0.00000000
ASV_881	0.003841	0.00000000	0.01152206	0.00000000
ASV_928	0.011201	0.00000000	0.03360215	0.00000000
ASV_938	0.00582	0.00000000	0.01746115	0.00000000
ASV_944	0.00582	0.00000000	0.01746115	0.00000000
ASV_972	0.00582	0.00000000	0.01746115	0.00000000
ASV_975	0.00582	0.00000000	0.01746115	0.00000000
ASV_978	0.00582	0.00000000	0.01746115	0.00000000
ASV_983	0.019666	0.00000000	0.05899705	0.00000000
ASV_989	0.019666	0.00000000	0.05899705	0.00000000
ASV_994	0.019666	0.00000000	0.05899705	0.00000000
