function	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
K00324	0.5	44.5	1.5	67.0	189.0	17.5	207.66	72.0	550.0	117.0	671.0	138.0	423.34000000000003	557.1800000000001	266.84999999999997	483.82	140.51	119.0
K00325	0.25	22.25	0.75	33.5	94.5	8.75	118.66	37.5	276.0	62.0	336.0	73.0	227.58999999999995	554.1800000000001	247.34999999999997	473.82	116.51	108.5
K00330	321.14	93.84	344.90999999999997	107.8	174.79000000000002	1.0	1429.95	177.49999999999997	325.25	267.0	713.5	182.37	308.35	295.6	494.2	428.2	242.9	482.68
K00331	305.14	93.84	344.90999999999997	107.8	167.79000000000002	1.0	1429.95	177.49999999999997	325.25	267.0	713.5	182.37	308.35	295.6	494.2	428.2	242.9	482.68
K00332	23.0	21.0	35.0	0.0	5.33	1.0	769.5	37.0	101.0	37.0	342.5	80.2	184.1	131.6	199.2	172.2	143.9	145.43
K00333	23.0	21.0	35.0	0.0	5.33	1.0	777.5	37.0	104.5	37.0	348.5	80.2	193.6	131.6	199.2	172.2	143.9	145.43
K00334	592.76	461.89	648.88	581.0	567.12	150.5	1011.8299999999999	145.34	466.83	72.34	707.4900000000001	162.52999999999997	335.43	137.6	214.35999999999999	198.85999999999999	159.9	258.76
K00335	412.76	262.75	542.17	269.0	333.83	137.5	981.8299999999999	131.34	473.83	64.34	649.49	156.73	369.03	225.2	358.05999999999995	348.06	194.3	279.35999999999996
K00336	425.64	445.0	816.1700000000001	444.5	568.8299999999999	117.5	1023.0	127.25	372.75	140.5	576.25	184.37	419.02000000000004	223.85	346.95	616.7	550.65	627.1800000000001
K00337	321.14	93.84	344.90999999999997	115.8	175.79000000000002	1.0	1429.95	177.49999999999997	325.25	267.0	713.5	185.37	308.35	295.6	494.2	428.2	242.9	482.68
K00338	321.14	93.84	344.90999999999997	107.8	174.79000000000002	1.0	1429.95	177.49999999999997	325.25	267.0	713.5	182.37	308.35	295.6	494.2	428.2	242.9	482.68
K00339	321.14	93.84	344.90999999999997	107.8	174.79000000000002	1.0	1429.95	177.49999999999997	325.25	267.0	713.5	182.37	308.35	295.6	494.2	428.2	242.9	482.68
K00340	321.14	93.84	344.90999999999997	107.8	174.79000000000002	1.0	1429.95	177.49999999999997	325.25	267.0	713.5	182.37	308.35	295.6	494.2	428.2	242.9	482.68
K00341	321.14	93.84	344.90999999999997	107.8	174.79000000000002	1.0	1301.95	171.49999999999997	290.75	264.0	654.0	171.87	306.35	295.6	494.2	428.2	242.9	482.68
K00342	321.14	93.84	344.90999999999997	107.8	174.79000000000002	1.0	1429.95	177.49999999999997	325.25	267.0	713.5	182.37	308.35	295.6	494.2	428.2	242.9	482.68
K00343	321.14	93.84	344.90999999999997	107.8	174.79000000000002	1.0	1429.95	177.49999999999997	325.25	267.0	713.5	182.37	308.35	295.6	494.2	428.2	242.9	482.68
K00344	0.0	0.0	0.0	8.0	1.0	0.0	41.34	0.0	0.0	0.0	0.0	4.66	38.0	207.34	112.66	81.34	112.66	147.32
K00346	300.76	73.09	309.91	107.8	171.96	0.0	706.36	179.5	448.0	293.0	662.0	154.12	372.44000000000005	562.7800000000001	619.0500000000001	714.5200000000001	221.91	465.35
K00347	300.76	73.09	309.91	107.8	171.96	0.0	706.36	179.5	448.0	293.0	662.0	154.12	372.44000000000005	562.7800000000001	619.0500000000001	714.5200000000001	221.91	465.35
K00348	300.76	73.09	309.91	107.8	171.96	0.0	706.36	179.5	448.0	293.0	662.0	154.12	372.44000000000005	562.7800000000001	619.0500000000001	714.5200000000001	221.91	465.35
K00349	300.76	73.09	309.91	107.8	171.96	0.0	706.36	179.5	448.0	293.0	662.0	154.12	372.44000000000005	562.7800000000001	619.0500000000001	714.5200000000001	221.91	465.35
K00350	300.76	73.09	309.91	107.8	171.96	0.0	706.36	179.5	448.0	293.0	662.0	154.12	372.44000000000005	562.7800000000001	619.0500000000001	714.5200000000001	221.91	465.35
K00351	300.76	73.09	309.91	107.8	171.96	11.8	706.36	179.5	448.0	293.0	662.0	154.12	372.44000000000005	562.7800000000001	619.0500000000001	714.5200000000001	221.91	465.35
K00354	0.0	0.0	0.0	0.0	0.0	0.0	44.33	65.34	21.33	21.34	31.989999999999995	2.66	42.66	1.0	8.66	19.66	4.0	7.33
K00355	0.0	0.5700000000000001	0.17	0.0	1.17	0.0	92.81	11.5	10.280000000000001	32.01	15.43	11.12	75.14	89.27000000000001	57.47000000000001	108.32	101.74	95.8
K00356	0.0	0.0	0.0	0.0	0.0	0.0	13.98	15.5	3.83	2.16	7.5	8.66	13.99	52.339999999999996	41.31999999999999	26.339999999999996	92.01	13.32
K00362	0.0	0.0	0.0	0.0	0.0	0.0	20.67	0.0	0.0	0.0	0.0	3.33	23.0	103.67	58.33	40.67	64.33	74.66
K00363	0.0	0.0	0.0	0.0	0.0	0.0	20.67	0.0	0.0	0.0	0.0	2.33	21.0	103.67	57.33	40.67	64.33	74.66
K00364	0.0	0.0	0.0	0.0	0.25	1.0	111.05	181.82999999999998	34.489999999999995	143.09	20.58	31.92	133.67	550.8199999999999	474.77000000000004	742.45	733.19	438.05999999999995
K00366	15.0	146.0	122.0	193.0	219.0	25.8	26.0	19.0	12.0	20.0	23.0	6.0	19.0	19.0	31.0	56.0	80.0	206.0
K00368	0.0	0.0	0.0	0.0	0.0	0.0	90.33	9.0	5.0	2.0	0.0	16.729999999999997	83.54	274.04999999999995	240.57999999999996	283.88999999999993	184.64	186.86
K00370	0.0	0.0	0.0	8.0	1.0	0.0	323.67	29.0	11.0	37.0	102.0	22.33	83.5	169.67000000000002	133.32999999999998	239.67000000000002	275.33000000000004	277.66
K00371	0.0	0.0	0.0	8.0	1.0	0.0	333.67	29.0	17.0	37.0	114.0	27.33	103.5	156.67000000000002	136.32999999999998	236.67000000000002	286.33000000000004	279.66
K00373	0.0	0.0	0.0	8.0	1.0	0.0	333.67	29.0	17.0	37.0	114.0	27.33	99.5	156.67000000000002	134.32999999999998	236.67000000000002	270.33000000000004	277.66
K00374	0.0	0.0	0.0	16.0	2.0	0.0	333.67	29.0	17.0	37.0	114.0	30.33	103.5	156.67000000000002	136.32999999999998	236.67000000000002	286.33000000000004	279.66
K00375	420.0	317.33000000000004	871.67	420.0	529.0	190.8	574.15	188.01	458.49999999999994	156.08	422.63	148.39999999999998	309.8299999999999	48.58	106.39999999999999	197.65	104.75	275.32
K00376	0.0	0.0	0.0	0.0	0.0	0.0	84.0	9.0	46.5	4.0	50.0	2.2	88.1	95.6	162.7	161.2	59.4	38.1
K00380	23.0	0.0	0.0	0.0	5.33	0.0	101.75	8.33	28.25	4.0	55.5	3.45	119.6	155.6	186.7	248.2	99.9	77.6
K00381	23.0	0.0	0.0	0.0	5.33	0.0	68.0	25.33	9.0	4.0	53.0	27.4	60.2	182.2	201.4	304.4	158.8	182.2
K00382	786.13	148.35999999999999	483.63	346.5	337.71	118.75	1765.24	588.9300000000001	895.38	380.18	1227.76	398.56000000000006	972.8899999999999	1893.65	1816.6699999999998	2158.8699999999994	1542.12	1540.8399999999997
K00383	0.0	0.5700000000000001	0.17	0.0	1.42	2.0	105.58999999999997	195.32999999999998	34.519999999999996	135.74999999999997	13.18	41.11	153.29999999999998	707.01	566.6400000000002	710.61	779.6099999999999	378.3499999999999
K00384	1351.01	880.8100000000001	2037.3400000000001	1196.3	1283.1299999999999	434.35	3263.539999999999	918.16	1440.2900000000004	902.49	2056.5699999999997	596.57	1578.1100000000001	1959.2700000000002	1973.5300000000007	2442.419999999999	2025.2699999999998	2137.11
K00385	0.0	0.0	0.0	0.0	0.0	1.0	112.66	64.91	72.83	31.41	100.74	47.91	71.58	33.33	54.83	131.82999999999998	81.0	160.57999999999998
K00389	0.0	0.0	0.0	0.0	0.0	0.0	129.0	6.0	36.0	3.0	59.5	10.5	8.5	0.0	0.0	0.0	0.0	0.0
K00390	40.620000000000005	186.95	230.19999999999996	218.79999999999998	176.32999999999998	10.0	193.45	14.33	6.75	1.0	15.5	18.12	122.1	156.6	179.2	215.2	88.9	62.1
K00392	0.0	0.0	0.0	0.0	0.0	0.0	37.0	25.0	11.0	2.0	52.0	36.0	12.5	33.0	50.0	138.0	69.0	205.0
K00394	1.0	16.0	34.0	33.0	18.0	1.0	155.0	27.0	36.5	3.0	110.5	37.5	6.0	0.0	5.0	6.0	9.0	12.0
K00395	1.0	16.0	34.0	57.0	21.0	1.0	155.0	27.0	36.5	3.0	110.5	37.5	6.0	0.0	5.0	6.0	9.0	12.0
K00404	0.0	0.0	0.0	0.0	0.0	0.0	70.0	5.0	25.0	5.0	38.0	3.2	90.6	113.6	159.2	142.2	78.4	30.6
K00405	0.0	0.0	0.0	0.0	0.0	0.0	77.0	5.0	25.0	5.0	38.0	3.2	95.6	113.6	160.2	156.2	80.4	35.6
K00406	0.0	0.0	0.0	0.0	0.0	0.0	93.5	8.0	28.5	5.0	44.0	3.4	112.2	138.2	171.9	156.4	121.8	59.7
K00407	0.0	0.0	0.0	0.0	0.0	0.0	58.0	4.0	24.0	5.0	37.0	2.2	87.6	107.6	156.2	155.2	75.4	32.6
K00411	0.0	0.0	0.0	0.0	0.0	0.0	82.0	6.0	27.0	5.0	46.0	3.2	96.6	113.6	160.2	156.2	82.4	36.6
K00412	0.0	0.0	0.0	0.0	0.0	0.0	210.0	12.0	61.5	8.0	105.5	13.7	98.6	113.6	160.2	156.2	82.4	36.6
K00413	0.0	0.0	0.0	0.0	0.0	0.0	82.0	6.0	27.0	5.0	46.0	3.2	96.6	113.6	160.2	156.2	82.4	36.6
K00425	323.76	94.09	344.90999999999997	115.8	178.29000000000002	1.0	1284.0100000000002	224.49999999999997	528.8299999999999	352.65999999999997	898.0	218.41000000000003	539.8299999999999	748.19	737.0000000000001	914.33	644.3499999999999	784.0600000000002
K00426	323.76	94.09	344.90999999999997	115.8	178.29000000000002	1.0	1284.0100000000002	224.49999999999997	528.8299999999999	352.65999999999997	898.0	218.41000000000003	539.8299999999999	748.19	737.0000000000001	914.33	644.3499999999999	784.0600000000002
K00428	25.62	25.25	35.0	8.0	101.83	0.0	302.66	16.33	82.0	15.0	113.5	13.7	170.94	164.77999999999997	199.04999999999995	268.02000000000004	110.91	86.6
K00432	357.5	252.94	683.1200000000001	125.60000000000001	102.71	82.5	1600.04	444.67	680.3599999999999	674.6700000000001	861.1500000000001	305.77	643.47	1025.5900000000001	1274.8600000000001	1336.15	959.73	1508.3699999999997
K00433	0.0	22.57	86.17	40.0	0.17	52.0	1.4	1.0	1.7	0.0	0.6	0.53	8.3	0.67	5.7	3.0	16.4	10.969999999999999
K00436	0.0	0.0	0.0	0.0	0.0	0.0	225.0	13.0	177.5	5.0	178.5	25.5	26.0	0.0	2.0	0.0	0.0	0.0
K00437	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K00442	0.0	0.0	0.0	0.0	0.0	0.0	128.0	6.0	34.5	3.0	59.5	10.5	2.0	0.0	0.0	0.0	0.0	0.0
K00451	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	2.0	0.0	6.0	0.0	3.5	0.0	1.5	1.0	2.0	0.5
K00457	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	2.0	0.0	6.0	0.0	9.5	0.0	3.5	1.0	18.0	2.5
K00459	0.0	0.0	0.0	1.0	0.0	4.0	264.66	45.91	264.83000000000004	62.41	245.73999999999998	46.11	170.68	143.93	216.02999999999997	295.03000000000003	170.4	266.18000000000006
K00469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0
K00476	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	3.0	2.0	25.0	19.0	57.0	35.0	62.0
K00484	0.0	0.0	0.0	0.0	0.0	0.0	20.0	3.0	1.0	2.0	0.0	1.2	39.6	106.6	148.2	139.2	54.4	23.6
K00507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	16.0	2.0
K00508	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
K00510	0.0	0.0	0.0	0.0	0.0	0.0	20.67	0.0	0.0	0.0	0.0	2.33	17.0	103.67	55.33	40.67	48.33	72.66
K00517	0.0	0.0	0.0	0.0	0.0	0.0	20.67	0.0	0.0	0.0	0.0	2.33	17.0	103.67	55.33	40.67	48.33	72.66
K00520	0.0	0.0	0.0	0.0	0.0	0.0	3.5	1.5	2.5	7.0	0.0	1.0	38.0	78.0	183.0	35.0	20.5	0.0
K00523	0.0	0.0	0.0	0.0	0.0	0.0	50.0	3.0	1.0	2.0	0.0	1.2	57.6	109.6	165.2	160.2	76.4	44.6
K00525	1022.26	325.13	737.96	460.3	502.99999999999994	155.3	2330.0299999999997	622.3299999999999	1182.7700000000002	682.6600000000001	1595.3200000000002	477.63	1073.5699999999997	1488.36	1602.4099999999999	1962.3	1418.4200000000003	1791.0999999999995
K00526	222.5	205.20999999999998	192.88000000000002	226.5	294.21000000000004	63.3	1201.2500000000002	402.5	532.68	314.50000000000006	637.16	239.46	799.0600000000001	1296.36	1205.4099999999994	1630.4699999999998	1266.0900000000001	1261.8499999999997
K00527	1321.51	768.38	1736.8800000000003	985.8000000000001	1140.0000000000002	355.85	2003.58	634.9999999999999	1112.1800000000003	652.1700000000001	1462.98	456.88999999999993	1150.2399999999998	1549.0100000000002	1559.7699999999998	2080.08	1495.0300000000004	1546.3299999999995
K00528	588.87	469.0	1013.9200000000001	647.0	646.0	250.05	971.6700000000001	160.92	544.75	177.0	782.25	268.4	605.7	370.62	483.97999999999996	438.57	319.88	388.43999999999994
K00532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
K00533	31.0	12.0	130.0	13.0	35.0	70.0	0.0	1.25	18.0	3.0	0.25	3.0	9.25	2.25	1.75	3.5	0.75	4.75
K00534	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K00537	509.12	427.25	1003.6700000000001	550.5	510.58	250.3	1099.43	419.66	410.80999999999995	337.00999999999993	533.39	220.47000000000006	642.8600000000004	1119.2899999999997	984.7500000000001	1536.0000000000002	1183.09	1015.5700000000002
K00547	26.0	13.9	86.84	35.0	12.17	0.0	313.38	21.84	17.29	46.99	86.58999999999999	25.609999999999996	97.3	111.76	131.27000000000004	243.91999999999996	324.24	243.62000000000003
K00548	858.76	585.59	1373.58	706.8000000000001	722.2900000000001	331.3	1576.27	233.24	519.5799999999999	304.90999999999997	876.7399999999999	307.08	450.4199999999999	404.51	586.1800000000001	767.1500000000001	519.01	1091.33
K00549	65.25	77.82	94.42	57.5	154.92000000000002	21.75	462.80000000000007	183.75	48.43	144.91	155.76	76.21	332.9700000000001	1013.3900000000001	842.4100000000001	1083.81	1073.45	811.0
K00554	909.01	560.2399999999999	1394.6699999999998	679.8000000000001	792.21	260.05	2233.29	624.4999999999999	1131.6100000000001	642.83	1582.9900000000002	468.14	1111.4099999999999	1374.3599999999997	1405.7500000000002	1820.47	1382.2500000000002	1614.3499999999995
K00556	1.0	12.5	0.0	93.0	43.5	0.0	51.75	2.0	3.75	0.0	8.5	4.92	37.5	8.0	26.5	31.0	16.5	35.0
K00557	0.0	0.0	0.0	0.0	0.0	0.0	89.63999999999999	21.0	28.33	11.66	46.0	9.86	104.42999999999999	214.12	203.36999999999998	254.35999999999999	157.92	56.92
K00558	1828.78	1164.67	2231.1099999999997	1146.8999999999999	1443.75	366.6	1447.9399999999996	1402.0900000000001	955.8499999999999	741.59	1240.91	448.38000000000005	760.1300000000001	1551.8799999999999	1476.2199999999998	1775.0700000000002	1294.79	1764.6899999999996
K00560	732.51	252.54	766.3	233.0	610.7099999999999	174.55	1509.75	564.9200000000001	763.69	564.83	1072.4000000000003	367.79999999999995	819.15	1391.6099999999997	1376.16	1859.3	1381.1700000000003	1590.4299999999994
K00561	196.14	11.0	0.0	0.0	110.5	12.0	5.0	13.0	7.0	1.0	9.0	8.0	5.0	101.0	127.0	103.0	55.0	188.0
K00563	306.5	315.57	391.34000000000003	249.5	288.92	33.5	109.92999999999999	204.32999999999998	78.02	129.25	35.18	51.61	147.45999999999998	579.8299999999999	491.78999999999996	585.79	670.5999999999999	361.34999999999997
K00564	3.0	25.57	52.17	39.0	69.42	14.0	199.25000000000003	238.24	172.35000000000002	189.16	148.92	67.02	195.88	666.34	564.9700000000003	815.4399999999999	767.6099999999999	592.93
K00566	1443.04	567.2699999999999	1396.34	695.3000000000001	993.1300000000001	252.3	2436.2699999999995	683.49	1333.6000000000001	755.6499999999999	1768.6299999999999	500.28999999999996	1258.2299999999998	1442.02	1505.07	2078.4599999999996	1518.9200000000003	1952.8399999999997
K00567	770.01	497.64	986.97	639.0	679.54	176.05	2169.85	589.67	1055.9900000000002	515.83	1505.8000000000002	429.84999999999997	967.7699999999999	1118.8599999999997	1226.7099999999998	1561.3	1296.7700000000004	1476.1299999999997
K00568	0.0	0.5	0.0	33.0	0.5	0.0	39.0	4.0	2.0	2.0	1.0	2.2	51.6	112.6	154.2	142.2	78.4	32.6
K00570	0.0	0.0	0.0	0.0	0.0	0.0	92.0	49.0	19.0	11.0	64.0	1.0	0.0	0.0	0.0	7.0	5.0	1.0
K00571	1015.03	507.02	835.7900000000001	414.8	671.42	133.55	1195.63	528.4200000000001	452.59999999999997	447.34000000000003	596.4200000000001	198.27000000000004	545.87	773.5300000000001	759.5300000000002	903.29	906.4699999999998	811.3400000000001
K00573	16.0	25.0	35.0	8.0	101.0	1.0	537.75	24.0	219.25	12.0	320.0	59.95	202.1	147.6	224.7	201.2	145.9	175.6
K00574	8.0	28.83	52.67	53.5	12.5	53.5	159.0	29.5	47.0	28.0	82.0	28.5	32.0	99.0	117.0	95.0	194.0	181.0
K00575	371.5	83.5	464.0	163.0	115.5	139.0	1028.5	57.25	427.25	86.5	547.25	120.0	344.75	8.75	38.75	24.0	43.25	54.75
K00588	0.0	0.0	0.0	0.0	0.0	0.0	100.91	12.91	92.08	55.41	31.24	5.16	67.08	39.33	67.83	147.82999999999998	64.5	159.07999999999998
K00595	621.76	180.39	858.71	135.0	290.46000000000004	176.6	441.0	92.5	356.0	81.5	541.0	154.17000000000002	315.75	242.0	182.0	292.5	141.5	258.0
K00598	0.0	7.5	0.0	34.5	3.5	6.5	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00600	906.51	555.7399999999999	1385.6699999999998	675.3000000000001	791.21	253.05	2645.2899999999995	602.26	1161.3600000000001	597.9200000000001	1747.4099999999999	459.72	1133.9899999999998	1332.6999999999996	1352.08	1673.8	1321.0800000000002	1424.0999999999995
K00602	1224.77	642.8299999999999	1735.58	802.6	963.1700000000001	274.05	3118.8999999999996	806.4999999999999	1342.19	882.3299999999998	2036.1499999999996	568.8000000000001	1258.3199999999997	1535.8599999999997	1710.41	2063.2999999999997	1493.4200000000003	1969.5999999999995
K00603	253.76	8.39	0.71	0.0	136.71	35.0	567.66	74.41	703.9100000000001	191.42	670.5699999999998	144.57999999999998	444.33000000000004	98.75	133.82999999999998	272.83	206.33	239.16000000000003
K00604	909.01	560.2399999999999	1394.6699999999998	684.8000000000001	792.71	260.05	2335.2	645.17	1121.94	646.83	1602.9	468.0	1157.9199999999998	1462.96	1550.8600000000001	1938.0	1443.8200000000002	1612.5299999999993
K00605	337.76	91.89	340.71000000000004	213.0	213.29000000000002	68.0	1185.25	258.92	671.5799999999999	232.84	967.2400000000001	270.86	532.68	619.52	664.4400000000002	660.5300000000001	299.48	591.09
K00606	539.76	247.58999999999997	787.58	253.79999999999998	338.29	100.3	1241.1200000000001	228.99999999999997	690.0	326.5	1003.0	269.44999999999993	605.1	646.27	723.0300000000001	736.3700000000001	354.73	670.5900000000001
K00608	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	38.0	4.0	21.5	8.0	42.5	0.0	0.5	0.0	1.0	0.5
K00609	924.51	563.2399999999999	1399.67	684.8000000000001	794.71	260.05	2171.29	631.5	1077.44	631.83	1539.65	454.8	1053.23	1326.1799999999996	1390.0599999999997	1715.9800000000002	1358.4100000000005	1571.8499999999997
K00610	411.01	185.83999999999997	844.66	153.3	417.96000000000004	172.55	1090.2800000000002	296.59000000000003	644.3299999999999	360.84000000000003	921.2400000000001	267.53	531.6800000000001	531.35	653.11	699.36	275.15	624.9300000000001
K00611	661.25	394.82	995.26	406.0	460.24999999999994	240.75	1317.6399999999999	387.09000000000003	527.1099999999999	272.59999999999997	813.92	255.98	563.82	427.62000000000006	531.1600000000001	755.4300000000002	760.64	786.0600000000002
K00615	2357.0699999999997	1101.35	2923.9299999999994	1394.3	1659.8799999999997	777.95	3755.5199999999995	974.5899999999999	1843.9399999999998	867.06	2840.71	871.0300000000001	1739.57	1800.2700000000002	1989.6499999999999	2554.29	2030.18	2779.0899999999997
K00616	501.51	454.96999999999997	898.8000000000001	603.0	689.46	246.85	1096.39	384.26000000000005	682.6699999999998	247.82999999999998	981.7300000000002	292.94	650.2700000000002	418.0400000000001	455.60999999999996	631.52	583.8299999999999	671.9900000000002
K00619	16.0	0.0	21.0	111.0	43.0	14.0	441.0	27.0	53.5	19.0	220.0	47.5	97.0	1.0	16.5	5.0	17.5	12.0
K00620	591.75	310.82	923.0899999999999	351.0	437.49999999999994	241.05	838.9	78.33	203.53	74.51	477.43	170.89999999999998	282.4	144.94	219.56999999999996	191.70000000000002	189.63000000000002	209.4
K00625	780.9	324.15999999999997	1113.25	242.29999999999998	441.38	142.3	1362.8700000000001	568.16	876.1800000000001	594.9999999999999	1121.1600000000003	351.84999999999997	824.62	1078.9099999999999	1104.03	1468.7800000000002	1159.35	1311.76
K00626	483.0	238.83	916.67	290.0	300.0	107.5	1138.1400000000003	277.90999999999997	588.4100000000001	196.07000000000002	704.9899999999999	218.57000000000002	491.81999999999994	327.91999999999996	356.65	452.92	614.01	624.4000000000001
K00627	23.5	21.97	45.17	15.0	13.75	10.0	590.7399999999999	298.92	245.8	110.84	285.27	106.75	328.86	1093.7799999999997	875.2800000000001	1119.6400000000003	928.49	652.0700000000003
K00631	0.5	0.0	0.0	0.0	0.0	0.0	100.66	1.0	51.5	12.0	54.0	13.5	67.84	48.68000000000001	8.35	72.32	18.009999999999998	13.5
K00632	0.0	0.0	0.0	0.0	0.0	0.0	10.5	0.0	3.5	0.0	6.0	0.0	14.0	0.0	3.5	3.0	21.0	6.5
K00633	14.620000000000001	40.89	50.71	45.5	247.62000000000003	33.5	156.0	48.5	86.0	74.0	75.5	34.0	29.0	104.0	164.0	147.0	58.0	202.0
K00634	298.14	53.64	172.70999999999998	115.0	170.46	0.0	512.0	137.0	437.25	129.0	493.5	126.67	170.75	152.0	263.0	212.0	81.0	289.0
K00639	345.9	103.53	282.41999999999996	293.0	281.41	15.0	1089.83	223.67000000000002	646.3299999999999	227.34	869.99	221.75000000000003	529.9100000000001	455.5	582.66	685.66	351.00000000000006	623.5799999999999
K00640	984.38	568.89	1409.8700000000001	639.1	808.46	271.3	1687.0700000000002	425.33	898.0200000000001	379.75	954.1800000000001	402.59	854.59	1180.0600000000002	1303.2199999999998	1590.0000000000002	1362.25	1538.04
K00641	24.0	12.5	0.0	85.0	47.83	0.0	275.58000000000004	17.33	69.25	14.0	113.0	38.28	150.94	271.44999999999993	253.37999999999994	311.68999999999994	184.74	172.76000000000002
K00645	908.76	559.9899999999999	1371.9199999999998	622.3000000000001	647.2099999999999	251.3	2210.4700000000003	590.0	1091.1100000000001	650.1700000000001	1539.65	422.97999999999996	1070.08	1310.02	1322.7600000000002	1743.1299999999999	1256.2400000000002	1519.5299999999995
K00647	384.0	48.18	211.82	100.60000000000001	36.08	0.0	888.3100000000001	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
K00648	1114.8	535.24	1347.9199999999998	621.3000000000001	769.3000000000001	250.3	2977.9299999999994	780.57	1821.27	854.9099999999999	2166.8100000000004	579.51	1427.5100000000004	1985.8500000000006	2030.0500000000004	2726.9499999999994	1875.91	2089.6900000000005
K00651	885.01	517.41	1323.9999999999998	583.8000000000001	737.88	256.05	1167.88	255.07999999999998	382.77	285.0	659.1800000000001	260.10999999999996	538.46	723.8300000000002	795.5400000000002	1122.29	970.3499999999999	1120.85
K00652	592.52	39.78	198.42	8.0	265.25	0.0	532.1600000000001	122.24	641.08	194.41	821.9900000000001	143.32999999999998	500.33000000000004	582.3299999999999	394.08000000000004	668.33	180.5	321.33000000000004
K00655	1029.51	796.24	1892.1700000000003	897.8000000000001	1073.7099999999998	413.85	2284.96	617.26	1038.1100000000001	585.4200000000001	1514.4099999999999	472.45	1197.6899999999998	1655.9	1705.31	2031.0399999999997	1499.0500000000002	1588.9599999999996
K00656	1272.13	1089.8	1998.8800000000003	1186.8	1406.75	451.35	1625.5299999999997	764.0799999999999	670.2600000000001	691.76	935.49	380.47	724.5600000000003	1299.1099999999994	1372.7499999999998	1893.8000000000002	1446.5900000000006	1596.4399999999998
K00657	305.76	97.09000000000002	392.90999999999997	135.79999999999998	216.21	4.0	903.7800000000001	284.17	586.49	370.16999999999996	720.74	195.41	569.08	813.6700000000001	809.66	1014.49	610.9200000000001	723.16
K00658	246.62	4.25	0.0	0.0	11.83	0.0	161.82999999999998	14.0	16.0	11.0	18.0	28.029999999999998	130.44	281.45000000000005	290.38	327.68999999999994	193.24	194.59000000000003
K00661	1109.4	463.29999999999995	1057.29	538.8	851.83	245.5	982.15	444.32	360.44000000000005	353.59	510.18	217.03	497.38000000000005	911.33	885.6200000000001	946.13	991.59	854.44
K00662	16.0	3.0	37.0	21.0	52.0	0.0	26.0	122.5	44.5	36.5	22.5	8.0	20.25	11.75	32.5	16.75	34.25	52.75
K00666	281.76	8.39	124.38	48.0	140.46	51.0	203.25	16.5	43.25	4.5	73.5	58.42	63.5	11.0	36.0	44.0	59.5	57.5
