OTU	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
ASV_813	0.46339202965709	0.478468899521531	0.65590312815338	0	0.833333333333333	0.611620795107034	0	0	0	0	0.0523834468308015	0	0	0	0	0	0	0
ASV_844	0	0	0	0	0	0	0.622191496716212	0.237529691211401	0	0	0.628601361969618	0.176991150442478	0	0	0	0	0	0
ASV_89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10446387482743	0.453857791225416
ASV_955	0	0	0	0	0	0	0.0691323885240235	0	0.672947510094213	0.403225806451613	0.314300680984809	0.176991150442478	0.480769230769231	0	0.0578368999421631	0	0	0.100857286938981
ASV_102	0	0.119617224880383	0	4.01554404145078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_106	0	0	0	0	0	0	0	0	0.134589502018843	0	1.46673651126244	0.176991150442478	0	0	0.0578368999421631	0	0	0
ASV_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32835201328352	0	0
ASV_528	0	0	1.61453077699294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_754	0.185356811862836	3.58851674641148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_91	0	0	0	0	0	0	0.0691323885240235	3.56294536817102	0	0	0	0	0	0	0	0	0	0
ASV_1030	0	0	0	0	0	0	0.103698582786035	0	0	0	0	0.884955752212389	0.412087912087912	0	0.347021399652979	0.24906600249066	0	0.252143217347453
ASV_1068	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57977883096366	0	0	0	0.0504286434694907
ASV_1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578368999421631	0.70568700705687	0.0460193281178095	0.605143721633888
ASV_160	0	0	0	0	0	0	0.483926719668165	0.118764845605701	0.471063257065949	0.201612903225806	0.157150340492404	0	0	0	0	0	0.0460193281178095	0.151285930408472
ASV_164	0	0	0	0	0	0	0	3.20665083135392	0.0672947510094213	0	0	0	0.0686813186813187	0	0.0578368999421631	0	0	0.0504286434694907
ASV_165	0	0	0	0	0	0	0	0.118764845605701	1.21130551816958	0.30241935483871	0	0	0.618131868131868	0	0	0	0	0
ASV_288	0	0	1.56407669021191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_292	0	0	0	0	3.22916666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_387	0	0	1.56407669021191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_414	0	0	0	0	0	0	0.5876253024542	0	0.471063257065949	0	0.104766893661603	0.176991150442478	0.274725274725275	0	0	0	0	0
ASV_506	0.092678405931418	3.34928229665072	0.0504540867810293	0.129533678756477	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_129	2.68767377201112	0	0	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_166	0	0	0	0	0	0	0	0	0.134589502018843	2.82258064516129	0	0	0	0	0	0	0	0
ASV_179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04151100041511	1.33456051541647	0
ASV_184	0	0	1.51362260343088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578368999421631	0.58115400581154	0.598251265531523	0.100857286938981
ASV_543	0.278035217794254	0.358851674641148	0	0	1.25	3.6697247706422	0	0	0	0	0	0	0	0	0	0	0	0
ASV_564	0	0	0	0	0	0	0.414794331144141	0	0	0.30241935483871	0.471451021477213	0	0.0686813186813187	0	0.173510699826489	0	0	0.100857286938981
ASV_654	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0.353982300884956	0.480769230769231	0	0.636205899363794	0.37359900373599	0	0
ASV_770	0	0	1.51362260343088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315955766192733	0.462695199537305	0.20755500207555	0.322135296824666	0.151285930408472
ASV_116	0	0	0	3.75647668393782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_136	0	0	0	0	0	0	0.79502246802627	0.118764845605701	0	0.100806451612903	0	0	0	0	0	0	0.0460193281178095	0.151285930408472
ASV_237	0.278035217794254	0	0	0	2.70833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_264	0	0	0	0	0	0	0	0	0	0	0	0	0.824175824175824	0.157977883096367	0.809716599190283	0	0	0
ASV_273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210637177461822	0.404858299595142	0.08302200083022	0.138057984353428	0.655572365103379
ASV_349	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0	0.95475300954753	0	0.151285930408472
ASV_527	0	0	1.46316851664985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_577	0	0	0	0	0	0	0.449360525406153	0	0	0	0.157150340492404	0	0.480769230769231	0	0.173510699826489	0	0.138057984353428	0
ASV_656	0	0	0	0	0	0	0.172830971310059	0	0.0672947510094213	0.504032258064516	0	0.353982300884956	0.137362637362637	0	0.462695199537305	0.04151100041511	0.184077312471238	0.0504286434694907
ASV_660	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684570826750922	0.173510699826489	0.16604400166044	0.230096640589047	0.201714573877963
ASV_691	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579252238020011	0.115673799884326	0.12453300124533	0.598251265531523	0
ASV_71	0	0	0	0	0	0	0	0	0	2.92338709677419	0	0	0	0	0	0	0	0
ASV_79	0	0	0	0	0	0	0	0	0	0	0	0	1.99175824175824	0	0	0	0	0
ASV_828	0.278035217794254	0.239234449760766	0.0504540867810293	0	1.5625	2.44648318042813	0	0	0	0	0	0	0	0	0	0	0	0
ASV_92	0	0	0	0	0	0	0	0	1.48048452220727	0	0.36668412781561	0	0	0	0	0	0	0
ASV_100	0	0	1.41271442986882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_107	0	0	0	0	0	0	0	0	0	0	1.46673651126244	0	0	0	0	0	0	0
ASV_115	0	0	1.41271442986882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_123	0	0	0	0	0	0	0	0	0	0.100806451612903	0.104766893661603	0	1.71703296703297	0	0	0	0	0
ASV_177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16230801162308	0	0
ASV_193	0	0	0	0	0	0	0.0691323885240235	0	0	1.00806451612903	0	0	0.274725274725275	0	0.173510699826489	0.16604400166044	0.184077312471238	0.0504286434694907
ASV_214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61943319838057	0	0	0
ASV_216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115673799884326	0.20755500207555	0.828347906120571	0.151285930408472
ASV_217	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0	1.12079701120797	0	0
ASV_230	0	0.119617224880383	1.36226034308779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_248	0	0	0	0	0	0	0.414794331144141	0.118764845605701	0	0	0.628601361969618	0.176991150442478	0.137362637362637	0	0	0	0	0
ASV_289	0	0	0	3.62694300518135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_314	0	0	0	0	0	0	0.172830971310059	0.237529691211401	0.403768506056528	0	0.523834468308015	0.530973451327434	0.137362637362637	0	0	0	0	0
ASV_358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.404858299595142	0	0.782328578002761	0.0504286434694907
ASV_408	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0	0	0.105318588730911	0.0578368999421631	0.37359900373599	0.690289921767142	0
ASV_429	0	0	0	0	0	0	0	1.66270783847981	0.134589502018843	0	0	0	0	0	0.636205899363794	0.04151100041511	0	0
ASV_518	0	0	1.41271442986882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_529	0	0	1.41271442986882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_746	0	3.34928229665072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_843	0	0	0	0	0	0	0.276529554096094	0.118764845605701	0.605652759084791	0	0.314300680984809	0	0.274725274725275	0	0	0	0	0
ASV_93	0	0	0	0	0	0	0	0	0	0	1.46673651126244	0	0	0	0	0	0	0
ASV_1072	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0.274725274725275	0.684570826750922	0	0.16604400166044	0.230096640589047	0
ASV_109	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36914165350184	0.0578368999421631	0	0	0
ASV_144	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	1.44592249855408	0	0	0
ASV_186	0	0	1.36226034308779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_195	0	0	0	0	0	0	0.864154856550294	0.237529691211401	0	0	0	0	0	0	0	0	0	0
ASV_227	0	3.22966507177034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_232	0	0	1.36226034308779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_241	0	0	0	0	0	0	0.898721050812306	0	0	0	0	0	0	0	0	0	0	0.0504286434694907
ASV_417	0	0	0	0	0	0	0.414794331144141	0	0	0	0	0	0.274725274725275	0.0526592943654555	0.231347599768652	0	0.230096640589047	0.0504286434694907
ASV_752	0.278035217794254	0.717703349282297	0.605449041372351	0.518134715025907	0.104166666666667	0.305810397553517	0	0	0	0	0	0	0	0	0	0	0	0
ASV_819	0	0.598086124401914	0.201816347124117	0.259067357512953	1.5625	0	0	0	0	0	0	0	0	0	0	0	0.0460193281178095	0
ASV_151	1.48285449490269	0	0	0	0.104166666666667	2.75229357798165	0	0	0	0	0	0	0	0	0	0	0	0
ASV_176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.0578368999421631	0.37359900373599	0.506212609295904	0.100857286938981
ASV_194	0	0	0	0	0	0	0.760456273764259	0.237529691211401	0	0	0.0523834468308015	0.176991150442478	0	0	0	0	0	0
ASV_233	0	0	1.2108980827447	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_234	0	0	0	0	2.70833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315955766192733	0.809716599190283	0	0.230096640589047	0.0504286434694907
ASV_333	0	0	0	0	0	0	0	0	0	0.201612903225806	0.0523834468308015	0.176991150442478	0.137362637362637	0.157977883096367	0	0.20755500207555	0.552231937413714	0
ASV_403	0	0	0	0	0	0	0.0691323885240235	0	0	0	0	0	0.0686813186813187	0.0526592943654555	0.0578368999421631	0.45662100456621	0.460193281178095	0
ASV_736	1.39017608897127	0	0.554994954591322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_821	0	0	0	0	2.70833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_906	0	0	0	0	0	0	0	0	1.14401076716016	0	0.471451021477213	0	0	0	0	0	0	0
ASV_986	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.995285489785228	0.884955752212389	0	0	0	0	0	0
ASV_996	0	0	0	0	0	0	0.241963359834082	0	0	0	0.36668412781561	1.76991150442478	0	0	0.0578368999421631	0	0	0.0504286434694907
ASV_104	0	0	0	0	0	0	0.864154856550294	0	0	0	0	0	0	0	0	0	0	0
ASV_1101	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0	0	0.368615060558188	0.289184499710816	0.04151100041511	0.184077312471238	0.353000504286435
ASV_152	0	0	0	3.23834196891192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_168	0	0	0	0	0	0	0	0	0	0	0	0	1.51098901098901	0.0526592943654555	0	0.08302200083022	0	0
ASV_191	0	0	0	0	0	0	0.691323885240235	0	0	0	0.157150340492404	0	0.137362637362637	0	0	0	0	0
ASV_203	0	0	0	0	0	0	0	0	0	0	1.30958617077004	0	0	0	0	0	0	0
ASV_245	0	0	0	0	0	0	0.276529554096094	0	0	0	0	0.884955752212389	0.206043956043956	0.210637177461822	0.0578368999421631	0	0.184077312471238	0
ASV_260	0	0	0	0	0	0	0	1.42517814726841	0	0	0.104766893661603	0	0	0	0	0	0.092038656235619	0.453857791225416
ASV_266	0	0	0	0	0	0	0	0	0	0	0	0	1.03021978021978	0.210637177461822	0.0578368999421631	0.20755500207555	0	0
ASV_347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03777501037775	0	0
ASV_416	0	0	0	0	0	0	0.449360525406153	0.593824228028504	0	0	0.157150340492404	0	0.137362637362637	0	0	0	0.092038656235619	0
ASV_439	0	0	0	0	0	0	0	0	0.0672947510094213	2.11693548387097	0.157150340492404	0	0	0	0	0	0	0
ASV_455	0	0	0	0	0	0	0.172830971310059	0.475059382422803	0.134589502018843	0	0	2.12389380530973	0.0686813186813187	0	0.0578368999421631	0	0	0
ASV_464	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0.176991150442478	0	1.05318588730911	0	0.04151100041511	0.092038656235619	0
ASV_503	0	2.87081339712919	0.0504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_794	0.092678405931418	0.239234449760766	0.65590312815338	0.129533678756477	0.104166666666667	1.8348623853211	0.0345661942620118	0	0	0	0	0	0	0	0	0	0	0
ASV_83	0	0	0	0	0	0	0.760456273764259	0	0	0	0	0	0	0	0	0	0.138057984353428	0
ASV_88	0	0	0	0	0	0	0	0	0	0	0	3.71681415929204	0.274725274725275	0	0	0	0	0
ASV_901	0	0	0	0	0	0	0	0	1.07671601615074	0.100806451612903	0.104766893661603	0	0.412087912087912	0	0	0	0	0
ASV_1090	0	0	0	0	0	0	0.103698582786035	0	0	0	0	0.176991150442478	0	0.157977883096367	0.867553499132447	0	0.092038656235619	0
ASV_1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	1.33024869866975	0	0	0
ASV_120	0	0	0	0	0	0	0.829588662288282	0	0	0	0	0	0	0	0	0	0	0
ASV_157	0	0	0	0	0	0	0.0691323885240235	0.475059382422803	0.471063257065949	0.30241935483871	0.104766893661603	0.176991150442478	0.0686813186813187	0	0.0578368999421631	0	0.0460193281178095	0.100857286938981
ASV_162	0	0	0	0	0	0	0.345661942620118	0	0.53835800807537	0	0	0.884955752212389	0	0	0	0	0	0.0504286434694907
ASV_171	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0	1.00052659294365	0.231347599768652	0	0	0
ASV_204	0	0	0	0	0	0	0	0	0	0.201612903225806	0.471451021477213	0	0.755494505494505	0	0.0578368999421631	0	0	0.0504286434694907
ASV_215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95475300954753	0	0.0504286434694907
ASV_220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10446387482743	0
ASV_267	0	0	0	0	0	0	0	0	0	0.100806451612903	0	0.707964601769911	1.30494505494505	0	0	0	0	0
ASV_402	0	0	0	0	0	0	0.5876253024542	0	0.201884253028264	0	0	0	0	0	0.231347599768652	0	0	0
ASV_519	0.648748841519926	0	0.857719475277497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_544	0	0.717703349282297	0.201816347124117	0	1.45833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_650	0	0	0	0	0	0	0	0	0	0	0	0	0.274725274725275	0	0.115673799884326	0	0.736309249884952	0.100857286938981
ASV_668	0	0	0	0	0	0	0.241963359834082	0	0	0	0	0.176991150442478	0	0.210637177461822	0.520532099479468	0	0.092038656235619	0.0504286434694907
ASV_672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578368999421631	0.12453300124533	0.368154624942476	0.151285930408472
ASV_674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115673799884326	0.20755500207555	0.138057984353428	0.706001008572869
ASV_678	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.0686813186813187	0	0.231347599768652	0.53964300539643	0.092038656235619	0.151285930408472
ASV_724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20755500207555	0	0.958144225920323
ASV_743	0.185356811862836	1.79425837320574	0.302724520686176	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_898	0	0	0	0	0	0	0	0.712589073634204	0.0672947510094213	0	0	0	0.686813186813187	0.0526592943654555	0.115673799884326	0.12453300124533	0.0460193281178095	0
ASV_1129	0	0	0	0	0	0	0	0	0	0	0	0.530973451327434	0.137362637362637	0.263296471827278	0.289184499710816	0.24906600249066	0.092038656235619	0
ASV_150	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0	0	0.0460193281178095	0.958144225920323
ASV_167	0	0	0	0	0	0	0	0	0	0	1.15243583027763	0	0.0686813186813187	0	0	0	0	0
ASV_175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95475300954753	0	0
ASV_182	1.94624652455978	0.239234449760766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_210	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21116377040548	0	0	0	0
ASV_224	1.48285449490269	0	0	0	0.729166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_350	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0	0.53964300539643	0.276115968706857	0.100857286938981
ASV_373	0	2.63157894736842	0.0504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_421	0	0	0	0	0	0	0.449360525406153	0	0.201884253028264	0	0.209533787323206	0	0.206043956043956	0	0	0	0	0
ASV_449	0	0	0	0	0	0	0.172830971310059	0	0.0672947510094213	0	0.523834468308015	0.176991150442478	0.137362637362637	0	0	0	0.092038656235619	0.100857286938981
ASV_509	0	1.55502392344498	0.504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_584	0	0	0	0	0	0	0.241963359834082	0	0.0672947510094213	0	0.314300680984809	0	0	0.105318588730911	0.173510699826489	0.08302200083022	0.092038656235619	0
ASV_594	0	0	0	0	0	0	0.172830971310059	0.950118764845606	0	0.100806451612903	0	0.176991150442478	0.343406593406593	0	0	0.04151100041511	0.0460193281178095	0.0504286434694907
ASV_687	0	0	0	0	0	0	0	0	0	0	0	0.353982300884956	0	0.105318588730911	0.173510699826489	0.58115400581154	0.0460193281178095	0.0504286434694907
ASV_74	0	0	0	0	0	0	0	0	0	0	0	0	1.57967032967033	0	0	0	0	0
ASV_782	0	0	1.16044399596367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_991	0	0	0	0	0	0	0.138264777048047	0.593824228028504	0.201884253028264	0	0.209533787323206	1.23893805309735	0	0	0	0	0	0
ASV_113	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0	0.0578368999421631	0	0	1.00857286938981
ASV_119	0	0	0	0	0	0	0.691323885240235	0	0.0672947510094213	0	0.0523834468308015	0	0	0	0	0	0	0
ASV_122	0	0	0	0	0	0	0	0	0	0	0	0	1.51098901098901	0	0	0	0	0
ASV_158	0	0	0	0	0	0	0.725890079502247	0	0	0	0	0	0.0686813186813187	0	0	0	0	0
ASV_170	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.0578368999421631	0	0.690289921767142	0.252143217347453
ASV_178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0	0.04151100041511	0.92038656235619	0
ASV_188	0	0.119617224880383	0	0	2.1875	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_192	0	0	0	0	0	0	0.5876253024542	0	0	0	0.0523834468308015	0	0.274725274725275	0	0	0	0	0
ASV_198	0	0	0	0	0	0	0	0	1.34589502018843	0	0.104766893661603	0	0	0	0	0	0	0
ASV_212	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0	0.289184499710816	0	0	0.806858295511851
ASV_343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.115673799884326	0.78870900788709	0	0
ASV_345	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0	0	1.21457489878543	0	0	0
ASV_359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20755500207555	0.782328578002761	0
ASV_377	0	0	1.10998990918264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_590	0	0	0	0	0	0	0	1.78147268408551	0.0672947510094213	0	0	0.530973451327434	0.137362637362637	0	0	0	0	0.0504286434694907
ASV_600	0	0	0	0	0	0	0	0	1.34589502018843	0	0.0523834468308015	0	0	0	0.0578368999421631	0	0	0
ASV_608	0	0	0	0	0	0	0.0691323885240235	0	0	1.61290322580645	0.104766893661603	0	0	0.0526592943654555	0	0	0	0.0504286434694907
ASV_705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115673799884326	0	0.92038656235619	0
ASV_791	0	0	1.10998990918264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_803	0.278035217794254	0.239234449760766	0.100908173562059	1.42487046632124	0.104166666666667	0.917431192660551	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.737230121116377	0.404858299595142	0	0	0
ASV_127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04151100041511	0.92038656235619	0
ASV_141	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05318588730911	0.0578368999421631	0	0	0
ASV_197	0	0	0	0	0	0	0.0691323885240235	0	0.0672947510094213	0	0.157150340492404	0	0.892857142857143	0	0	0	0.0460193281178095	0.0504286434694907
ASV_221	0	0	0	0	0	0	0.138264777048047	0	0	0	0	0	0	0	0	0.08302200083022	0.690289921767142	0
ASV_283	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0.105318588730911	0	0	0.138057984353428	0.75642965204236
ASV_293	0	0	0	0	2.1875	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_342	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526592943654555	0.0578368999421631	0.16604400166044	0	0.302571860816944
ASV_363	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0.176991150442478	0	0.157977883096367	0.231347599768652	0.04151100041511	0.460193281178095	0.0504286434694907
ASV_368	1.66821130676552	0	0.100908173562059	0.129533678756477	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_372	0.370713623725672	0.956937799043062	0.100908173562059	0.77720207253886	0	0.305810397553517	0	0	0	0	0	0	0	0	0	0	0	0
ASV_388	0	0	1.05953582240161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_398	0	0	0.504540867810293	0	0	3.36391437308868	0	0	0	0	0	0	0	0	0	0	0	0
ASV_400	0.185356811862836	0	0.100908173562059	0	0	5.19877675840979	0	0	0	0	0	0	0	0	0	0	0	0
ASV_448	0	0	0	0	0	0	0	0	0	0	1.10005238344683	0	0	0	0	0	0	0
ASV_497	1.11214087117702	0.239234449760766	0.252270433905146	0	0.208333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_778	0	0	1.05953582240161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_787	0	0.119617224880383	1.00908173562059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_815	0.370713623725672	0.119617224880383	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1028	0	0	0	0	0	0	0.138264777048047	0.118764845605701	0	0	0.157150340492404	0.353982300884956	0.549450549450549	0	0.0578368999421631	0.04151100041511	0	0
ASV_1080	0	0	0	0	0	0	0.0345661942620118	0.356294536817102	0.201884253028264	0.100806451612903	0	0	0	0	0.347021399652979	0.12453300124533	0.0460193281178095	0.100857286938981
ASV_1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231347599768652	0.04151100041511	0.506212609295904	0.201714573877963
ASV_1190	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0	0.231347599768652	0	0	0.75642965204236
ASV_211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4739336492891	0.115673799884326	0.37359900373599	0	0
ASV_246	0	0	0	0	0	0	0.483926719668165	0	0	0	0.157150340492404	0	0.137362637362637	0	0	0	0.0460193281178095	0
ASV_254	0	0	0	0	0	0	0	0	0	2.01612903225806	0	0	0	0	0	0	0	0
ASV_277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0	0.58115400581154	0	0.201714573877963
ASV_305	0	0	0	0	0	0	0.449360525406153	0	0	0	0.314300680984809	0	0.0686813186813187	0	0	0	0	0
ASV_366	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0	0	0.04151100041511	0	0.907715582450832
ASV_395	0	0	0.100908173562059	0	1.875	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_481	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210637177461822	0.289184499710816	0	0.276115968706857	0.252143217347453
ASV_501	0	2.15311004784689	0.100908173562059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_555	0	0	0	0	0	0	0.5876253024542	0	0	0	0	0	0.206043956043956	0	0	0	0	0
ASV_740	0.185356811862836	0	0	0	1.875	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_748	0	1.79425837320574	0	0	0.416666666666667	0	0	0.118764845605701	0	0	0	0	0	0	0	0	0	0
ASV_871	0	0	0	0	0	0	0.276529554096094	0.237529691211401	0.0672947510094213	0	0.157150340492404	0	0.274725274725275	0	0	0.04151100041511	0.0460193281178095	0
ASV_880	0	0	0	0	0	0	0.414794331144141	0	0	0	0.0523834468308015	0	0.274725274725275	0	0.115673799884326	0	0.0460193281178095	0
ASV_902	0	0	0	0	0	0	0.0345661942620118	0	1.278600269179	0	0	0	0	0	0	0	0	0
ASV_910	0	0	0	0	0	0	0	0	1.14401076716016	0	0	0	0	0	0	0	0.138057984353428	0
ASV_935	0	0	0	0	0	0	0	0	0	2.01612903225806	0	0	0	0	0	0	0	0
ASV_952	0	0	0	0	0	0	0	0	0.53835800807537	0.100806451612903	0.523834468308015	0	0.0686813186813187	0	0	0	0	0
ASV_1020	0	0	0	0	0	0	0.103698582786035	0	0	0	0	0	0.206043956043956	0.368615060558188	0.115673799884326	0.08302200083022	0.092038656235619	0
ASV_1052	0	0	0	0	0	0	0.0691323885240235	0.356294536817102	0.0672947510094213	0	0	0	0	0.315955766192733	0	0.04151100041511	0.276115968706857	0
ASV_1069	0	0	0	0	0	0	0.172830971310059	0.118764845605701	0	0	0	0	0	0.421274354923644	0.231347599768652	0	0	0.0504286434694907
ASV_1091	0	0	0	0	0	0	0.103698582786035	0	0	0.30241935483871	0	0	0.0686813186813187	0.105318588730911	0.347021399652979	0	0.184077312471238	0
ASV_1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0.636205899363794	0.04151100041511	0	0.252143217347453
ASV_1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	1.04106419895894	0	0	0
ASV_1186	0	0	0	0	0	0	0	0	0.201884253028264	0	0	0	0	0.263296471827278	0	0	0.184077312471238	0.353000504286435
ASV_1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368615060558188	0.0578368999421631	0	0	0.554715078164397
ASV_134	0	0	0	0	0	0	0.553059108192188	0	0	0	0	0	0	0.105318588730911	0	0	0.0460193281178095	0
ASV_138	0	0	0	0	0	0	0.656757690978223	0	0	0	0	0	0	0	0	0	0	0
ASV_223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.231347599768652	0.04151100041511	0	0.655572365103379
ASV_240	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.471451021477213	0	0.549450549450549	0	0	0	0	0
