function	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
RXN-11344	17.75	161.25	99.75	174.5	169.5	17.25	14.5	34.67	12.25	17.0	22.5	34.0	37.5	2.0	10.0	19.0	27.0	22.33
RXN-11346	909.01	560.2399999999999	1394.6699999999996	676.8000000000002	791.71	260.05	2244.95	634.67	1118.44	642.33	1565.15	465.8	1125.0699999999997	1589.36	1546.41	2100.8	1536.9200000000005	1637.6799999999994
RXN-11347	920.01	560.2399999999999	1395.1699999999996	676.8000000000002	800.71	260.05	2237.95	632.17	1119.94	641.83	1571.65	464.8	1109.0699999999997	1376.3599999999994	1400.41	1801.8	1376.9200000000005	1588.6799999999994
RXN-11348	377.75	155.32	509.92	183.0	286.42	165.55	616.6100000000001	310.34	127.52	201.43	252.17	136.94	348.64	683.34	528.8100000000002	706.6000000000001	700.43	468.34999999999985
RXN-11350	377.75	155.32	509.92	183.0	286.42	165.55	616.6100000000001	310.34	127.52	201.43	252.17	136.94	348.64	683.34	528.8100000000002	706.6000000000001	700.43	468.34999999999985
RXN-11351	3110.51	2816.620000000001	5270.92	2507.6	2789.56	1168.05	3165.350000000001	1565.6	1470.2599999999998	1265.36	2106.28	760.4	1697.1799999999994	2313.07	2345.129999999999	3072.76	2665.510000000001	2659.669999999999
RXN-11363	7.0	0.0	6.0	2.0	1.0	4.0	8.0	0.25	1.25	16.5	8.75	0.0	1.25	2.25	1.75	3.5	0.75	5.25
RXN-11364	7.0	28.53	285.87	2.8000000000000003	1.0	4.0	190.45	63.09	58.51000000000001	40.83	119.74	32.67	35.51000000000001	9.25	26.75	57.83	37.08	89.83
RXN-11365	32.0	40.86	182.54	103.8	49.33	20.0	694.53	149.35000000000005	98.27	73.0	385.31	86.71000000000002	210.46	234.78	284.0499999999999	465.00999999999993	371.9	463.2600000000001
RXN-11368	24.0	33.5	111.0	124.0	47.83	50.0	644.75	52.08	82.33	45.01000000000001	243.08	52.040000000000006	264.85	147.27	233.87	230.95	171.98	221.68
RXN-11375	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0	0.33	12.0	93.67	51.33	34.67	45.33	70.66
RXN-11396	863.5	894.11	2056.19	751.0	1108.84	470.9	2467.74	1558.5000000000002	1071.66	1217.88	1254.3400000000004	620.4	1335.6499999999996	3353.55	2993.17	3885.6	3598.400000000001	3146.3799999999987
RXN-11474	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN-11475	284.76	9.39	1.71	0.0	129.46	0.0	278.66	53.91	366.83	116.41	410.24	72.28	266.93	418.93	323.03	509.03	171.4	206.18000000000004
RXN-11476	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN-11477	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN-11478	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN-11479	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN-11480	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN-11481	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN-11482	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN-11483	374.9	10.39	2.71	0.0	146.13000000000005	0.0	282.66	53.91	367.83	118.41	419.24	72.28	269.93	422.93	337.03	515.0300000000002	157.4	204.18000000000004
RXN-11484	592.52	39.78	198.42	8.0	265.25	0.0	532.1600000000002	122.24	641.08	194.41	821.9900000000001	143.32999999999996	500.33	582.3299999999998	394.08	668.33	180.5	321.3300000000001
RXN-11496	23.0	0.0	0.0	8.0	6.33	0.0	70.92	7.33	6.25	20.0	11.5	4.25	40.5	116.0	88.33	252.0	258.5	230.83
RXN-11501	1077.04	791.23	1548.2900000000004	732.3000000000002	1251.09	371.4	876.2	160.91	499.0	249.5	672.75	288.25	398.5	438.5	551.8299999999998	468.5	460.25	641.0
RXN-11572	102.76	4.25	0.0	0.0	113.17	0.0	30.0	29.0	29.0	113.0	33.0	0.0	8.0	4.0	12.0	5.0	5.0	12.0
RXN-11573	306.5	315.57	391.34	249.5	288.92	33.5	109.93	204.33	78.02	129.25	35.18	51.61	147.45999999999995	579.8299999999998	491.79	585.79	670.5999999999998	361.35
RXN-11574	2.5	4.5	9.0	2.5	0.5	5.0	151.16000000000003	20.0	41.5	10.0	69.5	22.5	20.84	54.18000000000001	14.85	78.82	27.51	27.0
RXN-11576	3.0	25.57	52.17	39.0	69.42	14.0	199.25000000000003	238.24	172.35000000000005	189.16	148.92	67.02	195.88	666.34	564.9700000000003	815.4399999999998	767.6099999999999	592.93
RXN-11577	88.14	0.0	0.0	0.0	17.67	0.0	30.0	29.0	29.0	113.0	33.0	0.0	8.0	4.0	12.0	5.0	5.0	12.0
RXN-11578	886.01	554.2399999999999	1389.6699999999996	676.8000000000002	756.38	260.05	2239.95	748.8399999999998	1131.94	674.83	1574.65	468.8	1116.0699999999997	1374.3599999999994	1398.41	1801.8	1380.9200000000005	1590.6799999999994
RXN-11586	959.01	560.2399999999999	1394.6699999999996	676.8000000000002	791.71	275.85	2237.95	632.17	1119.94	641.83	1571.65	464.8	1109.0699999999997	1374.3599999999994	1397.41	1801.8	1367.9200000000005	1588.6799999999994
RXN-11588	863.01	508.04	1117.4699999999998	675.0	841.71	260.05	1736.5	501.67	942.69	417.83	1289.15	381.79999999999984	1026.3199999999997	1219.3599999999994	1122.9099999999996	1549.8	1286.9200000000005	1268.4299999999996
RXN-11589	0.0	0.0	0.0	8.0	1.0	0.0	86.66	1.0	47.0	11.0	46.5	13.0	65.34	48.68000000000001	8.35	72.32	18.009999999999994	13.5
RXN-11591	607.5	464.9	1084.0099999999998	535.5	525.25	250.3	1340.75	453.67	589.6899999999998	344.33000000000015	725.4	265.83	726.9200000000003	1060.4599999999996	1082.36	1438.0	1270.82	1120.78
RXN-11592	906.01	555.7399999999999	1385.6699999999996	674.3000000000002	791.21	254.05	2098.78	609.0	1144.19	647.83	1485.65	402.96999999999986	1055.5699999999997	1246.1899999999996	1306.08	1727.63	1261.09	1395.6899999999994
RXN-11593	0.0	0.0	0.0	8.0	1.0	0.0	8.0	0.5	2.5	0.5	7.5	6.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11597	196.14	11.0	0.0	0.0	110.5	12.0	5.0	13.0	7.0	1.0	9.0	8.0	5.0	101.0	127.0	103.0	55.0	188.0
RXN-11598	804.51	540.41	1249.9999999999998	673.3000000000002	790.21	256.05	2050.45	590.16	945.93	634.4999999999999	1386.6600000000005	426.13	969.06	1368.3599999999994	1376.41	1784.47	1357.5900000000004	1566.0199999999993
RXN-11600	0.0	0.0	0.0	0.0	0.0	0.0	22.33	0.67	2.0	11.0	0.0	13.33	22.840000000000003	152.85	68.18	125.49	83.84	104.99
RXN-11601	1063.76	771.99	2089.4200000000005	965.3	1124.2099999999996	403.3	2272.03	660.75	1194.44	657.33	1589.9	480.72	1114.3199999999997	1292.9399999999996	1393.83	1802.13	1343.3400000000004	1607.6899999999994
RXN-11602	1141.76	729.99	1950.9200000000005	928.8	997.87	363.3	1416.5600000000004	466.32	1015.03	574.8299999999998	1169.6600000000005	344.89999999999986	812.4099999999999	1093.1699999999996	1167.75	1382.8100000000004	914.07	1065.04
RXN-11615	88.14	0.0	0.0	0.0	17.67	0.0	30.0	29.0	29.0	113.0	33.0	0.0	8.0	4.0	12.0	5.0	5.0	12.0
RXN-11618	260.76	56.39	10.71	1.0	161.46000000000004	0.0	225.0	49.33	101.0	120.0	116.5	46.0	32.5	343.0	294.0	311.0	95.0	242.0
RXN-11620	260.76	56.39	10.71	1.0	161.46000000000004	0.0	225.0	49.33	101.0	120.0	116.5	46.0	32.5	343.0	294.0	311.0	95.0	242.0
RXN-11627	16.0	0.0	21.0	95.0	41.0	14.0	181.0	19.0	2.0	5.0	71.0	6.0	26.0	0.0	6.0	2.0	6.0	8.0
RXN-11633	909.01	560.2399999999999	1394.6699999999996	676.8000000000002	791.71	260.05	2237.95	632.17	1119.94	641.83	1571.65	472.8	1112.0699999999997	1374.3599999999994	1397.41	1801.8	1376.9200000000005	1588.6799999999994
RXN-11637	1194.77	582.1299999999999	1556.38	761.8000000000002	957.67	252.05	2424.7	697.6699999999997	1368.19	723.8299999999997	1948.65	528.42	1356.4199999999996	1757.96	1766.61	2234.0	1515.3200000000004	1729.2799999999993
RXN-11638	994.01	681.2399999999999	1866.6700000000005	738.8000000000002	965.71	403.05	2410.95	745.1699999999997	1259.19	705.33	1664.15	504.8	1184.0699999999995	1377.3599999999994	1412.91	1825.8	1387.9200000000005	1621.1799999999994
RXN-11662	1.14	0.0	0.0	0.0	0.0	0.0	10.5	0.0	3.5	0.0	6.0	0.0	14.0	0.0	3.5	3.0	21.0	6.5
RXN-11674	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	31.0	40.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0
RXN-11689	0.0	0.0	0.0	24.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11690	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11691	0.0	0.0	0.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11696	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.5	2.5	0.5	7.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11698	0.0	0.0	0.0	0.0	0.0	0.0	208.0	9.0	63.0	6.5	117.5	20.67	84.5	5.0	11.5	32.5	32.0	16.0
RXN-11715	935.76	701.23	1580.42	735.3000000000002	871.3000000000002	249.3	2321.71	825.5	1165.45	750.2500000000001	1585.84	509.71	1138.9199999999996	1695.42	1644.1700000000005	2014.39	1762.4599999999996	1701.77
RXN-11727	0.0	0.0	0.0	0.0	0.0	0.0	97.0	7.0	143.0	2.0	119.0	15.0	24.0	0.0	2.0	0.0	0.0	0.0
RXN-11734	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	13.0	4.0	9.0	1.0	39.0	8.0
RXN-11737	1299.77	513.93	1719.57	597.6	753.7500000000001	256.05	2876.22	456.49	1327.33	589.91	1770.9900000000002	530.45	1183.7699999999998	592.3599999999999	967.63	1166.85	696.66	1409.9299999999996
RXN-11743	935.76	701.23	1580.42	735.3000000000002	871.3000000000002	249.3	2321.71	825.5	1165.45	750.2500000000001	1585.84	509.71	1138.9199999999996	1695.42	1644.1700000000005	2014.39	1762.4599999999996	1701.77
RXN-11754	326.38	94.34	344.91	116.8	180.79	14.8	1228.53	207.41	619.58	381.41	909.24	243.86	558.6800000000002	698.6	776.3600000000001	923.2	543.23	835.4200000000003
RXN-11758	0.0	0.5	0.0	33.0	0.5	0.0	39.0	4.0	2.0	2.0	1.0	2.2	51.6	112.6	154.2	142.2	78.4	32.6
RXN-11813	0.0	0.0	0.0	0.0	0.0	0.0	24.0	4.0	2.0	0.0	0.0	14.0	6.5	10.0	5.0	6.0	7.0	2.0
RXN-11832	1309.26	1085.9900000000002	2464.59	1162.3	1261.7099999999996	527.4	2245.95	631.67	1127.44	639.33	1552.65	484.3	1093.5699999999997	1373.3599999999994	1403.41	1825.8	1381.9200000000005	1631.6799999999994
RXN-11833	611.5	488.64	1170.5099999999998	433.0	543.1700000000002	293.1	627.0300000000002	562.8299999999998	337.38	418.92	350.33	188.0	571.0400000000002	1387.85	1295.05	1772.7500000000002	1668.5100000000007	1322.2999999999995
RXN-11834	23.0	0.0	0.0	0.0	5.33	0.0	40.66	4.33	2.0	7.0	1.0	3.2	53.44000000000001	160.77999999999997	160.04999999999995	212.02	90.91	39.6
RXN-11835	90.0	89.0	519.0	52.0	171.0	140.8	120.5	8.25	42.5	30.5	48.25	34.2	92.35	116.85	176.45	187.7	101.15	91.35
RXN-11836	818.01	460.24	861.6700000000003	607.8000000000002	615.71	118.25	2083.95	622.92	1082.94	613.33	1512.4	429.8	1061.3200000000004	1367.1099999999994	1373.66	1754.3	1351.1700000000005	1518.4299999999994
RXN-11837	2199.03	1312.39	3532.67	1427.9	1818.8	676.15	5531.12	1620.41	2921.07	1776.57	3955.24	1154.19	2937.2499999999995	3567.8499999999995	3661.819999999999	4819.04	3801.950000000001	4148.789999999998
RXN-11838	582.0	594.1600000000002	1124.51	603.0	640.0	240.3	732.4799999999997	163.34	468.50999999999993	145.24	545.63	151.44	439.62	208.86	269.2899999999999	433.67	225.32	402.09
RXN-11839	909.01	560.2399999999999	1394.6699999999996	676.8000000000002	791.71	260.05	2240.95	632.92	1121.19	625.83	1571.9	466.3	1115.3199999999997	1372.1099999999994	1396.16	1798.8	1377.1700000000005	1584.4299999999994
RXN-11840	0.0	0.0	0.0	0.0	0.0	0.0	6.32	2.0	1.0	6.0	0.0	3.2	37.28000000000001	186.96	157.9	276.84000000000003	71.41999999999999	36.6
RXN-11841	0.0	0.0	0.0	0.0	0.0	0.0	55.66	3.0	25.0	8.0	46.0	3.0	51.84	52.18000000000001	12.85	87.82	22.51	22.0
RXN-11842	300.01	82.84000000000002	178.66000000000003	56.3	223.96	8.75	751.94	127.5	254.33	319.5100000000001	364.83	124.4	217.88	559.9	654.6000000000001	708.21	308.98	478.44
RXN-11843	300.01	82.84000000000002	178.66000000000003	56.3	223.96	8.75	751.94	127.5	254.33	319.5100000000001	364.83	124.4	217.88	559.9	654.6000000000001	708.21	308.98	478.44
RXN-11845	0.5	0.0	0.0	8.0	1.0	0.0	267.66	11.0	88.0	17.0	114.5	29.2	121.44	161.27999999999997	162.54999999999995	212.52	93.41	42.1
RXN-11860	607.75	466.15	1049.7599999999998	569.0	619.75	259.05	1132.75	439.17	461.94	326.8300000000001	628.15	243.38	634.0700000000003	943.86	903.41	1282.8	1183.42	1066.4300000000003
RXN-11865	607.75	466.15	1049.7599999999998	569.0	619.75	259.05	1132.75	439.17	461.94	326.8300000000001	628.15	243.38	634.0700000000003	943.86	903.41	1282.8	1183.42	1066.4300000000003
RXN-11866	0.0	0.0	0.0	0.0	0.0	0.0	1.66	0.0	0.0	5.0	0.0	1.0	1.84	48.18000000000001	5.85	71.82	15.51	11.0
RXN-11867	0.0	0.0	0.0	0.0	0.0	0.0	1.66	0.0	0.0	5.0	0.0	1.0	1.84	48.18000000000001	5.85	71.82	15.51	11.0
RXN-12002	2218.27	1646.23	3859.2599999999998	1839.1000000000001	2053.4199999999996	787.45	4483.9	1263.84	2247.38	1281.16	3124.3	949.1	2202.6399999999994	2747.719999999999	2800.82	3627.6	2758.840000000001	3220.3599999999988
RXN-12014	566.0	429.5	951.17	402.0	414.0	221.3	22.5	2.0	13.5	10.5	33.5	24.5	33.5	1.0	6.0	1.0	5.0	25.0
RXN-12038	0.0	0.0	0.0	0.0	0.0	0.0	128.0	6.0	34.5	3.0	59.5	10.5	2.0	0.0	0.0	0.0	0.0	0.0
RXN-12041	0.0	0.0	0.0	0.0	0.0	0.0	128.0	6.0	34.5	3.0	59.5	10.5	2.0	0.0	0.0	0.0	0.0	0.0
RXN-12057	0.0	0.0	0.0	0.0	0.0	0.0	59.66	4.91	90.83	55.41	28.74	4.91	33.58	30.33	40.83	114.83	49.0	124.58
RXN-12058	0.0	0.0	0.0	0.0	0.0	0.0	59.66	4.91	90.83	55.41	28.74	4.91	33.58	30.33	40.83	114.83	49.0	124.58
RXN-12059	0.0	0.0	0.0	0.0	0.0	0.0	59.66	4.91	90.83	55.41	28.74	4.91	33.58	30.33	40.83	114.83	49.0	124.58
RXN-12060	0.0	0.0	0.0	0.0	0.0	0.0	59.66	4.91	90.83	55.41	28.74	4.91	33.58	30.33	40.83	114.83	49.0	124.58
RXN-12086	18.0	0.0	8.17	2.0	10.0	4.0	82.66	4.91	106.83	55.41	37.74	10.91	69.58	30.33	40.83	114.83	49.0	124.58
RXN-12088	1077.04	791.23	1548.2900000000004	732.3000000000002	1251.09	371.4	876.2	160.91	499.0	249.5	672.75	288.25	398.5	438.5	551.8299999999998	468.5	460.25	641.0
RXN-12093	489.76	264.99	653.9200000000002	164.8	266.96000000000004	17.5	1173.4699999999998	228.5	538.12	356.16	911.09	214.07	581.76	950.83	925.8700000000003	1251.37	699.0599999999997	783.6300000000001
RXN-12104	73.62	89.52000000000002	349.37000000000006	135.8	52.75	1.0	710.85	178.82999999999996	460.7	306.5	639.1	156.2	348.55	564.1700000000002	611.53	695.25	500.15	588.72
RXN-12130	0.0	0.0	0.0	0.0	0.0	0.0	84.0	9.0	46.5	4.0	50.0	2.2	88.1	95.6	162.7	161.2	59.4	38.1
RXN-12160	0.0	0.5	0.0	33.0	0.5	0.0	39.0	4.0	2.0	2.0	1.0	2.2	51.6	112.6	154.2	142.2	78.4	32.6
RXN-12171	1227.15	949.62	2118.55	951.8	1272.67	407.35	2363.99	713.4899999999999	1233.46	752.5800000000003	1632.3500000000006	545.4499999999998	1020.88	1246.15	1270.9100000000005	1652.7500000000002	1223.91	1458.5800000000006
RXN-12173	811.0	16.42	26.8	0.0	60.87	0.0	2.0	8.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RXN-12174	889.0	24.42	151.13	16.0	114.87	11.8	7.0	2.0	1.0	16.5	10.0	1.0	1.5	2.0	4.0	4.0	7.0	22.5
RXN-12177	473.28	8.28	5.42	2.0	66.92	57.8	9.5	139.5	13.5	115.25	16.25	5.0	8.75	2.25	10.5	4.0	15.0	55.5
RXN-12184	1509.82	698.32	1411.62	752.4	1292.34	166.0	3671.5	578.85	1936.68	966.48	2623.4600000000005	748.23	1756.5599999999995	1664.73	1865.7499999999993	2117.870000000001	1083.47	2159.4
RXN-12193	958.76	895.1600000000002	1656.7500000000002	1046.8000000000004	1265.7099999999996	339.8	1854.34	527.24	1051.68	609.8199999999998	1352.92	425.38000000000005	815.98	1100.96	1043.34	1432.8	1057.53	1201.9300000000005
RXN-12195	1.0	12.0	21.0	17.0	8.0	42.0	32.5	0.5	8.0	2.0	18.5	3.0	6.0	0.5	1.5	0.0	0.5	1.0
RXN-12196	1.0	12.0	21.0	17.0	8.0	42.0	32.5	0.5	8.0	2.0	18.5	3.0	6.0	0.5	1.5	0.0	0.5	1.0
RXN-12238	15.0	146.14	90.71	172.0	183.29	10.0	45.25	2.0	13.5	11.0	16.0	16.25	12.0	7.0	17.0	17.0	9.5	14.5
RXN-12239	15.0	146.0	90.0	172.0	169.0	10.0	33.91	1.66	14.58	2.66	18.74	1.66	13.08	15.83	7.58	28.33	11.5	40.83
RXN-12241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	13.0	0.0	4.0	5.0	0.0
RXN-12247	0.0	0.0	0.0	0.0	0.0	0.0	25.0	2.5	2.5	0.5	13.5	10.0	13.0	4.0	4.0	5.0	8.0	22.0
RXN-12252	16.0	0.0	21.0	103.0	42.0	15.0	366.67	21.0	54.5	27.5	141.5	28.83	153.0	188.17	155.32999999999996	100.67	167.83	128.16
RXN-12302	326.64	124.90999999999998	357.0800000000001	112.8	423.13	83.5	580.9000000000002	299.58	249.27	340.1	313.01	116.12	243.89	652.6600000000002	664.47	836.9499999999998	757.67	677.61
RXN-12303	0.0	0.5700000000000001	0.17	0.0	1.17	1.0	100.47	15.5	13.28	43.01000000000001	15.43	16.32	127.58	325.05	298.51999999999987	374.34	284.6500000000001	168.4
RXN-12305	0.0	0.0	0.0	0.0	0.0	11.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12344	28.0	0.0	49.34	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12345	1.0	12.5	0.0	85.0	42.5	0.0	442.0	28.0	67.5	23.0	209.5	25.5	119.0	1.0	17.0	19.0	19.0	17.0
RXN-12346	0.0	0.0	0.0	0.0	0.0	0.0	43.0	2.0	25.0	3.0	45.0	1.0	45.0	1.0	6.0	16.0	7.0	8.0
RXN-12391	958.76	895.1600000000002	1656.7500000000002	1046.8000000000004	1265.7099999999996	339.8	1854.34	527.24	1051.68	609.8199999999998	1352.92	425.38000000000005	815.98	1100.96	1043.34	1432.8	1057.53	1201.9300000000005
RXN-12392	1227.15	949.62	2118.55	951.8	1272.67	407.35	2363.99	713.4899999999999	1233.46	752.5800000000003	1632.3500000000006	545.4499999999998	1020.88	1246.15	1270.9100000000005	1652.7500000000002	1223.91	1458.5800000000006
RXN-12398	3433.35	1054.62	3573.49	1253.7	2646.08	881.85	2734.36	736.81	1169.65	992.68	1898.66	629.52	1332.1799999999996	2427.89	2364.9900000000007	2774.76	1705.99	2345.43
RXN-12399	3433.35	1054.62	3573.49	1253.7	2646.08	881.85	2734.36	736.81	1169.65	992.68	1898.66	629.52	1332.1799999999996	2427.89	2364.9900000000007	2774.76	1705.99	2345.43
RXN-12400	3433.35	1054.62	3573.49	1253.7	2646.08	881.85	2734.36	736.81	1169.65	992.68	1898.66	629.52	1332.1799999999996	2427.89	2364.9900000000007	2774.76	1705.99	2345.43
RXN-12402	659.7	126.32	342.7	82.10000000000002	369.72	49.5	135.4	44.5	52.0	129.0	93.5	24.0	50.0	13.0	24.0	27.0	21.0	43.0
RXN-12410	0.0	0.0	0.0	0.0	0.0	0.0	25.0	2.5	2.5	0.5	13.5	10.0	13.0	4.0	4.0	5.0	8.0	22.0
RXN-12411	0.0	0.0	0.0	0.0	0.0	0.0	25.0	2.5	2.5	0.5	13.5	10.0	13.0	4.0	4.0	5.0	8.0	22.0
RXN-12414	0.0	0.0	0.0	0.0	0.0	0.0	25.0	2.5	2.5	0.5	13.5	10.0	13.0	4.0	4.0	5.0	8.0	22.0
RXN-12430	2.62	0.25	0.0	0.0	2.5	0.0	183.25	11.0	28.25	9.0	85.5	16.12	147.1	118.6	189.2	194.7	85.4	78.1
RXN-12444	17.5	150.5	109.0	180.5	175.5	17.0	10.48	1.0	18.33	1.66	11.0	9.66	20.99	52.34	39.31999999999999	26.34	77.01	11.32
RXN-12446	0.0	0.0	0.0	0.0	0.0	0.0	20.0	3.0	1.0	2.0	0.0	1.2	39.6	106.6	148.2	139.2	54.4	23.6
RXN-12448	1012.01	768.9499999999998	1313.81	948.5	1080.05	366.05	1049.63	465.83	452.62	337.69	680.68	289.52	657.4100000000002	1831.98	1690.9699999999993	2016.54	1941.03	1256.02
RXN-12458	909.01	560.2399999999999	1394.6699999999996	679.8000000000002	792.21	260.05	2361.2899999999995	630.4999999999999	1166.11	645.83	1642.49	478.64	1113.41	1374.3599999999994	1405.7500000000002	1820.47	1382.2500000000002	1614.3499999999995
RXN-12460	924.01	706.2399999999999	1484.67	848.8000000000002	960.71	270.05	2314.9499999999994	652.17	1140.94	649.83	1612.65	498.8	1156.5699999999995	1377.3599999999994	1407.41	1808.8	1393.9200000000005	1605.6799999999994
RXN-12462	607.75	466.15	1049.7599999999998	569.0	619.75	260.05	1315.09	446.67	596.44	334.8300000000001	839.6500000000002	294.18	598.1300000000001	821.0800000000003	766.8600000000001	1123.7800000000002	1149.5100000000002	1152.33
RXN-12463	607.75	466.15	1049.7599999999998	569.0	619.75	260.05	1315.09	446.67	596.44	334.8300000000001	839.6500000000002	294.18	598.1300000000001	821.0800000000003	766.8600000000001	1123.7800000000002	1149.5100000000002	1152.33
RXN-12466	0.25	22.25	0.75	41.5	95.5	8.75	33.67	5.67	6.5	1.5	8.0	30.33	22.5	104.67	63.33	53.67	72.33	93.99
RXN-12469	0.25	22.25	0.75	41.5	95.5	8.75	33.67	5.67	6.5	1.5	8.0	30.33	22.5	104.67	63.33	53.67	72.33	93.99
RXN-12472	582.0	439.4	1040.0099999999998	525.0	518.42	244.3	801.26	374.75999999999993	296.61	271.92	410.41	170.44000000000003	451.05	639.0800000000003	607.2000000000003	851.28	916.1799999999997	680.7600000000002
RXN-12480	336.76	164.09	420.91	146.8	268.96000000000004	28.8	966.86	210.75	588.0	355.0	791.25	215.92	507.59	465.43000000000006	499.6	615.82	195.26	488.0
RXN-12481	320.5	28.0	144.0	52.0	20.33	4.0	223.67	12.0	52.0	7.0	92.0	39.33	52.0	105.17	67.33	54.17	89.83	97.99
RXN-12484	0.0	0.0	0.0	0.0	0.0	0.0	144.0	6.0	34.5	3.0	63.5	16.5	14.0	2.0	0.0	1.0	1.0	0.0
RXN-12490	1.14	0.0	0.0	0.0	0.0	0.0	10.5	0.0	3.5	0.0	6.0	0.0	14.0	0.0	3.5	3.0	21.0	6.5
RXN-12521	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12545	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.5	2.5	0.5	7.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12558	1.5	12.0	21.0	17.0	8.0	43.0	133.0	29.0	56.5	7.0	106.0	35.5	70.0	4.5	18.5	25.5	37.5	109.5
RXN-12559	1.5	12.0	21.0	17.0	8.0	43.0	133.0	29.0	56.5	7.0	106.0	35.5	70.0	4.5	18.5	25.5	37.5	109.5
RXN-12560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	16.0	2.0
RXN-12561	483.0	238.83	916.67	290.0	300.0	107.5	1138.1400000000006	277.91	588.4100000000002	196.07	704.9899999999999	218.57	491.82	327.92	356.65	452.92	614.01	624.4000000000002
RXN-12565	0.0	0.0	0.0	0.0	0.0	0.0	10.5	0.0	3.5	0.0	6.0	0.0	14.0	0.0	3.5	3.0	21.0	6.5
RXN-12570	1.14	0.0	0.0	0.0	0.0	0.0	10.5	0.0	3.5	0.0	6.0	0.0	14.0	0.0	3.5	3.0	21.0	6.5
RXN-12575	16.0	0.0	21.0	103.0	42.0	15.0	366.67	21.0	54.5	27.5	141.5	28.83	153.0	188.17	155.32999999999996	100.67	167.83	128.16
RXN-12579	18.0	0.0	8.17	2.0	10.0	4.0	82.66	4.91	106.83	55.41	37.74	10.91	69.58	30.33	40.83	114.83	49.0	124.58
RXN-12587	1728.15	1210.8800000000006	3034.68	1332.8	1650.55	587.65	3676.14	1351.01	1669.39	1084.01	2374.24	841.9200000000003	1940.9	2693.689999999999	2596.3899999999994	3255.87	2998.950000000001	2935.279999999999
