#OTU ID	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
187384	31	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
187386	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
187388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187389	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187401	13	17	2	17	10	36	0	0	0	0	0	0	0	0	0	0	0	0
187404	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187443	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187447	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187460	6	0	0	20	2	1	0	0	0	0	0	0	0	0	0	0	0	0
187466	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187468	4	0	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
187489	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187490	0	0	0	11	2	4	0	0	0	0	0	0	0	0	0	0	0	0
187492	10	2184	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187505	3	10	2	50	28	6	0	0	0	0	0	0	0	0	0	0	0	0
187511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187518	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187533	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187569	17	1	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0
187572	53	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
187582	1	2	0	25	5	53	0	0	0	0	0	0	0	0	0	0	0	0
187594	9	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0
187604	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
187617	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187651	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
187665	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187668	2	0	8	9	1	3	0	0	0	0	0	0	0	0	0	0	0	0
187689	6	1	7	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0
187702	2	2	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0
187706	370	2	20	60	13	0	0	0	0	0	0	0	0	0	0	0	0	0
187709	1	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
187736	0	0	0	1	3	36	0	0	0	0	0	0	0	0	0	0	0	0
187751	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187767	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187780	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187782	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
187812	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187837	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
187841	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
187868	57	37	3	83	25	187	0	0	0	0	0	0	0	0	0	0	0	0
187882	0	0	0	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0
187883	26	1	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
187891	5	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
187917	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187924	29	0	0	19	18	3	0	0	0	0	0	0	0	0	0	0	0	0
187929	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0
187932	2	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0
187945	39	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
187946	19	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187973	415	334	53	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0
187998	14	1	6	47	11	0	0	0	0	0	0	0	0	0	0	0	0	0
188008	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
188018	26	2	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0
188037	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
188044	120	11	24	163	750	83	0	0	0	0	0	0	0	0	0	0	0	0
188047	38	26	2	62	11	119	0	0	0	0	0	0	0	0	0	0	0	0
188054	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188079	16	1	1	0	10	18	0	0	0	0	0	0	0	0	0	0	0	0
188098	0	3	0	13	6	9	0	0	0	0	0	0	0	0	0	0	0	0
188099	0	8	0	83	51	65	0	0	0	0	0	0	0	0	0	0	0	0
188113	112	0	0	4	37	0	0	0	0	0	0	0	0	0	0	0	0	0
188126	111	36	64	333	14	0	0	0	0	0	0	0	0	0	0	0	0	0
188127	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188165	72	3	0	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0
188192	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188194	21	15	1	45	14	189	0	0	0	0	0	0	0	0	0	0	0	0
188199	73	1	1	51	7	5	0	0	0	0	0	0	0	0	0	0	0	0
188213	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188225	6	21	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
188234	0	6	0	60	32	51	0	0	0	0	0	0	0	0	0	0	0	0
188262	1	0	6	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0
188289	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188308	47	44	1	117	4	0	0	0	0	0	0	0	0	0	0	0	0	0
188315	5	4	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0
188317	40	2	18	70	288	46	0	0	0	0	0	0	0	0	0	0	0	0
188321	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0
188333	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
188348	0	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188433	70	1	0	46	3	4	0	0	0	0	0	0	0	0	0	0	0	0
188454	6	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188457	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1885089	6	4	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
188556	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188574	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188591	3	17	4	124	39	16	0	0	0	0	0	0	0	0	0	0	0	0
188596	0	0	0	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0
188598	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188646	61	21	28	245	83	2	0	0	0	0	0	0	0	0	0	0	0	0
188648	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188658	5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188659	5	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0
188674	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
188675	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	0	0
188676	12	3	19	38	16	0	0	0	0	0	0	0	0	0	0	0	0	0
188700	0	1	0	31	5	16	0	0	0	0	0	0	0	0	0	0	0	0
188706	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188707	6	2	2	31	14	0	0	0	0	0	0	0	0	0	0	0	0	0
188725	6	3	42	71	6	10	0	0	0	0	0	0	0	0	0	0	0	0
1887414	0	0	0	0	11	2	324	626	0	0	0	61	34	0	32	122	3	50
1887417	1	3	0	0	1	13	95	16	14	91	0	2	13	32	2	5	3	6
188747	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188749	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188753	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188789	0	108	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188811	33	0	1	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0
188818	6	19	45	71	83	536	0	0	0	0	0	0	0	0	0	0	0	0
188832	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188850	5	0	0	7	1	5	0	0	0	0	0	0	0	0	0	0	0	0
188851	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188856	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
188863	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1888677	3	12	0	15	23	58	91	66	68	88	5	73	37	52	129	110	8	105
188918	7	1	0	12	2	8	0	0	0	0	0	0	0	0	0	0	0	0
188938	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1889556	0	36	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0
188966	11	2	0	7	10	2	0	0	0	0	0	0	0	0	0	0	0	0
188971	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188985	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188990	38	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0
188997	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
189007	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
189011	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189045	21	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189053	4	0	0	9	5	1	0	0	0	0	0	0	0	0	0	0	0	0
189064	10	8	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
189076	3	0	41	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
189081	23	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
189085	0	0	0	7	6	5	0	0	0	0	0	0	0	0	0	0	0	0
189092	106	39	54	372	140	8	0	0	0	0	0	0	0	0	0	0	0	0
189110	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189125	5	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
189138	2	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
189142	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189150	0	2	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0
189152	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189176	4	1	0	5	1	17	0	0	0	0	0	0	0	0	0	0	0	0
189250	70	12	48	161	645	102	0	0	0	0	0	0	0	0	0	0	0	0
189271	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189282	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189292	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189294	0	21	0	193	41	70	0	0	0	0	0	0	0	0	0	0	0	0
189334	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189356	10	0	2	4	15	1	0	0	0	0	0	0	0	0	0	0	0	0
189384	874	0	6	2	699	3	0	0	0	2	0	0	0	0	0	0	0	0
189396	5	24	4	154	65	21	0	0	0	0	0	0	0	0	0	0	0	0
189403	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
189407	1	13	1	240	19	7	0	0	0	0	0	0	0	0	0	0	0	0
189411	5	0	1	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0
189445	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
189478	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
189503	0	2	0	17	1	1	0	0	0	0	0	0	0	0	0	0	0	0
189517	50	6	5	63	71	7	0	0	0	0	0	0	0	0	0	0	0	0
189524	2	0	1	41	9	1	0	0	0	0	0	0	0	0	0	0	0	0
189530	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189548	10	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
189571	4	1	0	55	10	8	0	0	0	0	0	0	0	0	0	0	0	0
1895780	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189588	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189592	8	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
189610	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
189626	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189645	1	1	4	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0
189647	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
189648	208	5	1	8	11	15	0	0	0	0	0	0	0	0	0	0	0	0
189651	0	48	0	1	15	2	0	0	0	0	0	0	0	0	0	0	0	0
1896700	3	8	1	112	14	7	0	0	0	0	0	0	0	0	0	0	0	0
189674	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189677	66	31	1	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189684	4	10	11	129	7	5	0	0	0	0	0	0	0	0	0	0	0	0
189698	1	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
189733	72	49	0	99	70	0	0	0	0	0	0	0	0	0	0	0	0	0
189755	4	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
189760	3	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
189782	1	3	2	1	11	61	0	0	0	0	0	0	0	0	0	0	0	0
189797	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
189812	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189816	10	28	25	118	119	819	0	0	0	0	0	0	0	0	0	0	0	0
189817	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
189820	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189828	8	7	1	27	10	0	0	0	0	0	0	0	0	0	0	0	0	0
189838	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189849	51	2	0	31	3	2	0	0	0	0	0	0	0	0	0	0	0	0
189855	0	1	0	32	31	34	0	0	0	0	0	0	0	0	0	0	0	0
189866	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
189877	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
189887	5	4	52	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
189895	11	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
189896	892	74	99	3816	622	0	0	0	0	0	0	0	0	0	0	0	0	0
189898	8	1	0	27	8	0	0	0	0	0	0	0	0	0	0	0	0	0
189899	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	0	0	0
189911	3	0	1	60	21	2	0	0	0	0	0	0	0	0	0	0	0	0
189914	0	1	0	60	32	38	0	0	0	0	0	0	0	0	0	0	0	0
189916	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189920	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189924	8	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0
189936	17	27	0	0	83	2	0	0	0	0	0	0	0	0	0	0	0	0
189937	126	34	47	475	217	1	0	0	0	0	0	0	0	0	0	0	0	0
189971	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
189975	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189984	14	20	7	217	14	1	0	0	0	0	0	0	0	0	0	0	0	0
189987	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0
189996	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
189997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
189998	2	1	0	1	9	5	0	0	0	0	0	0	0	0	0	0	0	0
190003	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190028	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190058	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190075	2	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0
190092	75	3	1	51	9	3	0	0	0	0	0	0	0	0	0	0	0	0
190100	26	0	1	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190108	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190155	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190162	15	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190169	4	0	1	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0
190171	13	1	4	82	12	0	0	0	0	0	0	0	0	0	0	0	0	0
190183	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
190188	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
190191	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
190208	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190226	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
190251	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190260	91	37	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190301	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
190303	2	0	1	23	1	1	0	0	0	0	0	0	0	0	0	0	0	0
190309	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190312	7	7	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190320	0	1	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0
190325	12	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
190332	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
190335	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190362	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1904497	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
190453	21	1	36	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0
190490	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190502	2	0	0	20	0	31	0	0	0	0	0	0	0	0	0	0	0	1
190516	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190518	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
190523	0	243	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190529	0	330	65	0	912	2572	0	0	0	0	0	0	0	0	0	0	0	0
190534	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190562	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190572	4	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190577	3	1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190595	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190599	32	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190605	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190607	3	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0
190620	9	9	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190633	10	0	0	12	1	3	0	0	0	0	0	0	0	0	0	0	0	0
190638	70	0	2	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0
190639	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1906483	42	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
190649	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190676	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190679	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190691	4	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190705	7	7	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0
190706	3	3	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0
190708	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190711	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
190772	1	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1908049	5	34	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
190856	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190863	47	35	4	111	19	168	0	0	0	0	0	0	0	0	0	0	0	0
190864	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
190902	0	0	0	10	6	7	0	0	0	0	0	0	0	0	0	0	0	0
190908	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0
190920	340	248	2	0	4856	0	0	0	0	0	0	0	0	0	0	0	0	0
190921	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
190931	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190938	19	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190948	5	27	8	129	58	12	0	0	0	0	0	0	0	0	0	0	0	0
190956	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190961	11	0	0	137	0	6	0	0	0	0	0	0	0	0	0	0	0	0
190964	60	1	0	2	5	8	0	0	0	0	0	0	0	0	0	0	0	0
190965	7	0	1	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0
190975	0	76	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
190980	12	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0
190984	86	2	1	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0
190987	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190990	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190991	13	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190993	36	6	0	44	14	20	0	0	0	0	0	0	0	0	0	0	0	0
191025	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
191034	4	2	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191050	62	43	0	148	11	0	0	0	0	0	0	0	0	0	0	0	0	0
191052	6	2	0	246	0	7	0	0	0	0	0	0	0	0	0	0	0	0
191075	0	21	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
191081	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191112	5	0	0	44	2	0	0	0	0	0	0	0	0	0	0	0	0	0
191113	1	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0
191121	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191148	3	1	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191153	21	2	4	75	14	0	0	0	0	0	0	0	0	0	0	0	0	0
191161	38	20	38	133	6	0	0	0	0	0	0	0	0	0	0	0	0	0
191180	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191222	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191238	27	52	4	71	16	172	0	0	0	0	0	0	0	0	0	0	0	0
191241	4	1	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0
191250	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
191256	43	2	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
191270	5	3	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
191276	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191278	0	58	3	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
191332	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
191355	0	0	0	61	9	0	0	0	0	0	0	0	0	0	0	0	0	0
191361	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191391	38	14	20	145	62	0	0	0	0	0	0	0	0	0	0	0	0	0
191395	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191399	2	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191421	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191422	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191434	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191442	0	2	2	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191483	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191531	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191547	19	10	18	81	4	0	0	0	0	0	0	0	0	0	0	0	0	0
191551	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
191582	36	11	34	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
191595	0	2	0	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0
191601	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191608	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
191615	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191633	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191651	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
191657	41	0	0	35	0	201	0	0	0	0	0	0	0	0	0	0	0	0
191658	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0
191660	34	16	30	145	57	1	0	0	0	0	0	0	0	0	0	0	0	0
191683	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
191687	54	36	3	101	30	167	0	0	0	0	0	0	0	0	0	0	0	0
191694	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191695	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191703	2	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0
191718	0	0	0	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0
1917420	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0
191754	0	2	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0
191755	10	20	0	58	4	72	0	0	0	0	0	0	0	0	0	0	0	0
191779	5	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
191780	0	2	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
191783	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191792	12	1	3	81	5	0	0	0	0	0	0	0	0	0	0	0	0	0
191797	0	0	0	82	10	4	0	0	0	0	0	0	0	0	0	0	0	0
191803	0	1	0	9	4	1	0	0	0	0	0	0	0	0	0	0	0	0
191833	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191842	0	61	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191872	0	0	1	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1918929	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1919007	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191908	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
191913	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191919	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191922	0	1	0	15	5	7	0	0	0	0	0	0	0	0	0	0	0	0
191928	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191945	1	10	0	35	0	24	0	0	0	0	0	0	0	0	0	0	0	0
191975	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191990	8	10	18	38	4	0	0	0	0	0	0	0	0	0	0	0	0	0
