#OTU ID	E1	E2	E3	E4	E5	E6	E7	N1	N2	O1	O2	S1
OTU_1986	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1987	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1988	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1989	0	0	0	0	0	1	0	0	0	0	0	0
OTU_199	1	0	0	0	0	0	0	0	0	0	0	0
OTU_1991	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1992	0	0	0	0	0	3	0	0	0	0	0	0
OTU_1993	0	0	0	0	0	2	0	0	0	0	0	0
OTU_1994	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1995	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1996	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1997	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1999	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2	1	0	0	0	0	0	0	0	0	0	0	0
OTU_20	1	0	0	0	0	0	0	0	0	0	0	0
OTU_200	1	2	4	0	1	0	0	0	0	0	0	0
OTU_2000	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2001	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2002	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2003	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2004	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2005	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2006	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2007	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2008	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2009	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2010	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2011	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2012	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2013	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2014	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2015	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2016	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2017	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2018	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2019	0	0	0	0	0	1	0	0	0	0	0	0
OTU_202	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2020	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2021	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2022	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2023	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2024	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2025	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2026	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2027	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2029	0	0	0	0	0	1	0	0	0	0	0	0
OTU_203	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2030	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2031	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2032	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2033	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2034	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2036	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2037	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2038	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2039	0	0	0	0	0	1	0	0	0	0	0	0
OTU_204	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2040	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2041	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2042	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2043	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2044	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2045	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2046	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2047	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2048	0	0	0	0	0	1	0	0	0	0	0	0
OTU_205	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2050	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2051	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2052	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2053	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2054	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2055	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2056	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2057	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2058	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2059	0	0	0	0	0	1	0	0	0	0	0	0
OTU_206	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2060	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2061	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2062	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2063	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2064	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2066	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2067	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2068	0	0	0	0	0	1	0	0	0	0	0	0
OTU_207	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2070	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2071	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2072	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2073	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2074	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2075	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2076	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2077	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2078	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2079	0	0	0	0	0	1	0	0	0	0	0	0
OTU_208	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2080	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2081	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2082	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2083	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2084	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2085	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2086	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2087	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2088	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2089	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2090	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2091	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2092	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2093	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2094	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2095	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2096	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2097	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2098	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2099	0	0	0	0	0	1	0	0	0	0	0	0
OTU_21	4	0	0	0	0	0	0	0	0	0	0	0
OTU_210	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2100	0	0	0	0	0	2	0	0	0	0	1	0
OTU_2101	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2102	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2103	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2104	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2105	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2106	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2107	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2108	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2109	0	0	0	0	0	1	0	0	0	0	0	0
OTU_211	1	0	0	0	0	0	0	0	0	0	0	2
OTU_2110	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2111	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2112	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2113	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2114	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2115	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2116	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2117	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2118	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2119	0	0	0	0	0	1	0	0	0	0	0	0
OTU_212	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2120	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2121	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2122	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2123	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2125	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2126	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2127	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2128	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2129	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2131	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2132	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2133	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2134	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2135	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2136	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2137	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2139	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2140	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2141	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2142	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2143	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2144	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2145	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2146	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2147	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2148	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2149	0	0	0	0	0	1	0	0	0	0	0	0
OTU_215	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2150	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2151	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2152	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2153	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2154	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2155	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2156	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2158	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2159	0	0	0	0	0	1	0	0	0	0	0	0
OTU_216	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2160	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2161	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2162	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2163	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2164	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2165	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2166	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2167	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2168	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2169	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2170	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2171	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2172	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2173	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2175	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2176	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2178	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2179	0	0	0	0	0	1	0	0	0	0	0	0
OTU_218	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2180	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2182	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2183	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2184	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2186	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2187	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2188	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2189	0	0	0	0	0	1	0	0	0	0	0	0
OTU_219	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2190	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2191	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2193	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2194	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2195	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2196	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2197	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2198	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2199	0	0	0	0	0	1	0	0	0	0	0	0
OTU_22	1	0	1	0	0	0	0	0	0	0	0	0
OTU_2200	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2201	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2202	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2203	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2204	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2205	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2206	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2207	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2208	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2209	0	0	0	0	0	1	0	0	0	0	0	0
OTU_221	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2210	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2211	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2212	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2213	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2214	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2215	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2216	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2218	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2219	0	0	0	0	0	1	0	0	0	0	0	0
OTU_222	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2220	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2221	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2222	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2223	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2224	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2225	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2226	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2227	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2229	0	0	0	0	0	1	0	0	0	0	0	0
OTU_223	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2230	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2231	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2232	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2233	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2234	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2235	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2236	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2237	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2238	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2239	0	0	0	0	0	1	0	0	0	0	0	0
OTU_224	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2240	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2241	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2242	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2243	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2244	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2245	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2246	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2247	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2248	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2249	0	0	0	0	0	1	0	0	0	0	0	0
OTU_225	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2250	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2251	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2252	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2253	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2254	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2256	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2257	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2258	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2259	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2260	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2261	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2263	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2265	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2267	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2268	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2269	0	0	0	0	0	1	0	0	0	0	0	0
OTU_227	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2270	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2271	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2273	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2274	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2275	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2276	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2277	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2278	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2279	0	0	0	0	0	1	0	0	0	0	0	0
OTU_228	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2280	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2282	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2284	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2285	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2286	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2287	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2288	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2289	0	0	0	0	0	1	0	0	0	0	0	0
OTU_229	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2290	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2291	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2292	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2293	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2294	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2295	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2296	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2297	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2298	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2299	0	0	0	0	0	1	0	0	0	0	0	0
OTU_23	1	0	0	0	0	0	0	0	0	0	0	0
OTU_230	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2300	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2301	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2303	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2304	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2305	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2306	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2307	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2308	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2309	0	0	0	0	0	1	0	0	0	0	0	0
OTU_231	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2311	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2312	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2313	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2314	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2315	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2316	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2317	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2318	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2319	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2320	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2321	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2322	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2323	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2325	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2326	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2327	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2328	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2329	0	0	0	0	0	1	0	0	0	0	0	0
OTU_233	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2330	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2331	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2332	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2333	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2334	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2335	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2336	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2337	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2339	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2340	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2341	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2342	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2343	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2344	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2346	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2347	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2348	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2349	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2350	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2351	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2352	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2353	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2354	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2355	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2356	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2357	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2358	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2359	0	0	0	0	0	1	0	0	0	0	0	0
OTU_236	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2360	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2362	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2363	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2364	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2365	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2366	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2367	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2368	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2369	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2370	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2372	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2373	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2374	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2375	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2376	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2377	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2379	0	0	0	0	0	1	0	0	0	0	0	0
OTU_238	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2380	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2381	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2382	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2383	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2384	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2385	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2387	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2388	0	0	0	0	0	1	0	0	0	0	0	0
OTU_239	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2390	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2391	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2392	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2393	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2394	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2395	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2397	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2398	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2399	0	0	0	0	0	1	0	0	0	0	0	0
OTU_24	1	0	0	0	0	0	0	0	0	0	0	0
OTU_240	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2400	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2401	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2402	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2403	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2405	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2406	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2407	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2408	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2409	0	0	0	0	0	1	0	0	0	0	0	0
OTU_241	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2410	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2411	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2412	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2413	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2414	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2415	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2416	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2417	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2418	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2419	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2421	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2422	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2423	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2424	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2425	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2426	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2427	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2428	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2429	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2430	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2431	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2432	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2434	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2435	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2436	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2437	0	0	0	0	0	1	0	0	0	0	0	0
