Species	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Unassigned	0	0	0	0	0	0	0	1.54394299287411	0	5.03524672708963	0.157150340492404	0.884955752212389	8.4478021978022	0.315955766192733	1.15673799884326	0.53964300539643	0.092038656235619	0.252143217347453
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|uncultured Porphyromonas sp.	0	0	0	0	0	0	0.0691323885240235	0	0.0672494956287828	0.100704934541793	0	0	0.0686813186813187	1.00052659294365	0.404858299595142	0.16604400166044	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0.353982300884956	0	3.52817272248552	2.89184499710816	3.81901203819012	0.598251265531523	0.100857286938981
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|unidentified	0	0	0	0	0	0	0.414794331144141	0	0	0	2.09533787323206	0	0	0.157977883096367	0.173510699826489	0.37359900373599	0.138057984353428	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|unidentified eubacterium clone 3.23	0	0	0	0	0	0	0	0	0	0	0	0.530973451327434	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Alloprevotella rava	0	0	0	0	0	0	0.0345661942620118	0	0	0	0.523834468308015	0.176991150442478	0	0	0	0.04151100041511	0	0.907715582450832
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Alloprevotella tannerae	0	0	0	0	0	0	0.79502246802627	0	0	0	0.419067574646412	0.176991150442478	0.412087912087912	0	0.173510699826489	0.04151100041511	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Alloprevotella tannerae ATCC 51259	0	0	0	0	0	0	0	1.66270783847981	0.134498991257566	0	0	0	0	0	0.636205899363794	0.04151100041511	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|uncultured bacterium	0	0	0	0	0	0	0	0	0	1.20845921450151	0.157150340492404	0.176991150442478	0.412087912087912	0	0.173510699826489	0.08302200083022	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|uncultured organism	0	0	0	0	0	0	0.172830971310059	1.90023752969121	0.739744451916611	0.80563947633434	0.995285489785228	0.176991150442478	0	0.315955766192733	0.0578368999421631	0	0	0.252143217347453
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella genomosp. P8 oral clone MB3_P13	0	0	0	0	0	0	0	0	0	0	0	0	0.480769230769231	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella nanceiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315955766192733	0.983227299016773	0.8302200083022	0.368154624942476	0.403429147755925
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella oralis	0	0	0	0	0	0	0	0	0	0	0.209533787323206	0	0	0	0	0	0	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella pleuritidis	0	0	0	0	0	0	3.07639128931905	0.475059382422803	0	0	0.261917234154007	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella shahii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231347599768652	0.70568700705687	0.0460193281178095	1.26071608673727
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella sp. oral clone BS041	0	0	0	0	0	0	0	0	0	0	0.104766893661603	0	0.274725274725275	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella sp. oral taxon 317 str. F0108	0	0	0	0	0	0	0.0691323885240235	0.237529691211401	0.47074646940148	0.40281973816717	0.157150340492404	0	0	0	0.0578368999421631	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Unassigned	0	0	0	0	0	0	0.5876253024542	0	0	0	0.314300680984809	0	0.0686813186813187	0	0.0578368999421631	0.08302200083022	0.460193281178095	0.100857286938981
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|uncultured Prevotella sp.	0	0	0	0	0	0	0	0	0	0	0.314300680984809	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|uncultured bacterium	0	0	0	0	0	0	0.622191496716212	0.475059382422803	0.201748486886348	0.503524672708963	0.838135149292824	1.23893805309735	1.37362637362637	0.157977883096367	0.0578368999421631	0.04151100041511	0	0.100857286938981
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|uncultured organism	0	0	0	0	0	0	0.864154856550294	0.237529691211401	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|Prevotellaceae bacterium Marseille-P2826	0	0	0	0	0	0	0	0	0.201748486886348	0	0	0	0	0	0.115673799884326	0.04151100041511	0.0460193281178095	0.453857791225416
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|Unassigned	0	0	2.47225025227043	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.347021399652979	0.29057700290577	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured Alloprevotella sp.	0	0	2.77497477295661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured Bacteroidetes bacterium	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0.368615060558188	0.867553499132447	0.29057700290577	0	0.302571860816944
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured Prevotellaceae bacterium	0	0	0	0	0	0	0	0	0.0672494956287828	0	0	0	0	0.0526592943654555	0	0.33208800332088	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured bacterium	1.39017608897127	0	3.38042381432896	0	0	0	0	0	0	0	0	0.353982300884956	0	0.105318588730911	0.173510699826489	0.58115400581154	0.0460193281178095	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315955766192733	0.231347599768652	0.37359900373599	0.138057984353428	0.151285930408472
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Leyella|Unassigned	0	0	1.10998990918264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Leyella|uncultured bacterium	0	0	0.504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Unassigned	2.87303058387396	0.119617224880383	0.0504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae NK3B31 group|human gut metagenome	0	3.82775119617225	0	2.84974093264249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella aurantiaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75187969924812	1.74346201743462	0	0.958144225920323
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella denticola	0	0	0	0	0	0	0	0.118764845605701	1.81573638197714	0	0.0523834468308015	0	0.274725274725275	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella denticola F0289	0	0	0	0	0	0	0.518492913930176	0.237529691211401	0.739744451916611	0	0.261917234154007	0	0.274725274725275	0	0	0.04151100041511	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella fusca	0	0	0	0	0	0	0	0	0	0	0	2.65486725663717	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella fusca JCM 17724	0	0	0	0	0	0	0	0.118764845605701	0.672494956287828	0	0.157150340492404	1.06194690265487	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia	0	0	0	0	0	0	1.93570687867266	0	2.21923335574983	0.604229607250755	1.25720272393924	1.76991150442478	0.686813186813187	0	0.636205899363794	0	0.138057984353428	0.453857791225416
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella jejuni	0	0	0	0	0	0	0	0	0	0	0.104766893661603	0	0	0.157977883096367	1.85078079814922	0	0.138057984353428	0.353000504286435
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella melaninogenica	0	0	0	0	0	0	0	0.237529691211401	0.47074646940148	0.100704934541793	0	1.06194690265487	0.0686813186813187	0.263296471827278	2.08212839791787	0	0.966405890473999	2.11800302571861
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella melaninogenica ATCC 25845	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0.176991150442478	0	2.26434965771459	2.42914979757085	0.04151100041511	0.276115968706857	0.554715078164397
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella multiformis	0	0	0	0	0	0	2.00483926719668	0	0.0672494956287828	0	1.78103719224725	0	0	0	0.0578368999421631	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella nigrescens	0	0	0	0	0	0	0.656757690978223	0.950118764845606	2.62273032952253	0.503524672708963	3.09062336301729	0	0	0	0	0.24906600249066	0.184077312471238	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella nigrescens ATCC 33563	0	0	0	0	0	0	2.00483926719668	0	0.0672494956287828	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella pallens	0	0	0	0	0	0	0	0	0	0	0.104766893661603	0.884955752212389	0	0.315955766192733	1.21457489878543	0	0.230096640589047	1.46243066061523
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella scopos JCM 17725	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0	0.20755500207555	0.138057984353428	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. JCM 6330	0	0	0	0	0	0	0	0	0.47074646940148	0	0	0.353982300884956	0	0	0.0578368999421631	0	0	0.453857791225416
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. oral clone DO027	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0	0.231347599768652	0	0	0.75642965204236
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Unassigned	0	0	0	0	0	0	0	4.86935866983373	0.268997982515131	6.7472306143001	0.261917234154007	0	0	1.47446024223275	1.61943319838057	0.33208800332088	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|uncultured Prevotella sp.	0	0	0	0	0	0	0.483926719668165	0	0	0	0.419067574646412	2.65486725663717	0.0686813186813187	0	0.231347599768652	0	0	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|uncultured bacterium	0	0	0	0	0	0	1.14068441064639	0.118764845605701	1.27774041694687	0.604229607250755	0.942902042954426	0.176991150442478	0.686813186813187	1.63243812532912	0.867553499132447	3.77750103777501	0.966405890473999	5.79929399899143
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|uncultured organism	0	0	0	0	0	0	0.207397165572071	0	0	0	0	0	0	0	0	0	0	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Prevotella buccae	0	0	0	0	0	0	0.0691323885240235	0.950118764845606	0	0	0.36668412781561	0	0.0686813186813187	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Prevotella copri DSM 18205	0	0	0.353178607467205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Prevotella oris	0	0	0	0	0	0	0	1.54394299287411	0	0	0.104766893661603	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Prevotellaceae bacterium	0	0	0.605449041372351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Prevotellaceae bacterium DJF_LS10	0	0	0.504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Unassigned	0	1.67464114832536	4.59132189707366	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|gut metagenome	0	0	2.21997981836529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|uncultured Prevotella sp.	0	0	0	0	0	0	1.55547874179053	0	0.201748486886348	0	0.785751702462022	2.12389380530973	0.412087912087912	0	0.289184499710816	0.16604400166044	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|uncultured bacterium	0	9.80861244019139	15.6407669021191	0.129533678756477	0	0	1.10611821638438	1.06888361045131	0.806993947545393	11.2789526686808	1.20481927710843	0	0.480769230769231	0.105318588730911	0.520532099479468	0.16604400166044	0.138057984353428	0.605143721633888
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|uncultured organism	0	0	2.62361251261352	0.129533678756477	0	0	0.241963359834082	0.831353919239905	1.14324142568931	0.100704934541793	0.419067574646412	0	0.412087912087912	0.105318588730911	0.173510699826489	0.08302200083022	0.092038656235619	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes finegoldii	0	0.119617224880383	0	7.7720207253886	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes putredinis	0.092678405931418	1.43540669856459	0	6.73575129533679	4.375	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|uncultured organism	0	0	0	0.77720207253886	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|Bacteroidia bacterium canine oral taxon 041	0	0	0	0	0	0	0.241963359834082	0	0.134498991257566	0	0.314300680984809	0	0.206043956043956	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|gut metagenome	0	0	0.958627648839556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|metagenome	0	1.43540669856459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|uncultured Bacteroidetes bacterium	0	0	0	0	0	0	0.276529554096094	0	0	0	0	0	0.618131868131868	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|uncultured bacterium	0	1.07655502392344	0.807265388496468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|uncultured eubacterium E1-K10	0	0	0	0	0	0	0.103698582786035	0	0	0	0	0	0.480769230769231	0	0.0578368999421631	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides johnsonii	0	0	0	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides merdae	1.94624652455978	0.239234449760766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Bacteroides sp. oral clone BU045	0	0	0	0	0	0	0.276529554096094	0	0.268997982515131	0	0.314300680984809	0	0.412087912087912	0	0	0.16604400166044	0	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Tannerella forsythia	0	0	0	0	0	0	0	0	0.672494956287828	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Tannerella forsythia 92A2	0	0	0	0	0	0	2.14310404424473	0.237529691211401	0.134498991257566	0	1.67627029858565	2.12389380530973	0.343406593406593	0	0.0578368999421631	0	0	0.201714573877963
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Tannerella sp. oral taxon BU063 isolate Cell 5	0	0	0	0	0	0	0.0345661942620118	0.356294536817102	0.201748486886348	0.100704934541793	0	0	0	0	0.347021399652979	0.24906600249066	0.092038656235619	0.605143721633888
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Unassigned	0	0	0	0	0	0	0	0	0	0.604229607250755	0	0	2.06043956043956	0	0	0	0.138057984353428	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|p-2534-18B5 gut group|Incertae Sedis|Bacteroidales genomosp. P5 oral clone MB2_P04	0	0	0	0	0	0	0.0691323885240235	0	0.201748486886348	0	0	0	0.892857142857143	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga gingivalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201714573877963
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga leadbetteri	0	0	0	0	0	0	0	0	0	0	0	0	0.343406593406593	0.0526592943654555	0.578368999421631	0.49813200498132	0.138057984353428	1.10943015632879
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sp.	0	0	0	0	0	0	0.207397165572071	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sputigena	0	0	0	0	0	0	0.414794331144141	0	0	0	0	0	0.274725274725275	0.0526592943654555	0.231347599768652	0	0.230096640589047	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|uncultured Capnocytophaga sp.	0	0	0	0	0	0	0.172830971310059	0	0.0672494956287828	0	0.523834468308015	0.176991150442478	0.412087912087912	0	0	0.37359900373599	0.092038656235619	0.100857286938981
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|uncultured bacterium	0	0	0	0	0	0	0.622191496716212	0.237529691211401	0	0	0	0	0.686813186813187	0.315955766192733	0.462695199537305	0.37359900373599	0.276115968706857	0.353000504286435
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Bergeyella|uncultured bacterium	0	0	0	0	0	0	0.172830971310059	0	0	0	0	0	0.0686813186813187	0	0.173510699826489	0.08302200083022	0.092038656235619	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|Lentimicrobiaceae|Lentimicrobium|uncultured Bacteroidetes bacterium	0	0	0	0	0	0	0.898721050812306	0	0	0	0.0523834468308015	0	0.0686813186813187	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|Lentimicrobiaceae|Lentimicrobium|uncultured bacterium	0	0	0	0	0	0	0.933287245074317	0	0	0	0.104766893661603	0	1.0989010989011	0	0.115673799884326	0	0	0.0504286434694907
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter concisus	0	0	0	0	0	0	0	0	0	0	0	0	0.206043956043956	0.0526592943654555	0.231347599768652	0.04151100041511	0.0460193281178095	0.0504286434694907
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter gracilis	0	0	0	0	0	0	0.760456273764259	0.118764845605701	0.336247478143914	0	0.785751702462022	0	0.343406593406593	0	0	0.04151100041511	0.184077312471238	0.100857286938981
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter rectus	0	0	0	0	0	0	0.483926719668165	0.118764845605701	1.21049092131809	0.302114803625378	0	0	2.1978021978022	0	0	0	0	0
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter showae	0	0	0	0	0	0	0.241963359834082	0	0	0	0	0	0.343406593406593	0	0.0578368999421631	0.58115400581154	0.092038656235619	0.252143217347453
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Unassigned	0	0	0	0	0	0	0	0	0.134498991257566	0	1.46673651126244	0.176991150442478	0	0	0.0578368999421631	0	0	0
Bacteria|Chloroflexota|Anaerolineae|Anaerolineales|Anaerolineaceae|Flexilinea|Anaerolineaceae bacterium oral taxon 439	0	0	0	0	0	0	0.553059108192188	0.118764845605701	0.336247478143914	0.100704934541793	0.785751702462022	1.06194690265487	0	0	0	0	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum	0	0	0	0	0	0	1.38264777048047	0.593824228028504	1.00874243443174	2.61832829808661	0.0523834468308015	0	0.0686813186813187	0	0.0578368999421631	0	0.414173953060285	0.201714573877963
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum subsp. animalis	0	0	0	0	0	0	0.345661942620118	0.118764845605701	0.403496973772697	0.100704934541793	0.576217915138816	0.176991150442478	0.480769230769231	0.0526592943654555	0	0	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum subsp. vincentii	0	0	0	0	0	0	2.03940546145869	0.237529691211401	1.68123739071957	0.201409869083585	0.419067574646412	0	0.0686813186813187	0	0	0	0.184077312471238	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum subsp. vincentii 3_1_36A2	0	0	0	0	0	0	0.0345661942620118	0	0	0.604229607250755	0.314300680984809	0	0	0	0	0	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum subsp. vincentii ATCC 49256	0	0	0	0	0	0	0.0345661942620118	0	0.268997982515131	0.704934541792548	0	0	0	0	0	0	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium periodonticum	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0	0	0.421274354923644	1.04106419895894	1.74346201743462	0.506212609295904	2.77357539082199
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium periodonticum ATCC 33693	0	0	0	0	0	0	0	0	0.134498991257566	0.201409869083585	0	0.176991150442478	0.412087912087912	0	0.462695199537305	1.32835201328352	0.598251265531523	0.504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Unassigned	0	0	0	0	0	0	0.898721050812306	1.54394299287411	9.88567585743107	3.82678751258812	1.88580408590885	0.707964601769911	4.0521978021978	0.842548709847288	0.520532099479468	0.74719800747198	0.138057984353428	1.41200201714574
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|uncultured Fusobacterium sp.	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.0686813186813187	0.0526592943654555	0.462695199537305	1.07928601079286	0.87436723423838	1.15985879979829
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|uncultured bacterium	0	0	0	0	0	0	0.829588662288282	0.475059382422803	1.07599193006052	1.00704934541793	0.628601361969618	0	0.755494505494505	0.157977883096367	0	0.04151100041511	0.0460193281178095	0.353000504286435
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|uncultured organism	0	0	0	0	0	0	1.55547874179053	0	1.61398789509079	0.100704934541793	0.890518596123625	0	0.824175824175824	0.105318588730911	0.0578368999421631	0.04151100041511	0	0.353000504286435
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia buccalis	0	0	0	0	0	0	0	1.78147268408551	0.0672494956287828	0	0	0.530973451327434	0.137362637362637	0	0	0	0	0.0504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. Marseille-P3007	0	0	0	0	0	0	0.0345661942620118	0.831353919239905	0	0	0	0.353982300884956	0	0	0	0.04151100041511	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral clone EX103	0	0	0	0	0	0	0.656757690978223	0	0.0672494956287828	0	2.51440544787847	3.1858407079646	0.137362637362637	0	0	0	0	0.0504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral clone FP036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289184499710816	0	0.230096640589047	1.10943015632879
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral clone IK040	0	0	0	0	0	0.305810397553517	0.207397165572071	0	0.0672494956287828	0	0.0523834468308015	0	0	0	0	0	0	0
