#OTUID	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
ASV_14	0	0	0	1	0	1541	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2	88	23	151	197	906	116	0	0	0	0	0	0	0	0	0	0	0	0
ASV_4	149	0	253	0	1058	0	23	107	43	38	0	56	23	30	46	110	4	77
ASV_3	277	151	445	589	240	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_5	0	86	2	499	250	334	0	0	0	0	0	0	1	0	0	0	0	0
ASV_12	0	0	0	0	0	0	386	452	236	1	667	592	170	0	228	198	0	355
ASV_9	257	122	491	500	23	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17	108	3	33	62	574	148	0	0	0	0	0	0	0	0	0	0	0	1
ASV_7	0	0	1	0	0	0	0	8	993	9	9	18	118	14	8	15	1	0
ASV_6	142	62	340	0	605	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_70	936	26	1	0	105	47	0	0	0	0	0	0	0	0	1	0	0	0
ASV_13	16	26	97	66	86	498	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10	264	2	137	321	165	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8	0	0	0	0	0	0	8	75	379	617	384	59	151	309	101	84	1	4
ASV_19	11	2	5	12	3	7	229	17	53	83	16	137	429	285	169	487	898	284
ASV_11	41	71	89	456	29	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_31	0	0	0	0	0	0	6	716	2	2	756	176	0	4	387	30	0	502
ASV_15	152	6	136	368	67	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_22	151	99	13	123	41	273	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20	0	0	0	0	0	0	45	221	29	143	248	430	160	569	188	360	5	396
ASV_18	18	89	49	223	149	47	0	0	0	0	0	0	0	0	0	0	0	0
ASV_30	2	1	0	329	120	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21	0	0	0	1	0	474	0	0	0	0	0	0	0	0	0	0	0	0
ASV_24	0	0	0	0	0	0	137	147	59	144	305	261	82	400	162	162	0	208
ASV_25	9	3	63	0	166	255	0	1	0	0	0	0	0	0	0	0	0	0
ASV_33	60	0	76	0	389	0	5	34	11	10	0	21	12	11	21	42	2	35
ASV_52	166	11	0	0	247	66	0	0	0	0	0	0	6	0	0	0	0	1
ASV_34	352	3	18	155	18	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_44	0	27	12	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1	0	44	50	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26	0	0	0	0	0	0	23	0	349	0	120	5	350	0	92	19	3	138
ASV_29	7	0	0	61	1	304	0	0	0	0	0	0	0	0	1	1	0	1
ASV_100	0	0	1	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0
ASV_43	0	34	2	159	75	112	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27	0	0	0	0	0	0	0	0	489	89	0	0	25	51	0	0	0	0
ASV_68	41	0	24	21	268	55	0	0	0	0	0	0	0	0	0	0	0	0
ASV_36	27	2	51	56	247	28	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28	38	624	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_35	132	103	11	208	7	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_40	20	13	6	303	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_42	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_23	546	0	60	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
ASV_39	0	1	0	1	2	0	11	15	139	362	28	67	107	234	43	64	7	12
ASV_49	115	21	23	102	147	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_55	0	0	0	0	0	0	0	0	361	0	0	0	242	0	0	0	0	0
ASV_51	29	30	2	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_41	0	0	0	0	0	0	2	60	381	5	1	0	87	2	1	0	1	13
ASV_72	0	0	0	0	0	0	91	111	84	0	308	269	91	0	77	85	0	178
ASV_37	0	0	0	0	0	0	1	26	138	259	217	42	98	196	69	57	1	4
ASV_38	87	38	141	140	58	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_63	0	0	0	0	0	0	342	0	0	364	0	3	0	543	1	0	0	0
ASV_50	0	0	0	0	0	0	96	79	125	238	1	18	94	138	27	116	7	129
ASV_32	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_58	0	0	0	0	0	0	107	49	0	283	448	26	0	156	73	35	0	66
ASV_45	130	198	26	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_54	0	0	0	0	0	0	6	34	225	0	324	86	74	0	41	46	0	6
ASV_46	0	0	0	0	0	0	0	2	344	3	0	0	77	10	0	0	0	0
ASV_53	0	0	0	0	0	0	2	110	169	59	54	161	56	102	19	104	10	19
ASV_76	54	45	8	73	16	101	0	0	0	0	0	0	0	0	0	0	0	0
ASV_607	0	17	3	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0
ASV_93	3	1	1	1	1	7	54	7	14	21	12	62	173	125	70	216	452	127
ASV_60	5	10	41	26	29	175	0	0	0	0	0	0	0	0	0	0	0	0
ASV_48	40	15	125	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_47	0	0	52	215	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_231	337	3	0	0	29	20	1	0	0	0	0	0	0	0	0	0	0	0
ASV_57	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_59	0	0	0	0	0	0	9	55	257	2	0	27	20	1	11	5	0	8
ASV_71	0	0	0	0	0	0	0	0	293	1	4	8	51	7	2	5	0	6
ASV_94	0	346	0	0	21	0	0	0	1	0	0	0	5	0	0	0	0	0
ASV_77	59	36	190	128	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_88	0	0	0	0	0	0	1	137	55	36	4	342	109	111	3	179	10	8
ASV_69	0	340	26	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_89	0	0	0	0	0	0	70	135	5	283	313	41	0	20	16	8	0	10
ASV_98	1	31	26	0	53	150	0	0	0	0	0	0	0	0	0	0	0	0
ASV_111	81	6	0	0	139	27	0	0	0	0	0	0	1	0	0	0	0	0
ASV_61	0	329	34	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_83	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0
ASV_66	255	9	1	8	11	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_139	0	0	0	0	0	0	1	178	3	0	288	67	1	0	155	8	0	200
ASV_65	0	0	0	182	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_80	0	0	0	0	0	0	35	79	60	12	57	87	65	46	58	94	6	148
ASV_67	0	0	0	0	0	0	22	269	77	17	1	79	5	6	0	6	11	59
ASV_78	63	0	71	85	50	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_56	5	153	5	0	88	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_91	43	0	51	111	29	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_75	4	17	3	125	9	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_440	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0
ASV_95	4	1	24	0	67	97	0	0	0	0	0	0	0	0	0	0	0	0
ASV_82	0	0	0	0	0	0	0	60	83	69	177	36	22	120	68	20	1	4
ASV_84	69	1	0	14	0	116	0	0	0	0	0	0	0	0	0	0	0	0
ASV_114	0	0	0	135	46	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_109	0	0	0	0	0	0	15	36	9	33	84	129	56	200	76	132	1	156
ASV_79	0	0	0	0	0	0	49	77	12	200	200	97	14	49	20	26	1	42
ASV_101	0	0	0	0	0	0	3	21	184	0	0	29	37	0	16	3	5	0
ASV_103	10	43	22	80	54	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_236	0	31	1	75	23	22	0	0	0	0	0	0	0	0	0	0	0	0
ASV_74	0	1	3	0	0	1	6	5	155	1	0	14	158	5	0	32	18	24
ASV_81	6	16	38	146	12	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_90	0	0	0	1	0	0	19	40	126	10	2	75	17	20	13	132	21	22
ASV_110	0	0	0	0	0	0	39	62	0	268	141	63	4	73	23	7	0	23
ASV_86	0	0	0	0	0	0	82	82	24	266	96	0	1	9	10	0	0	5
ASV_64	0	0	40	0	43	89	0	0	0	0	0	0	0	0	0	0	0	0
ASV_164	0	22	7	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
ASV_123	10	4	4	122	1	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_194	0	69	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_120	43	1	0	46	10	8	7	2	0	6	2	3	2	24	162	65	85	23
ASV_87	0	220	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_118	15	15	2	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_135	108	0	11	44	6	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_102	0	0	0	0	0	0	0	7	69	111	98	21	51	114	41	31	0	1
ASV_122	2	0	0	0	0	11	3	0	1	14	0	1	328	109	1	22	89	102
ASV_104	20	37	28	92	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_62	0	20	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_92	7	7	148	82	7	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_108	6	1	1	56	2	61	0	0	0	0	0	0	0	0	0	0	0	0
ASV_119	5	2	1	40	3	6	10	1	0	6	13	1	1	98	210	79	43	4
ASV_105	0	0	1	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_134	57	6	8	31	48	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_96	0	0	0	0	0	0	0	4	146	0	0	0	34	0	0	0	3	0
ASV_145	0	0	0	0	0	0	0	0	139	0	0	0	99	0	0	0	0	0
ASV_179	0	0	2	6	0	3	24	0	10	9	1	3	126	56	128	37	204	27
ASV_116	0	0	0	0	0	0	4	1	93	0	41	2	137	0	46	4	1	45
ASV_112	1	13	29	27	69	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_99	0	193	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_133	49	40	1	73	5	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_202	0	0	0	0	0	0	82	1	0	1	0	523	0	0	0	62	0	0
ASV_174	0	0	0	0	0	0	6	34	6	25	54	91	42	117	47	89	0	100
ASV_121	0	1	0	0	0	0	26	3	0	0	0	0	4	171	154	48	308	1
ASV_155	0	0	0	18	0	95	0	0	0	0	0	0	0	0	1	0	0	0
ASV_171	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_124	0	0	0	0	0	0	203	157	0	0	0	0	0	0	30	0	3	34
ASV_138	0	0	0	0	0	0	29	35	14	34	84	65	15	112	50	46	2	61
ASV_106	1	197	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_127	17	3	1	78	27	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_212	36	18	111	45	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_126	0	0	0	0	0	0	13	20	15	174	24	7	22	120	19	32	1	14
ASV_243	0	0	1	0	0	0	14	1	2	1	0	0	217	39	101	38	116	71
ASV_165	0	0	0	0	0	0	0	0	0	0	0	0	0	1	87	0	631	1
ASV_153	0	0	0	0	0	0	3	7	45	93	9	35	49	112	18	35	3	3
ASV_136	50	0	4	68	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_143	0	0	0	0	0	0	0	0	130	0	0	6	6	0	0	0	0	2
ASV_149	84	9	4	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_137	3	1	5	92	1	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_168	0	0	0	0	0	0	0	0	137	0	0	0	79	0	0	0	0	0
ASV_230	0	0	0	0	0	0	78	33	0	0	50	150	0	0	32	142	1	55
ASV_129	12	179	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_147	7	0	7	76	24	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_206	0	161	0	0	16	0	0	0	0	0	0	0	3	0	0	0	0	0
ASV_216	0	0	0	0	0	0	46	59	1	133	154	23	0	6	7	2	0	8
ASV_233	0	8	7	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0
ASV_97	13	116	3	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_125	0	0	0	0	0	0	0	0	0	288	0	0	0	128	0	0	0	0
ASV_215	0	0	0	0	0	0	132	0	0	111	0	2	0	211	0	0	0	0
ASV_107	87	0	4	0	47	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_146	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_369	0	13	0	47	12	22	0	0	0	0	0	0	0	0	0	0	0	0
ASV_140	49	87	6	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_196	0	154	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_141	3	2	0	21	2	16	5	0	0	0	4	0	19	5	152	73	61	3
ASV_130	2	3	153	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_172	0	0	0	0	0	0	0	9	48	61	84	11	37	80	32	15	0	1
ASV_150	77	5	6	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_144	0	25	64	50	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_128	150	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_117	0	0	0	0	0	0	218	105	0	0	0	0	0	0	0	0	0	0
ASV_235	0	0	0	0	0	0	3	38	50	14	3	0	112	39	10	14	8	21
ASV_169	0	0	0	0	0	0	2	24	117	2	0	10	5	3	5	2	0	2
ASV_175	0	0	0	0	0	0	7	1	66	0	28	0	77	0	25	6	0	41
ASV_156	24	16	7	25	34	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_115	0	0	0	0	0	1	2	0	0	275	0	0	3	42	0	6	23	2
ASV_167	0	0	0	0	0	0	102	0	0	1	0	0	0	0	0	0	0	274
ASV_183	0	0	0	0	0	0	118	75	0	13	66	34	0	1	6	1	0	2
ASV_190	39	62	16	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_148	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_154	0	0	0	0	0	0	26	35	93	0	0	45	3	0	7	12	0	0
ASV_209	0	0	0	0	0	0	10	91	10	0	1	77	34	2	30	126	18	31
ASV_152	0	0	0	0	0	0	1	1	102	23	0	0	2	16	0	0	0	0
ASV_177	0	0	0	0	0	0	15	46	0	218	2	1	0	52	0	0	0	7
ASV_157	123	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_170	132	1	0	4	2	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_201	3	3	0	0	80	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_113	0	2	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_163	9	0	0	27	12	28	0	0	0	0	0	0	0	0	0	0	0	0
ASV_160	17	2	90	42	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_131	0	0	0	0	0	0	1	0	117	0	0	0	47	0	0	0	0	1
ASV_225	0	2	0	1	1	1	12	5	34	7	0	10	23	29	33	38	67	17
ASV_265	0	107	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_207	0	84	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_132	0	21	12	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_184	0	89	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_162	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0
ASV_248	0	0	0	0	0	0	15	0	0	0	0	1	9	5	66	32	357	0
ASV_173	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_195	0	0	0	0	0	0	3	22	33	17	15	57	14	41	6	52	5	4
ASV_299	0	0	0	2	0	4	4	0	1	5	3	0	88	36	109	8	60	54
ASV_250	0	0	0	0	0	0	28	46	17	16	1	35	29	64	3	19	3	32
ASV_188	6	19	5	45	24	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_161	0	0	0	0	0	0	2	16	16	203	0	0	6	27	1	2	1	15
ASV_270	0	0	0	0	0	0	0	36	16	13	0	126	35	46	2	71	6	1
ASV_151	0	1	0	29	42	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_197	0	0	0	0	0	0	11	29	23	3	25	32	35	19	37	34	6	66
ASV_203	137	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_275	0	0	0	0	0	0	0	57	0	2	168	76	0	8	13	15	0	25
ASV_182	80	5	153	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_239	0	0	0	0	0	0	0	21	28	20	17	58	8	32	6	52	2	3
ASV_180	0	0	0	0	0	0	64	42	0	0	7	1	1	0	54	28	8	104
ASV_166	3	0	0	2	2	72	1	0	0	0	0	0	0	0	0	0	0	0
ASV_192	3	66	1	13	12	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_300	0	11	2	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0
ASV_142	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_213	0	0	0	0	0	0	18	0	29	55	7	9	50	58	22	25	2	4
ASV_159	0	0	0	0	0	0	0	90	50	0	1	0	33	0	2	0	0	0
ASV_205	18	0	0	3	0	51	0	0	0	0	0	0	0	0	0	0	0	0
ASV_220	1	0	0	1	0	0	48	1	2	1	3	36	41	6	50	37	39	38
ASV_287	0	0	0	0	0	0	18	8	0	51	108	18	0	48	25	7	0	21
ASV_193	0	0	0	0	0	0	42	141	0	0	0	43	0	0	0	4	1	8
ASV_158	57	20	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_331	94	12	6	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_345	0	8	9	0	16	29	0	0	0	0	0	0	0	0	0	0	0	0
ASV_241	0	0	0	0	2	0	6	17	37	2	1	47	13	14	4	55	12	16
ASV_292	0	0	0	0	0	0	8	23	0	78	67	41	1	44	16	9	0	7
ASV_256	0	108	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_330	0	0	0	0	0	0	1	0	0	1	101	0	0	0	282	0	0	0
ASV_324	0	0	0	0	0	0	0	3	47	0	0	0	166	0	0	0	0	4
ASV_178	4	8	1	2	62	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_187	31	20	157	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_259	8	9	14	19	7	23	0	0	0	0	0	0	0	0	0	0	0	0
ASV_288	0	0	0	0	0	0	140	0	2	0	0	57	9	0	0	12	4	6
ASV_228	0	0	0	0	0	0	4	5	71	0	0	12	15	0	9	1	1	0
ASV_210	0	0	0	0	0	0	42	9	23	2	0	105	4	0	4	38	0	32
ASV_200	0	0	0	11	0	48	0	0	0	0	0	0	0	0	0	0	0	0
ASV_293	0	0	0	0	0	0	1	1	4	22	2	104	2	55	5	110	4	0
ASV_445	0	11	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_297	0	0	0	0	0	0	1	1	4	1	0	7	184	21	0	35	30	9
ASV_304	0	0	0	0	0	0	12	10	20	39	1	4	22	44	7	29	3	35
ASV_229	0	0	0	0	0	0	1	15	69	1	0	0	25	0	0	0	1	3
ASV_881	0	0	0	0	0	0	99	1	0	48	1	37	2	16	9	20	8	7
ASV_198	0	0	0	0	0	0	0	2	78	1	0	0	23	5	0	0	0	0
ASV_271	0	0	0	0	0	0	0	5	37	0	97	27	23	0	10	13	1	0
ASV_247	2	1	2	2	1	57	0	0	0	0	0	0	0	0	0	0	0	0
ASV_313	0	0	0	0	0	0	78	21	0	7	6	97	2	1	0	34	0	21
ASV_278	0	0	0	0	0	0	16	35	0	92	32	52	0	16	4	7	0	9
ASV_284	0	0	0	0	0	0	20	0	6	0	0	0	18	35	50	48	122	13
ASV_261	0	0	0	0	0	0	31	10	0	142	32	16	0	27	1	2	0	1
ASV_176	0	0	0	0	0	0	62	120	0	0	0	0	0	0	0	0	0	27
ASV_245	0	0	0	0	0	0	8	0	0	18	0	0	11	192	0	18	0	35
ASV_337	1	2	0	0	3	3	17	13	1	22	1	21	9	22	56	39	3	31
ASV_524	0	0	0	0	0	0	29	1	0	0	0	0	5	0	82	161	88	2
ASV_255	7	83	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_222	75	1	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_387	0	0	0	2	0	0	3	2	2	0	0	2	4	3	167	76	57	0
ASV_308	0	0	0	0	0	2	3	0	0	4	0	1	135	50	0	6	32	44
ASV_199	0	83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_254	0	0	0	0	0	0	7	3	0	194	0	0	0	2	0	0	0	0
ASV_253	0	4	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0
ASV_267	71	0	0	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_291	0	83	14	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_356	0	6	5	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
ASV_186	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	33	17
ASV_189	0	0	0	0	0	0	2	2	68	3	1	2	17	2	1	2	0	2
ASV_237	0	0	0	45	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_251	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_289	0	0	0	0	0	0	0	0	64	0	0	0	48	0	0	0	0	0
ASV_211	0	0	0	0	0	0	1	6	87	0	0	0	2	1	0	0	5	1
ASV_217	16	2	4	12	0	29	0	0	0	0	0	0	0	0	0	0	0	0
ASV_340	0	0	0	0	0	0	66	34	0	0	17	0	0	0	29	0	0	105
ASV_242	0	0	0	0	1	1	3	1	36	0	0	2	66	2	0	19	8	9
ASV_281	0	0	0	0	0	0	19	30	4	71	38	0	2	6	2	0	0	3
ASV_542	0	0	0	0	0	0	4	0	0	2	0	0	101	19	53	18	59	30
ASV_262	4	1	0	25	2	21	0	0	0	0	0	0	0	0	0	0	0	0
ASV_268	0	11	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_482	0	2	26	11	20	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_208	0	0	0	26	0	1	0	0	0	0	7	0	0	1	152	0	2	0
ASV_285	0	0	0	0	0	0	10	58	4	1	1	17	19	3	13	46	4	38
ASV_238	0	0	10	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_321	0	0	0	0	0	0	14	14	4	29	95	33	6	19	18	4	1	16
ASV_309	0	2	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0
ASV_377	0	0	0	0	0	0	0	0	0	4	201	48	0	0	27	7	0	1
ASV_252	6	2	2	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_274	0	0	0	0	0	0	17	2	3	0	71	11	48	0	38	13	0	27
ASV_418	0	0	0	1	0	0	1	1	3	1	3	1	51	36	56	11	89	7
ASV_276	0	1	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_780	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_185	0	0	0	0	0	0	0	2	68	0	0	3	20	0	0	4	0	0
ASV_1264	2	0	0	0	0	0	9	1	1	1	0	0	139	16	72	0	3	1
ASV_836	0	1	0	2	1	0	34	10	4	32	6	12	5	17	41	20	10	7
ASV_226	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	26
ASV_1101	4	3	1	0	3	39	0	0	0	0	0	0	0	0	0	0	0	0
ASV_224	0	0	8	0	12	27	0	0	0	0	0	0	0	0	0	0	0	0
ASV_272	1	2	0	42	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_305	0	0	0	0	0	0	1	11	16	13	54	1	9	65	24	3	1	1
ASV_269	0	0	0	0	0	0	7	86	2	7	0	1	20	10	8	2	3	37
ASV_295	0	0	0	0	0	0	97	62	0	0	0	1	0	0	12	0	1	14
ASV_392	0	0	0	0	0	0	47	69	0	0	0	16	6	0	8	25	2	11
ASV_357	0	0	0	0	0	8	17	1	3	1	0	3	16	14	15	79	63	17
ASV_279	3	3	89	26	2	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_376	0	4	1	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
ASV_249	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_373	14	1	0	9	4	1	2	4	0	1	1	0	0	8	58	43	26	6
ASV_218	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_344	0	0	0	0	0	0	0	0	0	0	231	0	0	0	7	0	0	0
ASV_530	0	0	0	0	0	0	25	6	0	0	11	65	0	0	27	58	0	36
ASV_260	1	3	9	7	22	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_257	0	0	0	0	0	0	27	54	2	0	0	0	4	0	0	0	6	106
ASV_326	0	1	0	12	2	2	1	0	0	0	6	0	0	36	93	26	19	2
ASV_244	0	0	0	0	0	0	115	32	0	0	1	0	0	0	0	0	3	0
ASV_322	0	0	0	0	0	0	20	65	0	1	83	0	0	0	15	0	0	12
ASV_181	0	0	0	0	0	0	96	3	18	14	0	5	3	2	0	15	9	1
ASV_204	0	57	18	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_334	0	0	0	0	0	0	0	0	0	0	1	0	0	0	37	0	260	0
ASV_1315	0	0	0	0	0	1	3	0	0	0	0	0	0	29	26	25	87	80
ASV_221	0	35	4	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_399	0	0	0	0	0	0	3	7	1	9	21	43	8	60	16	44	2	47
ASV_227	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0
ASV_232	6	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_311	41	25	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_492	0	0	0	0	1	0	13	12	0	59	0	17	4	33	0	29	0	13
ASV_219	7	1	1	0	3	30	0	0	0	0	0	0	0	0	0	0	0	0
ASV_587	0	0	0	0	0	0	22	0	0	0	0	187	0	0	0	22	0	1
ASV_410	0	5	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_282	1	80	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_315	2	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0
ASV_303	0	0	0	0	0	0	2	1	4	112	4	6	3	38	0	1	0	1
ASV_302	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_240	3	5	2	2	16	22	0	0	0	0	0	0	0	0	0	0	0	0
ASV_191	65	3	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_342	5	7	17	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_353	0	0	0	0	0	0	7	8	11	46	14	2	12	73	7	8	3	1
ASV_266	0	0	0	0	0	0	30	2	5	34	0	25	15	29	6	44	7	5
ASV_301	0	0	2	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_264	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
