OTUID	All	feces	plaque	saliva
ASV_1042	0.037854	0.000000000	0.005422148	0.108140153
ASV_1344	0.025934	9.893017e-05	4.739244e-02	3.031153e-02
ASV_642	0.00613	0.01838959	0.00000000	0.00000000
ASV_767	0.011533	0.0345983	0.0000000	0.0000000
ASV_794	0.008373	0.02511933	0.00000000	0.00000000
ASV_801	0.018198	0.05459257	0.00000000	0.00000000
ASV_775	0.006808	0.02042533	0.00000000	0.00000000
ASV_792	0.006713	0.02013788	0.00000000	0.00000000
ASV_990	0.017468	0.05240294	0.00000000	0.00000000
ASV_1009	0.038772	0.000000000	0.003560566	0.112754714
ASV_1018	0.025302	0.07590454	0.00000000	0.00000000
ASV_656	0.020958	0.0000000000	0.0623334635	0.0005406691
ASV_972	0.023115	0.00000000	0.04542263	0.02392268
ASV_1029	0.020912	0.000000000	0.059492325	0.003244015
ASV_785	0.020446	0.00000000	0.06133805	0.00000000
ASV_1063	0.023916	0.00000000	0.05901327	0.01273413
ASV_845	0.009305	0.02791525	0.00000000	0.00000000
ASV_1067	0.026815	0.00000000	0.03126060	0.04918572
ASV_798	0.010837	0.032512	0.000000	0.000000
ASV_854	0.029484	0.00000000	0.03659651	0.05185480
ASV_951	0.024479	0.00000000	0.04812156	0.02531578
ASV_1118	0.028503	0.00000000	0.04784947	0.03766058
ASV_606	0.006762	0.02028567	0.00000000	0.00000000
ASV_1364	0.03279	0.00000000	0.06920545	0.02916395
ASV_723	0.010031	0.03009301	0.00000000	0.00000000
ASV_864	0.009884	0.029652	0.000000	0.000000
ASV_933	0.009879	0.02963782	0.00000000	0.00000000
ASV_632	0.019701	0.00000000	0.05440859	0.00469446
ASV_739	0.009858	0.02957284	0.00000000	0.00000000
ASV_1041	0.034711	0.00000000	0.00614406	0.09798941
ASV_1239	0.033324	9.893017e-05	1.728259e-02	8.259126e-02
ASV_1487	0.029372	0.00000000	0.05338031	0.03473636
ASV_598	0.005693	0.01707898	0.00000000	0.00000000
ASV_707	0.011483	0.03444763	0.00000000	0.00000000
ASV_860	0.008606	0.02581899	0.00000000	0.00000000
ASV_1038	0.032773	0.00000000	0.02966968	0.06865006
ASV_1146	0.024636	0.00000000	0.03389925	0.04000952
ASV_1519	0.036907	0.0007340204	0.0290276467	0.0809586285
ASV_935	0.009599	0.02879652	0.00000000	0.00000000
ASV_981	0.007523	0.02256934	0.00000000	0.00000000
ASV_1064	0.032697	9.757088e-05	3.017608e-03	9.497541e-02
ASV_1130	0.0104	0.03120041	0.00000000	0.00000000
ASV_1098	0.014978	0.04493313	0.00000000	0.00000000
ASV_1380	0.012797	0.0383924	0.0000000	0.0000000
ASV_889	0.019634	0.00000000	0.05890133	0.00000000
ASV_985	0.009599	0.02879676	0.00000000	0.00000000
ASV_1058	0.029279	0.00000000	0.05484787	0.03298814
ASV_1073	0.037117	0.0000000	0.0000000	0.1113513
ASV_1243	0.022432	0.00000000	0.03087990	0.03641692
ASV_733	0.023411	0.00000000	0.04957202	0.02065976
ASV_1230	0.019683	0.05904916	0.00000000	0.00000000
ASV_788	0.021574	0.00000000	0.04951435	0.01520733
ASV_805	0.006372	0.01911646	0.00000000	0.00000000
ASV_941	0.010292	0.03087732	0.00000000	0.00000000
ASV_535	0.009316	0.02794888	0.00000000	0.00000000
ASV_728	0.010232	0.03069568	0.00000000	0.00000000
ASV_976	0.021022	0.00000000	0.04875100	0.01431417
ASV_415	0.027411	9.893017e-05	4.139276e-02	4.074134e-02
ASV_1071	0.031367	0.00000000	0.04413923	0.04996299
ASV_810	0.021551	0.00000000	0.01266797	0.05198374
ASV_1159	0.015608	0.00000000	0.01715335	0.02967169
ASV_660	0.007029	0.02108777	0.00000000	0.00000000
ASV_726	0.01005	0.03015079	0.00000000	0.00000000
ASV_846	0.01005	0.03015079	0.00000000	0.00000000
ASV_863	0.007411	0.02223437	0.00000000	0.00000000
ASV_947	0.027088	0.00000000	0.02953845	0.05172507
ASV_1075	0.029737	0.00000000	0.00000000	0.08921041
ASV_1120	0.030236	0.00000000	0.04936992	0.04133769
ASV_1126	0.008347	0.02504172	0.00000000	0.00000000
ASV_743	0.005441	0.01632348	0.00000000	0.00000000
ASV_921	0.008752	0.0000000000	0.0257701231	0.0004852155
ASV_1390	0.009929	0.02978753	0.00000000	0.00000000
ASV_1424	0.032133	9.893017e-05	2.668572e-02	6.961442e-02
ASV_971	0.029291	0.0000000000	0.0009554445	0.0869164717
ASV_1215	0.033886	0.000000000	0.001359144	0.100297590
ASV_1222	0.009643	0.02892814	0.00000000	0.00000000
ASV_1372	0.030673	0.00000000	0.02808295	0.06393714
ASV_940	0.012343	0.03702831	0.00000000	0.00000000
ASV_1123	0.033511	0.00000000	0.00135188	0.09918044
ASV_802	0.01036	0.03108143	0.00000000	0.00000000
ASV_1011	0.021238	0.06371404	0.00000000	0.00000000
ASV_1062	0.027097	0.00000000	0.05264362	0.02864640
ASV_1114	0.031507	0.000000000	0.004274258	0.090246909
ASV_896	0.025253	0.0009730726	0.0195848792	0.0552014861
ASV_1003	0.029885	0.00000000	0.03341019	0.05624547
ASV_1169	0.031995	0.000000000	0.007807124	0.088178557
ASV_1440	0.028054	0.000000000	0.004893356	0.079269184
ASV_1464	0.029316	0.002717514	0.006371420	0.078859515
ASV_1481	0.02866	0.001235370	0.002459066	0.082285147
ASV_855	0.029653	0.0000000	0.0156311	0.0733276
ASV_920	0.005276	0.01582883	0.00000000	0.00000000
ASV_1115	0.018158	0.0002028329	0.0340108463	0.0202605509
ASV_1140	0.023459	0.001224593	0.020021571	0.049131540
ASV_1401	0.005443	0.01632957	0.00000000	0.00000000
ASV_812	0.021076	0.000000000	0.059073511	0.004153791
ASV_978	0.019612	0.00000000	0.04602549	0.01280970
ASV_1015	0.008604	0.02581141	0.00000000	0.00000000
ASV_1155	0.024172	0.00000000	0.03528907	0.03722825
ASV_1513	0.028426	0.00000000	0.02083521	0.06444336
ASV_659	0.008819	0.02645636	0.00000000	0.00000000
ASV_746	0.020473	0.00000000	0.04202165	0.01939704
ASV_936	0.006914	0.02074114	0.00000000	0.00000000
ASV_946	0.019511	0.00000000	0.04339522	0.01513874
ASV_1412	0.030361	9.757088e-05	8.628981e-03	8.235680e-02
ASV_655	0.011462	0.000000000	0.025428622	0.008956973
ASV_705	0.009253	0.02775952	0.00000000	0.00000000
ASV_1419	0.030354	0.000000000	0.008472106	0.082589629
ASV_720	0.007735	0.0232063	0.0000000	0.0000000
ASV_1013	0.006513	0.01953825	0.00000000	0.00000000
ASV_1214	0.032076	0.000000000	0.007110329	0.089118143
ASV_1351	0.023603	0.00000000	0.03603655	0.03477245
ASV_681	0.007427	0.000000000	0.020825697	0.001455646
ASV_832	0.005368	0.01610509	0.00000000	0.00000000
ASV_848	0.005368	0.01610509	0.00000000	0.00000000
ASV_883	0.020526	0.00000000	0.05508495	0.00649349
ASV_907	0.02591	0.00000000	0.02605862	0.05167240
ASV_917	0.005275	0.01582401	0.00000000	0.00000000
ASV_980	0.027673	0.0000000000	0.0003424916	0.0826777357
ASV_1134	0.009934	0.02980239	0.00000000	0.00000000
ASV_1204	0.01852	0.00000000	0.03322983	0.02232928
ASV_912	0.009203	0.02760795	0.00000000	0.00000000
ASV_1061	0.021353	0.00000000	0.02957051	0.03448984
ASV_622	0.005453	0.01635781	0.00000000	0.00000000
ASV_949	0.017188	0.000000000	0.049942241	0.001622007
ASV_1300	0.024539	0.00000000	0.02174192	0.05187580
ASV_1429	0.023049	0.0001816313	0.0143121331	0.0546534914
ASV_646	0.006165	0.01849495	0.00000000	0.00000000
ASV_963	0.014244	0.0004946508	0.0150676544	0.0271696104
ASV_673	0.005313	0.01593836	0.00000000	0.00000000
ASV_950	0.021649	0.00000000	0.04543032	0.01951756
ASV_1154	0.027153	0.00000000	0.01846377	0.06299647
ASV_1343	0.021599	0.00000000	0.05194273	0.01285380
ASV_1407	0.004852	0.01455493	0.00000000	0.00000000
ASV_1373	0.026313	0.00000000	0.00000000	0.07893769
ASV_1409	0.020977	0.0003348906	0.0362909509	0.0263037213
ASV_1448	0.024605	0.000000000	0.002711074	0.071103484
ASV_1468	0.007607	0.02281951	0.00000000	0.00000000
ASV_1525	0.030795	0.0001674453	0.0023830117	0.0898332227
ASV_570	0.005319	0.01595775	0.00000000	0.00000000
ASV_959	0.008102	0.02430726	0.00000000	0.00000000
ASV_966	0.021393	0.00000000	0.02326145	0.04091725
ASV_1217	0.008285	0.02485575	0.00000000	0.00000000
ASV_1299	0.020508	0.00000000	0.02854203	0.03298082
ASV_1496	0.024287	0.00000000	0.02631363	0.04654702
ASV_1526	0.031463	0.00000000	0.00000000	0.09438998
ASV_819	0.004716	0.01414778	0.00000000	0.00000000
ASV_1110	0.025222	0.000000000	0.004298015	0.071368325
ASV_1453	0.030524	0.000000000	0.001712458	0.089858589
ASV_806	0.016636	0.000000000	0.045430940	0.004476988
ASV_853	0.020302	0.000000000	0.053453064	0.007454077
ASV_968	0.020369	0.00000000	0.02812739	0.03298082
ASV_1048	0.006112	0.01833577	0.00000000	0.00000000
ASV_1305	0.019292	0.000000000	0.048568391	0.009307062
ASV_1441	0.011034	0.00000000	0.01816989	0.01493082
ASV_1153	0.016044	0.00000000	0.04813239	0.00000000
ASV_909	0.012413	0.03723769	0.00000000	0.00000000
ASV_945	0.004947	0.01484195	0.00000000	0.00000000
ASV_1125	0.009518	0.02855418	0.00000000	0.00000000
ASV_877	0.021624	0.00000000	0.02897926	0.03589140
ASV_962	0.005206	0.01561661	0.00000000	0.00000000
ASV_1030	0.018831	0.00000000	0.03626857	0.02022368
ASV_1158	0.013391	0.00000000	0.02368689	0.01648489
ASV_1166	0.026956	0.00000000	0.02404937	0.05681771
ASV_887	0.016216	0.000000000	0.046229146	0.002419447
ASV_1105	0.010522	0.031428092	0.000138838	0.000000000
ASV_1450	0.026053	0.00000000	0.00861598	0.06954267
ASV_758	0.004839	0.01451847	0.00000000	0.00000000
ASV_1184	0.025848	0.0025579711	0.0006777685	0.0743087523
ASV_1413	0.021579	0.00000000	0.05445720	0.01027878
ASV_1443	0.024285	0.00000000	0.01893244	0.05392406
ASV_1520	0.026569	0.00000000	0.05137484	0.02833198
ASV_967	0.020807	0.00000000	0.04117263	0.02124736
ASV_1194	0.025371	0.000000000	0.007767543	0.068344767
ASV_1400	0.026462	0.0006829961	0.0020431466	0.0766594484
ASV_760	0.015497	0.00000000	0.04649228	0.00000000
ASV_1185	0.005168	0.01550525	0.00000000	0.00000000
ASV_1059	0.029609	0.0007340204	0.0028884841	0.0852057995
ASV_1109	0.016275	0.00000000	0.03466907	0.01415625
ASV_1502	0.022409	0.000000000	0.060356653	0.006871435
ASV_977	0.022068	0.00000000	0.05947080	0.00673254
ASV_983	0.007479	0.02243767	0.00000000	0.00000000
ASV_1298	0.024532	0.000000000	0.002857058	0.070738298
ASV_1384	0.007936	0.02380698	0.00000000	0.00000000
ASV_1442	0.007792	0.000000000	0.017067865	0.006307801
ASV_852	0.015683	0.000000000	0.043612196	0.003435718
ASV_923	0.022831	0.00000000	0.02345674	0.04503664
ASV_937	0.007987	0.02396183	0.00000000	0.00000000
ASV_1012	0.010547	0.0316424	0.0000000	0.0000000
ASV_1027	0.013427	0.0003957207	0.0137240615	0.0261600175
ASV_1133	0.007137	0.02141158	0.00000000	0.00000000
ASV_1197	0.024188	0.00000000	0.04921618	0.02334824
ASV_1277	0.025013	9.757088e-05	3.199618e-03	7.174306e-02
ASV_691	0.007368	0.02210278	0.00000000	0.00000000
ASV_849	0.004758	0.01427278	0.00000000	0.00000000
ASV_1022	0.004321	0.01296347	0.00000000	0.00000000
ASV_1112	0.023641	0.00000000	0.02910715	0.04181565
ASV_1232	0.004298	0.0128949	0.0000000	0.0000000
ASV_1339	0.022445	0.00000000	0.00836551	0.05897037
ASV_1157	0.015555	0.000000000	0.040865336	0.005800505
ASV_1518	0.022062	0.00000000	0.06124451	0.00494218
ASV_815	0.0072	0.02160044	0.00000000	0.00000000
ASV_1078	0.006701	0.02010197	0.00000000	0.00000000
ASV_1308	0.026475	0.00000000	0.04163102	0.03779289
ASV_1312	0.005501	0.01650359	0.00000000	0.00000000
ASV_1524	0.024553	0.0009757088	0.0005132469	0.0721687639
ASV_830	0.004449	0.01334639	0.00000000	0.00000000
ASV_919	0.004629	0.01388698	0.00000000	0.00000000
ASV_1046	0.013606	0.04081851	0.00000000	0.00000000
ASV_1152	0.016982	0.00000000	0.02931841	0.02162677
ASV_1302	0.017765	0.00000000	0.03543352	0.01785999
ASV_1510	0.022223	9.757088e-05	1.665825e-02	4.991280e-02
ASV_843	0.005073	0.01521766	0.00000000	0.00000000
ASV_872	0.004183	0.0125479	0.0000000	0.0000000
ASV_918	0.004421	0.01326302	0.00000000	0.00000000
ASV_991	0.004561	0.01368169	0.00000000	0.00000000
ASV_1267	0.014102	0.04230533	0.00000000	0.00000000
ASV_1362	0.015944	0.00000000	0.01938595	0.02844571
ASV_1381	0.00719	0.02156899	0.00000000	0.00000000
ASV_1426	0.019391	0.000000000	0.050443794	0.007730664
ASV_847	0.004383	0.01315007	0.00000000	0.00000000
ASV_1050	0.007507	0.02252228	0.00000000	0.00000000
ASV_1108	0.0221	0.00000000	0.04322679	0.02307346
ASV_774	0.005528	0.016443679	0.000138838	0.000000000
ASV_955	0.010715	0.00000000	0.01750973	0.01463606
ASV_1080	0.006938	0.02081357	0.00000000	0.00000000
ASV_1137	0.007447	0.02234065	0.00000000	0.00000000
ASV_1167	0.02102	0.000000000	0.062441759	0.000616827
ASV_1180	0.009468	0.02840274	0.00000000	0.00000000
ASV_1085	0.007386	0.02215901	0.00000000	0.00000000
ASV_1260	0.023611	0.000000000	0.004519198	0.066312680
ASV_1469	0.004696	0.0140893	0.0000000	0.0000000
ASV_1507	0.014195	0.0000000	0.0251468	0.0174396
ASV_870	0.004193	0.01257826	0.00000000	0.00000000
ASV_1020	0.007326	0.02197738	0.00000000	0.00000000
ASV_1198	0.017693	0.00000000	0.02390720	0.02917087
ASV_1269	0.004156	0.01246676	0.00000000	0.00000000
ASV_1341	0.020061	0.00000000	0.01626644	0.04391626
ASV_1361	0.018393	0.000000000	0.049628907	0.005551443
ASV_891	0.005945	0.01783573	0.00000000	0.00000000
ASV_1136	0.007467	0.02240155	0.00000000	0.00000000
ASV_1309	0.02474	0.000000000	0.002424102	0.071795256
ASV_1432	0.015875	0.00000000	0.02991014	0.01771575
ASV_1517	0.020668	0.000000000	0.059536641	0.002467308
ASV_1014	0.004033	0.01210006	0.00000000	0.00000000
ASV_1195	0.016778	0.00000000	0.02871639	0.02161724
ASV_1459	0.006514	0.0195428	0.0000000	0.0000000
ASV_874	0.003952	0.01185539	0.00000000	0.00000000
ASV_1026	0.013373	0.00000000	0.04011821	0.00000000
ASV_1082	0.007144	0.02143249	0.00000000	0.00000000
ASV_1289	0.01926	0.00000000	0.01741786	0.04036097
ASV_1489	0.013376	0.00000000	0.04012903	0.00000000
ASV_818	0.004029	0.01208727	0.00000000	0.00000000
ASV_908	0.006177	0.01853211	0.00000000	0.00000000
ASV_1376	0.011705	0.0351156	0.0000000	0.0000000
ASV_754	0.004051	0.01215374	0.00000000	0.00000000
ASV_778	0.004024	0.01207104	0.00000000	0.00000000
ASV_1111	0.022587	0.000000000	0.004292885	0.063468601
ASV_1334	0.004418	0.01325347	0.00000000	0.00000000
ASV_1431	0.020963	0.00000000	0.02463715	0.03825084
ASV_944	0.003773	0.01131822	0.00000000	0.00000000
ASV_957	0.023851	0.00000000	0.00000000	0.07155194
ASV_1210	0.019406	0.000000000	0.005600666	0.052618104
ASV_1335	0.004768	0.01430363	0.00000000	0.00000000
ASV_867	0.00393	0.01179047	0.00000000	0.00000000
ASV_879	0.013112	0.00000000	0.03933603	0.00000000
ASV_965	0.017947	0.000196501	0.013443836	0.040200780
ASV_1006	0.013145	0.000000000	0.037812909	0.001621396
ASV_1044	0.006363	0.01908876	0.00000000	0.00000000
ASV_1094	0.008353	0.00000000	0.01363449	0.01142492
ASV_1255	0.011424	0.00000000	0.02040385	0.01386809
ASV_1471	0.00657	0.0193724630	0.0003388843	0.0000000000
ASV_1475	0.003708	0.01112308	0.00000000	0.00000000
ASV_1374	0.005937	0.01781148	0.00000000	0.00000000
ASV_1461	0.005606	0.01681876	0.00000000	0.00000000
ASV_759	0.003809	0.01142721	0.00000000	0.00000000
ASV_1087	0.003645	0.01093563	0.00000000	0.00000000
ASV_1254	0.006107	0.000000000	0.014439150	0.003881724
ASV_1470	0.024225	0.0005448938	0.0020405201	0.0700889561
ASV_1165	0.010448	0.000000000	0.009024469	0.022319912
ASV_1263	0.023586	0.00000000	0.00000000	0.07075677
ASV_1285	0.003771	0.01131205	0.00000000	0.00000000
ASV_1259	0.019962	0.00000000	0.04014734	0.01973847
ASV_1323	0.005798	0.0173936	0.0000000	0.0000000
ASV_961	0.003826	0.01147684	0.00000000	0.00000000
ASV_1017	0.006084	0.01825154	0.00000000	0.00000000
ASV_1129	0.005806	0.01741888	0.00000000	0.00000000
ASV_1369	0.021094	0.000000000	0.000529634	0.062752553
ASV_1410	0.016655	0.00000000	0.03710905	0.01285557
ASV_1476	0.003545	0.01063523	0.00000000	0.00000000
ASV_1054	0.003515	0.01054535	0.00000000	0.00000000
ASV_1104	0.003699	0.01109796	0.00000000	0.00000000
ASV_1181	0.003849	0.01154638	0.00000000	0.00000000
ASV_1237	0.003911	0.01173305	0.00000000	0.00000000
ASV_1282	0.004819	0.01445717	0.00000000	0.00000000
ASV_1495	0.0185	0.0000000	0.0125156	0.0429850
ASV_1497	0.020216	0.0000000000	0.0003388843	0.0603090615
ASV_1213	0.016182	0.00000000	0.03023897	0.01830578
ASV_1069	0.01114	0.000000000	0.007219575	0.026201636
ASV_1250	0.020591	0.000000000	0.003127588	0.058644851
ASV_1306	0.01848	0.00000000	0.04927170	0.00616827
ASV_1451	0.023734	0.000000000	0.007984032	0.063217206
ASV_958	0.006105	0.01831578	0.00000000	0.00000000
ASV_1081	0.006332	0.01899491	0.00000000	0.00000000
ASV_1386	0.006357	0.01907128	0.00000000	0.00000000
ASV_1445	0.017508	0.00000000	0.01797661	0.03454769
ASV_1192	0.015051	0.00000000	0.03399876	0.01115421
ASV_1512	0.0092	0.000000000	0.009163307	0.018438188
ASV_1527	0.022211	0.0000000000	0.0006777685	0.0659566729
ASV_1342	0.011693	9.757088e-05	1.492495e-02	2.005655e-02
ASV_1405	0.013284	0.0393099994	0.0000000000	0.0005406691
ASV_1477	0.003452	0.01035635	0.00000000	0.00000000
ASV_817	0.006098	0.01829451	0.00000000	0.00000000
ASV_1253	0.013242	0.00000000	0.02836199	0.01136384
ASV_1257	0.015271	0.00000000	0.02068181	0.02513033
ASV_1382	0.012559	0.03767838	0.00000000	0.00000000
ASV_1051	0.006331	0.01899399	0.00000000	0.00000000
ASV_1131	0.003858	0.01157382	0.00000000	0.00000000
ASV_1189	0.014373	0.00000000	0.01671926	0.02640060
ASV_1228	0.006542	0.0196268	0.0000000	0.0000000
ASV_1247	0.008165	0.000000000	0.022579384	0.001914956
ASV_942	0.00373	0.01118972	0.00000000	0.00000000
ASV_1480	0.004406	0.01321764	0.00000000	0.00000000
ASV_1178	0.005172	0.01551602	0.00000000	0.00000000
ASV_1242	0.01662	0.00000000	0.01484571	0.03501456
ASV_1142	0.010993	0.00000000	0.03297999	0.00000000
ASV_1223	0.005544	0.01663207	0.00000000	0.00000000
ASV_1176	0.005244	0.01573217	0.00000000	0.00000000
ASV_1047	0.003243	0.00972917	0.00000000	0.00000000
ASV_1056	0.01152	0.000000000	0.028127393	0.006432576
ASV_1102	0.004886	0.01465842	0.00000000	0.00000000
ASV_1310	0.019843	0.000000000	0.002866355	0.056663755
ASV_984	0.003483	0.01044936	0.00000000	0.00000000
ASV_989	0.003271	0.009811872	0.000000000	0.000000000
ASV_1358	0.016981	0.00000000	0.02717868	0.02376475
ASV_1499	0.015316	0.00000000	0.02576643	0.02018046
ASV_1119	0.015117	0.00000000	0.02579041	0.01955944
ASV_1127	0.005191	0.01557241	0.00000000	0.00000000
ASV_1256	0.004679	0.000000000	0.013065706	0.000970431
ASV_1314	0.005191	0.01557241	0.00000000	0.00000000
ASV_1162	0.00472	0.000000000	0.012217742	0.001940862
ASV_1174	0.005211	0.01563194	0.00000000	0.00000000
ASV_1320	0.003577	0.01073042	0.00000000	0.00000000
ASV_1511	0.014045	0.00000000	0.01455442	0.02757933
ASV_986	0.006491	0.01947202	0.00000000	0.00000000
ASV_1366	0.01476	0.00000000	0.02432022	0.01996113
ASV_1523	0.019045	0.0000000000	0.0006813758	0.0564537413
ASV_993	0.003323	0.00996854	0.00000000	0.00000000
ASV_1045	0.005023	0.01507008	0.00000000	0.00000000
ASV_1345	0.010167	0.00000000	0.03049958	0.00000000
ASV_1354	0.015921	0.00000000	0.02807811	0.01968585
ASV_1068	0.00435	0.000000000	0.012078904	0.000970431
ASV_1079	0.004515	0.01354574	0.00000000	0.00000000
ASV_1103	0.005388	0.01616518	0.00000000	0.00000000
ASV_1258	0.015724	0.000000000	0.009769899	0.037403277
ASV_1268	0.008029	0.0235729464	0.0005132469	0.0000000000
ASV_1053	0.004135	0.01240493	0.00000000	0.00000000
ASV_1187	0.003088	0.00926306	0.00000000	0.00000000
ASV_1417	0.019057	0.0000000000	0.0003388843	0.0568311976
ASV_1425	0.012041	0.00000000	0.02098465	0.01513874
ASV_1023	0.003053	0.009157798	0.000000000	0.000000000
ASV_1225	0.004856	0.01456774	0.00000000	0.00000000
ASV_1238	0.009849	0.00000000	0.02954786	0.00000000
ASV_1370	0.017945	0.00000000	0.02851440	0.02532159
ASV_1175	0.003286	0.009858458	0.000000000	0.000000000
ASV_1200	0.014592	0.00000000	0.01383880	0.02993847
ASV_1218	0.003552	0.01065626	0.00000000	0.00000000
ASV_1244	0.01176	0.00000000	0.02426186	0.01101931
ASV_1415	0.011186	0.00000000	0.02248179	0.01107742
ASV_964	0.003315	0.009943577	0.000000000	0.000000000
ASV_1271	0.014126	0.0001816313	0.0135553703	0.0286424768
ASV_1392	0.009505	0.02851515	0.00000000	0.00000000
ASV_1186	0.002947	0.008842012	0.000000000	0.000000000
ASV_1322	0.004248	0.01274548	0.00000000	0.00000000
ASV_1329	0.015578	0.0016824214	0.0007296802	0.0443233076
ASV_1503	0.012627	0.00000000	0.03788115	0.00000000
ASV_956	0.012117	0.00000000	0.02298246	0.01336888
ASV_1173	0.007228	0.007930759	0.007559277	0.006193252
ASV_1286	0.002943	0.008830065	0.000000000	0.000000000
ASV_1172	0.003217	0.00965046	0.00000000	0.00000000
ASV_1266	0.003607	0.01082127	0.00000000	0.00000000
ASV_1273	0.003778	0.01133437	0.00000000	0.00000000
ASV_1357	0.011504	0.00000000	0.01558868	0.01892342
ASV_1399	0.002634	0.007903241	0.000000000	0.000000000
ASV_1403	0.002842	0.008526226	0.000000000	0.000000000
ASV_911	0.004901	0.01470314	0.00000000	0.00000000
ASV_1281	0.002807	0.008420964	0.000000000	0.000000000
ASV_1304	0.010369	0.00000000	0.03110794	0.00000000
ASV_1156	0.009094	0.000000000	0.005812782	0.021470050
ASV_1188	0.00266	0.007980886	0.000000000	0.000000000
ASV_1224	0.003657	0.01097121	0.00000000	0.00000000
ASV_939	0.003118	0.009353051	0.000000000	0.000000000
ASV_1049	0.003137	0.009411889	0.000000000	0.000000000
ASV_1138	0.003205	0.009616264	0.000000000	0.000000000
ASV_1179	0.003119	0.009355978	0.000000000	0.000000000
ASV_1182	0.002537	0.007610528	0.000000000	0.000000000
ASV_1231	0.002539	0.007618219	0.000000000	0.000000000
ASV_1252	0.009162	0.000000000	0.024781838	0.002703346
ASV_1371	0.015014	0.000000000	0.037518692	0.007522401
ASV_1420	0.012491	0.00000000	0.02624207	0.01122948
ASV_1395	0.002504	0.007512957	0.000000000	0.000000000
ASV_1144	0.010651	0.00000000	0.01965529	0.01229623
ASV_1270	0.002898	0.008692678	0.000000000	0.000000000
ASV_1284	0.002506	0.007518693	0.000000000	0.000000000
ASV_1350	0.010347	0.0000000000	0.0303542498	0.0006871435
ASV_1479	0.002616	0.007849497	0.000000000	0.000000000
ASV_1205	0.013388	0.00000000	0.01084503	0.02931929
ASV_1325	0.00337	0.01010936	0.00000000	0.00000000
ASV_1338	0.002713	0.008137554	0.000000000	0.000000000
ASV_1528	0.016067	0.0000000000	0.0006813758	0.0475204729
ASV_1149	0.008449	0.0000000000	0.0248070895	0.0005406691
ASV_1219	0.004178	0.01253281	0.00000000	0.00000000
ASV_1326	0.006322	0.0189646	0.0000000	0.0000000
ASV_1365	0.009769	0.000000000	0.028137310	0.001168852
ASV_1414	0.009335	0.000000000	0.024528477	0.003478003
ASV_926	0.008505	0.000000000	0.024060782	0.001455646
ASV_1177	0.011304	0.002557139	0.002711074	0.028642477
ASV_1234	0.002452	0.007355371	0.000000000	0.000000000
ASV_1241	0.006294	0.000000000	0.013862576	0.005018516
ASV_1249	0.011482	0.00000000	0.01148386	0.02296276
ASV_1355	0.012723	0.000000000	0.005106553	0.033061276
ASV_1379	0.004989	0.01496731	0.00000000	0.00000000
ASV_1398	0.002486	0.007458915	0.000000000	0.000000000
ASV_1505	0.011524	0.00000000	0.02106734	0.01350556
ASV_1077	0.003926	0.01177656	0.00000000	0.00000000
ASV_1099	0.004212	0.01263682	0.00000000	0.00000000
ASV_1262	0.015497	0.0000000000	0.0003388843	0.0461520029
ASV_1291	0.011303	0.00000000	0.00681959	0.02708854
ASV_1396	0.002368	0.007105387	0.000000000	0.000000000
ASV_1488	0.008133	0.00000000	0.02439967	0.00000000
ASV_1508	0.00951	0.000000000	0.020347554	0.008181967
ASV_1514	0.007489	0.000000000	0.004998167	0.017467757
ASV_1493	0.007687	0.0008000272	0.0205076154	0.0017530079
ASV_1207	0.007991	0.00000000	0.02397441	0.00000000
ASV_1236	0.002333	0.006999959	0.000000000	0.000000000
ASV_1288	0.007907	0.0000000	0.0237219	0.0000000
ASV_1393	0.002277	0.006829961	0.000000000	0.000000000
ASV_1428	0.008247	0.000000000	0.018267485	0.006473373
ASV_1463	0.002985	0.0089538	0.0000000	0.0000000
ASV_1272	0.002701	0.00810423	0.00000000	0.00000000
ASV_1290	0.007871	0.00000000	0.02361442	0.00000000
ASV_1293	0.009181	0.00000000	0.01704882	0.01049331
ASV_1378	0.003851	0.01155372	0.00000000	0.00000000
ASV_1486	0.007478	0.000000000	0.019632375	0.002800208
ASV_1321	0.003775	0.0113241	0.0000000	0.0000000
ASV_1427	0.009234	0.000105262	0.004672734	0.022922756
ASV_1522	0.011476	0.000000000	0.001059268	0.033368039
ASV_1147	0.007568	0.00000000	0.02270525	0.00000000
ASV_1388	0.002688	0.008063904	0.000000000	0.000000000
ASV_1043	0.003684	0.01105139	0.00000000	0.00000000
ASV_1216	0.004104	0.01231193	0.00000000	0.00000000
ASV_1227	0.003996	0.01198766	0.00000000	0.00000000
ASV_1375	0.002938	0.008815408	0.000000000	0.000000000
ASV_1438	0.00317	0.0000000000	0.0090244688	0.0004852155
ASV_1439	0.003285	0.000000000	0.008885631	0.000970431
ASV_1359	0.008472	0.00000000	0.01631238	0.00910263
ASV_1436	0.007421	0.00000000	0.02226195	0.00000000
ASV_1437	0.009103	0.00000000	0.01547675	0.01183212
ASV_1454	0.008962	0.02688626	0.00000000	0.00000000
ASV_1456	0.003559	0.0106784	0.0000000	0.0000000
ASV_1494	0.009426	0.00000000	0.01487370	0.01340555
ASV_1303	0.003881	0.000000000	0.007913765	0.003729230
ASV_1328	0.007189	0.02156741	0.00000000	0.00000000
ASV_1088	0.00205	0.006149684	0.000000000	0.000000000
ASV_1226	0.002556	0.007668183	0.000000000	0.000000000
ASV_1311	0.003703	0.01110892	0.00000000	0.00000000
