order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
CAIQIC01	Kiritimatiellia	Verrucomicrobiota	Bacteria		0.0028390298344205	0.0160427807486631			0.0556038543883771				0.0040000001258077	0.0354330708661417	
CAIRSR01	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0078740157480314	0.0094339622641509
CAIRYL01	Gracilibacteria	Patescibacteriota	Bacteria	0.0131578947368421	0.052978305600437196	0.1203208556149732	0.0085178875728364	0.034090909090909	0.0170575693055834		0.0083336620435535		0.0240000001258077	0.039370078740157397	
CAISOG01	Alphaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
CAISUE01	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0027855153203342							0.0196078431372549			
CAIUCS01	Cyanobacteriia	Cyanobacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.0236222237581456	0.029543356925773
CAIVKH01	Kiritimatiellia	Verrucomicrobiota	Bacteria	0.0131578947368421	0.0642576938966855	0.10695187165775391	0.015332197623943701	0.034090909090909	0.0223124303149725	0.0454600816522525	0.0750000000000049	0.0588235294117647	0.0360036665904223	0.011811023622047102	
CAIVPW01	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0608587153977662	0.0454600816522525	0.0750000000000049	0.0392156862745098	0.0200036665904223	0.011811023622047102	
CAIWAD01	CAIWAD01	CAIWAD01	Bacteria									0.0196078431372549	0.0080000011575063		0.0188710888910094
CAIXNZ01	Patescibacteriia	Patescibacteriota	Bacteria									0.0196078431372549		0.0039370078740157	
CAIXZC01	UBA9042	Myxococcota	Bacteria									0.0196078431372549			
CAIYCZ01	WTBG01	Desulfobacterota	Bacteria		0.0028390298344205	0.0160427807486631						0.0196078431372549	0.012000001283314	0.0354330708661417	0.0188710888910094
CAIYYT01	MSB-5A5	Zixibacteria	Bacteria											0.0039370078740157	
CAJBMM01	UBA1384	Patescibacteriota	Bacteria									0.0196078431372549		0.0039370078740157	
CAJFEE01	Bacilli	Bacillota	Bacteria						0.0021321961620469						
CAJVYJ01	CAJVYJ01	Actinomycetota	Bacteria	0.0131578947368421	0.0027855153203342							0.0196078431372549	0.0080000011575063		0.0188710888910094
CAJWPE01	Dehalococcoidia	Chloroflexota	Bacteria									0.058823529411764705		0.0039370078740157	
CAJXQU01	Gammaproteobacteria	Pseudomonadota	Bacteria						0.0556038543883771						
CAKKQC01	CAKKQC01	CAKKQC01	Bacteria									0.0196078431372549			
CALCKW01	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
CALGFH01	CALGFH01	Actinomycetota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549		0.003937184388067	0.0201093946616221
CAMDBA01	Marinamargulisbacteria	Margulisbacteria	Bacteria			0.0026737967914438									
CAMYNG01	Gammaproteobacteria	Pseudomonadota	Bacteria											0.0039370078740157	
CATQHW01	Spirochaetia	Spirochaetota	Bacteria									0.0196078431372549			
CF-121	Dormibacteria	Chloroflexota	Bacteria	0.019831863758139598	0.1616134030934733	0.1336898395721924	0.0681431005200254	0.1363636363636362	0.1364605547836475			0.09803921568627451	0.0280000001258077	0.0472442710022401	0.0201093946616221
CG03	CG03	CG03	Bacteria	0.0601171437084863	0.0027855153203345							0.0196078431372549			0.0418103726405409
CG1-02-64-396	Zetaproteobacteria	Pseudomonadota	Bacteria											0.0039370078740157	
CG2-30-40-21	CG2-30-40-21	UBA9089	Bacteria			0.0058162653712135	0.0017035775147826					0.058823529411764705		0.0078740157480314	
CG2-30-59-28	Abditibacteriia	Armatimonadota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
CG2-30-64-16	Anaerolineae	Chloroflexota	Bacteria								0.0083333333333333	0.0392156862745098		0.0118110236220472	0.0094339622641509
CG2-30-66-41	Abditibacteriia	Armatimonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.029543356925773
CG2-30-70-394	CG2-30-70-394	CG2-30-70-394	Bacteria									0.0196078431372549			
CGMCC-115125	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0055710306406685										
COTS27	UBA12135	Spirochaetota	Bacteria						0.0042643923240938						
CPR2	CPR2	Patescibacteriota	Bacteria		0.1662932579087417	0.0717358754223549	0.0220916530142568	0.0233277657765767	0.0083564370006115	0.09091548496023111	0.1661435964871393	0.0392156862745098	0.0200036665904223	0.0078740157480314	0.0364901304845323
CPR3	CPR3	Patescibacteriota	Bacteria											0.0039370078740157	
CSSED10-310	CSSED10-310	CSSED10-310	Bacteria									0.0196078431372549		0.0039370078740157	
Caedimonadales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0056245451547547	0.0160427807486631							0.0080000001258065	0.0354330708661417	
Caenarcaniphilales	Vampirovibrionia	Cyanobacteriota	Bacteria								0.0083333333333333				
Caldalkalibacillales	Bacilli	Bacillota	Bacteria				0.0034071550255536		0.0021321965654842			0.0392156862745098	0.008	0.0039370078740157	
Caldicellulosiruptorales	Thermoanaerobacteria	Bacillota	Bacteria				0.0034071550255536			0.0227272727272727		0.058823529411764705		0.0039370078740157	
Caldicoprobacterales	Clostridia	Bacillota	Bacteria		0.0217996517520355	0.0056411529263612			0.0130087727042545		0.0083333333333333	0.13725490196078433	0.0122064453264661	0.0039370078740157	0.0188679245283018
Caldilineales	Anaerolineae	Chloroflexota	Bacteria	0.0329897584949817	0.1331174768127622	0.1262555678848077	0.023850085187827802	0.034090909090909	0.0514526405708237	0.11364743603177771	0.1583333333333431	0.1764705882352941	0.0964202284637988	0.0511812788762555	0.1144553460285464
Caldisericales	Caldisericia	Caldisericota	Bacteria		0.0027855153203342								0.0080000000000001	0.0118110236220472	0.0094339622641509
Calditrichales	Calditrichia	Calditrichota	Bacteria								0.0083333333333333	0.0392156862745098	0.004	0.0157480314960629	
Calescibacteriales	Calescibacteriia	Calescibacteriota	Bacteria									0.0196078431372549			
Campylobacterales	Campylobacteria	Campylobacterota	Bacteria	1.1851819928222067	6.3594365251406195	5.36975437992663	2.4316191756751424	2.417497811781161	4.43695239839	4.182129146442425	6.210961914109633	13.411197807531932	3.6635033884181833	5.346472049635873	4.787507195452321
Carboxydocellales	GCA-003054495	Bacillota	Bacteria									0.0196078431372549		0.0039370078740157	
Cardiobacteriales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.026505832779437098	0.0443281303577932	0.024357730466468098	0.0102214650766609		0.088792861236349	0.0454600816522525	0.0833333333333382	0.1568627450980392	0.0482101143577063	0.0669294868863699	0.0779578027425554
Caulobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.3383332620781672	1.068971932377149	0.7773375962058128	0.3287356053410888	0.3528732203220306	0.8845399431597105	0.9318910102418062	1.2583353055947173	2.2549019607843137	0.8385051618748625	1.1889795552057087	1.0465704332844756
Ch128b	Ignavibacteria	Bacteroidota_A	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0236220472440943	0.0094339622641509
Ch29	Clostridia	Bacillota	Bacteria								0.0083333333333333	0.0196078431372549		0.0039370078740157	
Ch66	Ch66	Bacillota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
Chitinivibrionales	Chitinivibrionia	Fibrobacterota	Bacteria	0.0066739690212975		0.016042780748663	0.0068143100511072	0.0113636363636363	0.0127931769722814	0.0227272727272727		0.0784313725490196	0.0120000011575063	0.027559231632161302	0.0484144458167824
Chitinophagales	Bacteroidia	Bacteroidota	Bacteria	0.5232526432616915	1.9403184852887738	1.7476812426858979	0.5432712461702365	0.5933162917498837	1.3755826078953868	1.5455853094155398	2.3984745495155297	4.080760637101932	1.3035839948906822	1.653549661592451	1.6353291156385592
Chlamydiales	Chlamydiia	Chlamydiota	Bacteria	0.1519809410438193	0.528763287379221	0.8559901009977845	0.1584381252260989	0.4090909090909085	0.39064913412880237	0.2954877626407877	0.4833333333333626	0.9827214214156578	0.44084412396565004	0.3897650151259157	0.3011557785727504
Chloracidobacteriales	Blastocatellia	Acidobacteriota	Bacteria									0.0392156862745098			
Chlorobiales	Chlorobiia	Bacteroidota_A	Bacteria	0.0727485076641373	0.37665208555535007	0.299665255932612	0.10391822830330809	0.1818181818181815	0.35861465077306537	0.0681873543795252	0.1333336620435582	0.6078431372549019	0.2090285679074349	0.169292044638881	0.2691263170176292
Chloroflexales	Chloroflexia	Chloroflexota	Bacteria	0.053011665558874196	0.1500429865430323	0.3668972791147543	0.0323679727517118	0.1249999999999998	0.1046890678265444	0.090920163304505	0.1916673240871167	0.27450980392156865	0.1604202278095245	0.2559062178672276	0.1559124411224032
Chloroheliales	Chloroflexia	Chloroflexota	Bacteria									0.0392156862745098		0.0039370078740157	
Christensenellales	Clostridia	Bacillota	Bacteria	1.3305402832000055	6.135875525307758	5.281475172904296	1.6944508076875389	2.5413020543261307	4.386050744211083	3.341174050244812	5.102584820722246	10.784313725490195	3.3544344861132287	4.200806231807675	4.412702264452814
Chromatiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.1266667906157084	0.2727228124650506	0.3394786484607959	0.0919931856870131	0.034090909090909	0.3127682038721315	0.3182150353680604	0.4583333333333627	0.9019607843137255	0.3048404566653489	0.6220486562068958	0.4102421928329603
Chrysiogenales	Chrysiogenetes	Chrysiogenota	Bacteria									0.0196078431372549	0.004		
Chthoniobacterales	Verrucomicrobiia	Verrucomicrobiota	Bacteria	0.1058332878119955	0.3941646886675636	0.5657076190999472	0.0817168659764148	0.13696412941294	0.216200169917066	0.1363700304147765	0.1833330046231178	0.6666666666666666	0.16841656287983942	0.456693972470133	0.2986622611419436
Chthonomonadales	Chthonomonadetes	Armatimonadota	Bacteria	0.0329897584949817	0.0084100604750889	0.0276753114910901	0.005110732542342		0.0063965884861407			0.1568627450980392	0.0160000001258076	0.0590552946242873	0.029543356925773
Cloacimonadales	Cloacimonadia	Cloacimonadota	Bacteria	0.013347938042595	0.19068758345211378	0.0800508251401599	0.0237952305180812	0.0233277657765767	0.09013262711270109	0.0454554033079786	0.09947692982046771	0.37254901960784315	0.0242064476414777	0.06692948688636981	0.1427498200195404
Clostridiales	Clostridia	Bacillota	Bacteria	0.2792178615767863	1.985950537819162	1.5046713278496786	0.5960381274045274	0.8092201540153967	1.3859222319498015	1.250097546774752	1.9479100202534896	4.098039215686274	1.267751655097585	1.6850430768738083	1.3648231359572973
Comchoanobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834			0.0196078431372549	0.012	0.0157480314960629	0.0094339622641509
Competibacterales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0461476532318238	0.1199680003033706	0.2170462118952775	0.0272572402243395	0.068181818181818	0.0500309804307904	0.0454600816522525	0.0833333333333382	0.19607843137254902	0.052003665432917	0.039370255254208404	0.0389773191899239
Coprothermobacterales	Coprothermobacteria	Coprothermobacterota	Bacteria		0.0217996517520355	0.0056411529263612	0.0017035775127768	0.0113636363636363	0.0087443803801607			0.058823529411764705	0.0082064464839714	0.0039370078740157	0.0094339622641509
Coriobacteriales	Coriobacteriia	Actinomycetota	Bacteria	0.6486327298731972	3.9353499538403667	3.4376874553252224	1.0813220505213066	1.6070766716671567	2.7154394829357953	2.022883612892828	3.0624847349122697	5.784313725490196	2.021422621492599	2.736227533003001	2.2107901487221753
Coxiellales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.2163297459221148	0.1023785430483622	0.044238160684367	0.034691402140213	0.0382715206132222	0.1818356482647361	0.30781026315381577	0.45098039215686275	0.09221744741274321	0.04724409448818841	0.0836631061679944
Cryosericales	Caldisericia	Caldisericota	Bacteria	0.019831863758139598	0.0027855153203342		0.0017035775127768		0.0106609808102345			0.058823529411764705	0.0039999999999988	0.0196852158841299	0.029543356925773
Curtissbacterales	Microgenomatia	Patescibacteriota	Bacteria			0.0053475935828876	0.0017035775127768		0.0021321961620469	0.0227272727272727	0.0083336620435535	0.09803921568627451	0.0159999999999998	0.0039370078740157	
Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria	0.2521418988800905	1.6537396219628535	1.1989571933921146	0.3386773806426013	0.3899665946594596	0.9032618770970448	0.9091458819908711	1.422428737866586	2.549019607843137	0.7062756189427817	1.149608417381226	1.0086705169402899
Cytophagales	Bacteroidia	Bacteroidota	Bacteria	0.2794079048825393	1.0012266627755604	0.9082592597713345	0.2229932572542623	0.297256024602457	0.8097889928918099	0.29546819141025893	0.5317651089254065	2.5340702938117077	0.4820665950196453	0.9921340471277147	1.0477844203640483
Cytophagales_A	Bacteroidia	Bacteroidota	Bacteria	0.0132529163897185	0.01408812014393	0.0481283422459893	0.0017035775127768		0.0063965884861407			0.0196078431372549	0.0160000003774231	0.1102363969864921	0.0201093946616221
Cytophagales_B	Bacteroidia	Bacteroidota	Bacteria		0.0528220033337073	0.0109887465092488	0.0136286201022146		0.019254102398938898	0.090920163304505	0.1500000000000098	0.0392156862745098	0.048213779664816006	0.0196850393700785	0.0094339622641509
D2-FULL-39-29	D2-FULL-39-29	Firestonebacteria	Bacteria	0.013347938042595			0.0085178875549317		0.020550620190894			0.0196078431372549	0.004	0.007874368776134	0.0402187893232442
DAOPZR01	DAOPZR01	DAOPZR01	Bacteria									0.0196078431372549	0.0080000011575063		0.0188710888910094
DAOVJZ01	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
DAOWOC01	DAOWOC01	Desulfobacterota	Bacteria									0.0196078431372549			
DASSBR01	Gammaproteobacteria	Pseudomonadota	Bacteria			0.0026737967914438									
DASVDK01	DASVDK01	DASVDK01	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
DASYRF01	DASYRF01	Myxococcota	Bacteria									0.0196078431372549			
DASZGP01	Dormibacteria	Chloroflexota	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098	0.004		
DATFLL01	Gammaproteobacteria	Pseudomonadota	Bacteria											0.0039370078740157	
DATKVD01	DG-23	Planctomycetota	Bacteria											0.0118110236220472	0.0094339622641509
DATLTG01	Bacteroidia	Bacteroidota	Bacteria				0.0017035775127768		0.0385308760030931				0.0119963332281676	0.0078740157480314	
DRI-13	Peptococcia	Bacillota	Bacteria									0.0196078431372549	0.0080000000000001	0.0118110236220472	0.0094339622641509
DRJJ01	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
DRMK01	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
DRVO01	Anaerolineae	Chloroflexota	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098		0.0039370078740157	
DRWM01	Polyangia	Myxococcota	Bacteria									0.0196078431372549			
DRYD01	DRYD01	DRYD01	Bacteria										0.004		
DSM-13327	Negativicutes	Bacillota	Bacteria			0.0058162653712135	0.0017035775147826					0.058823529411764705			
DSM-16000	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0027855153203342										
DSM-16500	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.0028390298344205	0.0218590461198766	0.0034071550275594		0.0620004428745178			0.09803921568627451	0.012000001283314	0.043307263128224395	0.0389804835526315
DSM-1736	Negativicutes	Bacillota	Bacteria		0.0028390298344205	0.0160427807486631						0.0196078431372549	0.0040000001258077	0.0354330708661417	
DSM-19610	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0083565459610027		0.0068143100511073		0.0106609808102345					0.0118110236220472	0.0094339622641509
DSM-22679	Bacilli	Bacillota	Bacteria											0.0039370078740157	
DSM-27196	Spirochaetia	Spirochaetota	Bacteria	0.013347938042595	0.0217996517520355	0.016336340092136498	0.0051107325383304	0.0113636363636363	0.0215375573524421		0.0083333333333333	0.09803921568627451	0.0082064464839714	0.015748384524165403	0.0496527515873951
DSM-5130	Gammaproteobacteria	Pseudomonadota	Bacteria				0.0034071550255536			0.0227272727272727					0.0094339622641509
DSM-8532	Clostridia	Bacillota	Bacteria	0.0131578947368421	0.0698822390514402	0.1484648388943889	0.0204429301682915	0.034090909090909	0.0223124303149725	0.0454600816522525	0.1083336620435584	0.1568627450980392	0.0520036678737363	0.0551181102362202	0.0188710888910094
DSSB01	UBA10199	UBA10199	Bacteria									0.0196078431372549			
DSTF01	Dehalococcoidia	Chloroflexota	Bacteria	0.0131578947368421	0.33837258981987567	0.30511842740976913	0.0851240209979575	0.2051459475947583	0.1546688612434454	0.0454554033079786	0.0828102631538011	0.1764705882352941	0.0642064466097791	0.0629921259842517	0.0553580550128341
DSWW01	DSWW01	Desulfobacterota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834				0.012		
DT-59	Marinamargulisbacteria	Margulisbacteria	Bacteria										0.004		
