	RDA1	RDA2	RDA3	RDA4
OTU_35338	0.00253843471967282	-0.0442849245324037	0.0208958751621633	0.0597212018479227
OTU_27007	0.0134418551458886	-0.0397100678497219	-0.0117708606227909	0.0540429777721565
OTU_18725	0.0215848248463984	-0.0150397001165572	0.00946367592956988	0.0519785400194025
OTU_36271	-0.0019878890673025	0.0180774023966442	-0.0069361989922378	-0.0161468434845065
OTU_27282	-0.00902840967873113	-0.0257222981105022	0.044124211471542	0.0327223159074448
OTU_26232	-0.00526275893469054	0.0164455146120977	0.034944505776566	0.00219762270476941
OTU_30974	0.00381043983808604	0.00938235029369809	-0.00441290386765105	-0.00948904214426481
OTU_35374	-0.000429756149175166	-0.0515170349668921	0.0295382918155695	0.0368184476987883
OTU_36168	0.00161253535708773	-0.0547551110018685	0.0253485029620686	0.0602382683434273
OTU_26131	-0.00645436922369439	0.020796828225775	0.000720885495651756	0.0252270853706725
OTU_34427	0.0027761869328049	-0.0546464516220808	0.0247187861241984	0.0673515713481325
OTU_26364	-0.0168003015299188	0.0193072369624333	0.0449296764057554	0.0195869876141998
OTU_27168	-0.0288459294890796	0.0364046958680669	0.0295854042044646	0.00273634861009915
OTU_10235	-0.00398142054178883	-0.00297159090230525	0.0243026895028774	0.00610622885746973
OTU_27355	0.0171968872549167	0.00468295096475548	-0.0125338031609972	-0.0319899824374638
OTU_20300	-0.0274118905335396	0.0140538463658883	0.0582410113664958	-0.0218367049332965
OTU_34912	0.0136045489972434	0.0128183258120171	-0.0221357320784621	0.0276201314175257
OTU_644	0.0186310152264978	0.036263328923346	-0.0119943351744671	0.00800029881228206
OTU_34203	0.00247848596096705	-0.00280441940179414	0.00252295459201923	0.0119539956410846
OTU_33442	0.0065916359382916	-0.0210275236453098	-0.0169587118607787	0.0465023419472714
OTU_25695	-0.00584459345431751	-0.014867609624584	0.0227453082609745	0.0155408391767931
OTU_36722	-0.00971043893714957	0.0178727770359109	-0.0350931304670963	0.0181777238236379
OTU_30316	0.00724519257047403	-0.0626256710818587	0.0274271181001783	0.0838093604604409
OTU_3199	-0.0135509860872413	0.0129296263813001	-0.00826665729496461	-0.00456172134452303
OTU_6020	0.00192081887338997	0.0105645396407877	0.0185460286605602	0.0249281528783839
OTU_24753	-0.00221604213825681	-0.00882248800988651	-0.00400439908036652	0.0189095233097264
OTU_15345	-0.0305683748983004	0.0256929222767977	-0.0236375192937193	-0.00121196650551811
OTU_25246	-0.0226727147745985	0.0134519950483752	0.00552334062941854	0.0271358958078422
OTU_26468	0.00255616909049773	-0.042598650553588	0.0210368235313558	0.0540339767106986
OTU_34771	-0.000859072151354794	-0.0134911624166622	0.00176303771085425	0.0211692031271395
OTU_25479	-0.0232006918676659	0.0395645334381219	0.0432742744062944	-0.0129251260162694
OTU_32167	0.00567205313867204	0.00998891544470298	-0.00701467606186083	-0.0153688180546816
OTU_35522	-0.0140792422567319	0.00742847702953063	-0.0314048198486225	0.0267530987508524
OTU_4246	-0.0208385301994407	0.0181220872827028	0.00335003332232822	0.0162469998451218
OTU_34862	-0.024784398097123	0.00255900751090234	-0.0170704181258216	-0.00343413467021152
OTU_13740	0.0018755630560205	-0.027872136534449	0.0090149880880178	0.0260089537761835
OTU_29532	-0.00149962414669887	0.00555605776625213	-0.00174076391457742	-0.00560067051723019
OTU_32795	0.00258251317450263	0.00380551182756365	-0.00541699092569402	-0.008024332546314
OTU_30508	-0.0158656231509273	0.00893414581077563	-0.0295738614704904	0.000484582042509553
OTU_26555	-0.00542245196418025	-0.0101640894728985	0.00792003668811284	-0.0168225011224399
OTU_15639	-0.000906731498613781	-0.0166923754656335	-0.0339841750815839	-0.0171450940204745
OTU_30344	-0.0105951903385882	0.00635508110720874	0.0206172419846452	-0.00611634934137171
OTU_26685	0.0269822476188516	0.0162357140511433	-0.0271574641069441	-0.0165554349505121
OTU_27023	-0.0077527019379304	0.0257343956932029	0.0249288097754619	0.0245479652244204
OTU_34870	-0.0315608144089502	0.00749374746498195	-0.0177983780606187	0.0115293689302263
OTU_13177	0.000949840164189266	0.0306494687422858	0.00942237245486928	-0.000569339867509661
OTU_25706	-0.0119662811095262	0.0394065242008176	0.0493269071769422	0.0254007023713457
OTU_23181	0.00907666318916935	0.0383233638964834	0.0186424130237413	-0.0255460524233274
OTU_35471	-0.0266959733246627	0.00421719346283685	-0.0465214804215913	0.00996522033699049
OTU_35308	0.0126966094951457	-0.00884400152108436	-0.0354985027375491	0.0146590107831178
OTU_13231	0.0133639465875095	0.00801875895028233	0.0140473344002911	0.00391488723112557
OTU_30407	0.00582220738524638	0.0161850751424407	0.000322435333511166	-0.00168255926593512
OTU_15162	0.00673702226893628	0.0101166275931535	-0.0382073275077676	0.00222277547005329
OTU_35297	-0.00039960174385532	0.00377841550318232	-0.0177531016407358	0.0337495993312
OTU_15246	-0.00234555818034168	0.00625200508550662	0.00867118165604791	0.0189951423009228
OTU_26515	0.0119008641212672	0.00546907864833095	-0.0284077158388208	0.00984966800587301
OTU_28957	0.00396424296247183	0.00570483643553679	-0.0050287705518192	-0.00998934678955361
OTU_28799	0.0126358312300032	0.00626624769105814	0.0107412247815186	0.0233263905746487
OTU_36240	0.00200973465175141	-0.0570448926447662	0.0272616270932824	0.068183979991819
OTU_32060	-0.0187000433433085	0.00257165841150957	0.0459427132317562	-0.00389455519127745
OTU_20696	-0.00802212921490017	-0.0039891143006232	0.0193911287354545	-0.0466357114303643
OTU_27025	-0.0131496966958644	0.0209198918329929	0.0171242391076437	0.0190038917882027
OTU_36829	-0.0233541172985728	0.0220677545856393	-0.0659710020588986	0.0109138471658509
OTU_20753	-0.0228074140748456	0.0552381356095632	0.0706109303384838	-0.0134437644585969
OTU_10404	-0.0128048696963007	-0.00685211149644761	-0.0464013677858833	0.0109192196767936
OTU_16684	-0.0443368128084239	0.00046140725071562	0.0193162582694399	0.016781060024035
OTU_30013	-0.00687458645789801	-0.0492213211537975	0.00971373113185132	0.0656399088004737
OTU_30815	0.00673230947220085	0.0015023520989052	-0.00525625005326565	0.00814810245298534
OTU_36540	0.0136765408645754	0.0152112842889773	-0.00394172964972677	-0.0273431968237366
OTU_25764	-0.000747507255081618	0.0162033040024208	-0.0295038950369251	0.013754545167517
OTU_27664	-0.0133253532905902	0.01051169933438	-0.00835839166180134	-0.00371116171502904
OTU_36874	-0.0110755284989269	0.0162513145377231	-0.0406307762990854	0.0133121608292961
OTU_32801	-0.00623802338087227	0.000447268866609118	0.0131949330008587	0.00845129031601376
OTU_36247	0.000191849459526161	-0.0417135792576858	0.026090528418167	0.0603052825070134
OTU_37243	0.00218145323671493	-0.0447296084115234	0.0192446297248877	0.0511273834888543
OTU_29797	0.00824949956122299	0.00943588798049041	0.025786478957373	0.0281667432533806
OTU_30520	-0.0198978062744949	0.015674570023554	0.0381770832393718	-0.0204262178280259
OTU_28511	-0.000388953768544078	-0.000568179750348259	-0.00175323141681108	-0.00390334361618024
OTU_4393	-0.0370129237972842	0.0222227013849587	0.0270476007063259	0.0177043841195052
OTU_31904	-0.00183597819372225	0.003670596595508	0.0039224588367111	-0.00268620465930057
OTU_31751	0.00165496882496544	-0.0573184473549398	0.0262301563834849	0.0617841045046924
OTU_14174	-0.00100696116233607	0.0158594230920022	-0.014480869718075	-0.000186173072879694
OTU_31320	-0.0161287348133263	0.0313259321670898	0.0209884100792453	0.0074695884624999
OTU_34102	-0.00177806422312522	-0.0111598144659282	0.000862911573892183	-0.00831134511581674
OTU_18747	0.00510412281129345	0.0105698703482235	-0.0311236650697845	-0.000569013243017673
OTU_27165	-0.018634932419581	0.0166618430255232	0.0487985709567795	-0.00112367344942462
OTU_35570	0.0148857343265131	-0.00441122155436439	0.00759454421104257	0.00771132174290659
OTU_14845	0.0010058762782512	0.0137655040784573	-0.0389195366904152	0.00120348873055458
OTU_30356	0.00368291486778515	-0.0105247934738537	0.00678208093768059	0.0119413110608282
OTU_26185	-0.00259615884049266	-0.0326925986761578	0.018632021991617	0.0366538011892274
OTU_36178	0.00399657324162231	-0.0612071965595146	0.0274957577744631	0.0743403159064109
OTU_13565	-0.0244546920579989	0.0136245020046675	-0.00129281004671938	0.00237974517450215
OTU_23274	-0.016635430520019	0.0442189320764171	0.0463036220989742	-0.0162326148945361
OTU_37180	0.00516323122068119	0.000436410523141654	-0.0127842938012732	0.0216321187101019
OTU_35508	-0.0104868869839185	0.00798961048002353	-0.0100019552935036	0.0384693358906121
OTU_31034	-0.0131596758648152	0.0336000232072032	0.0298992269122779	0.0154301593358263
OTU_13948	0.0348218593721528	0.000896176348162996	-0.0194660729035834	-0.00877759826707429
OTU_28708	-0.00222072809793908	0.00980940986035393	-0.000194280309447769	-0.00747774715871926
OTU_31508	-0.0302156074822385	0.00681291433695932	-0.00529318589951211	0.0121234305092007
OTU_27323	0.000194495783977282	-0.0422889661522126	0.0264504147762845	0.0611371188021184
OTU_34745	0.00156977466461959	-0.0559744899522235	0.0272502144386085	0.0654104410537694
OTU_28929	0.00262136929476162	-0.0559679382303363	0.0236548911033284	0.0617102912855708
OTU_30662	-0.0140900002966157	0.0055384034361062	-0.0293129852333064	0.0194375179158334
OTU_26356	-0.0147070697288423	0.00291339532824114	-0.0196074642215439	0.00634986273721422
OTU_14892	0.0028220827355524	0.0172048106242903	-0.0158027008877895	0.0201396855990634
OTU_29944	-0.016136626720392	0.0104697164560087	-0.02136070849792	0.000359832200199163
OTU_33440	0.0103400956162411	0.00952726141281519	-0.0291062999800348	0.0342385121742507
OTU_31831	-0.0127410717472199	0.00494388206784377	-0.0102772828091973	-0.010764196167274
OTU_25449	-0.0100085525097146	0.000783415328342121	-0.00982589848595653	0.00836454801468578
OTU_28732	-0.00505515344329883	-0.00838145148847474	-0.0152665049802708	-0.00396269400666437
OTU_29506	-0.00523259978829643	0.00820658095202989	-0.0137939133895834	-0.000236994461359293
OTU_26713	0.0167310201924153	0.00541953692403391	-0.00869136443466146	-0.00492061953782987
OTU_36262	0.00261022316351525	-0.00146773153209005	0.000851026021722241	0.00285950812808377
OTU_27663	-0.00285778313489397	-0.00605874075102765	0.00637670467218876	-0.00579060511748204
OTU_36315	-0.0295232457342657	-0.000170804128181066	-0.0503013398320657	0.0232511406173064
OTU_18072	-0.00966731200163586	-0.000854088630891821	0.00743223838948733	-0.0109405227709683
OTU_35787	0.002897342699709	0.0110171338263809	-0.027931004349388	0.0509735971706279
OTU_9923	-0.0390127865142646	0.024464618755554	-0.0153665548691493	0.006923494645358
OTU_36948	-0.00835965607025756	0.0116067817861855	-0.0483593613621147	0.0100800932675059
OTU_3891	0.0066456118275741	0.00898397531987842	0.000103229856857308	-0.0148336994686396
OTU_23635	-0.0100006177707062	-0.00141597035084949	0.00539818161824403	0.0170622269669131
OTU_18110	0.0128234464604272	-0.0107490367861205	0.00703156871361246	-0.00269924099156709
OTU_29192	0.0112813559617478	-0.0173895299640892	0.00855683273350238	0.0523201493233998
OTU_35418	8.95587760493161e-05	-0.030723830230798	0.0225273639812856	0.0494167663260382
OTU_35341	0.00214404237490379	-0.0457783483059405	0.0208951486127968	0.0556204589070551
OTU_13211	0.0094437990986648	0.00148375336241781	-0.00288256879686844	0.0331253004474688
OTU_28710	0.00792508774259741	0.000527273144635999	0.00868177536655649	0.00462527093695258
OTU_30122	0.0108060339379579	0.0288119103621798	0.0181814258089926	0.0188273756465984
OTU_34100	-0.00780624938275961	0.0124386269287234	-0.0174388681279637	-0.00191719098625727
OTU_26723	-0.00132526731386796	-0.0467915260130314	0.0164197872428321	0.0944599068101926
OTU_13457	0.0232149569066789	0.0114250266425907	-0.0177876312601669	-0.0369246922265433
OTU_28331	-0.00122846569181371	0.00858689877482451	-0.00489131928185131	-0.0129539625625265
OTU_6889	0.00645818806272143	0.0205103952995962	0.0303540047173741	0.00409105715273474
OTU_34822	-0.00702855501637399	0.00823762927792512	-0.0153307405785189	0.0120011954814222
OTU_29537	0.000819976097658739	0.0021423469164044	-0.0017568757159344	-0.00248858860646691
OTU_13854	-0.0389104161332897	0.0131506031728287	-0.0235240191942966	0.0185394451751485
OTU_28227	-0.0108056744574079	-0.0113352967232987	-0.0128032330260072	0.0168141211539924
OTU_32025	0.0164846613629262	-0.00658559620034975	0.00603356961439639	-0.00270122665983566
OTU_14894	0.0117923831162097	0.0187158639615805	-0.00956515258032242	0.0127724162839467
OTU_25786	-0.0179818726438332	0.00819598562517514	0.0219497365541653	0.0132675058684391
OTU_34495	-0.00404912407166531	0.0223328592660799	0.018083854903634	0.0305945009970436
OTU_34414	0.000210033410119546	-0.0230039662160678	0.0107628697405971	0.0367395334471241
OTU_32875	0.00159751624321107	0.0110601508661131	-0.0403173494356931	0.0336795644637097
OTU_35507	0.00282375150001309	0.0202323689666529	0.000720085473913245	-0.00405624530877773
OTU_12959	-0.0272753148708941	0.0236204879425107	0.0068646676871788	-0.0182476646137579
OTU_3399	-0.0127203974176494	0.0134225344078359	-0.0299175254797838	-0.00213505121697936
OTU_25053	-0.00718823724852249	0.00688740158186326	0.00695452107595881	0.00174628244458206
OTU_30338	3.7963117355889e-05	0.00617776547421649	0.00345087012705845	-0.00541452775849605
OTU_30351	0.00019347203942887	0.00891010423495456	-0.00166964891001408	-0.00636784127314101
OTU_25471	-0.0219618783983846	0.0296345081491987	0.0485607036577839	-0.0016640336962786
OTU_35253	0.0269378421194965	-0.0065701330082678	-0.0186795320045509	-0.00269536626949469
OTU_17858	-0.0205998662344314	-0.014155448757569	0.00152293063473102	-0.0173193852464329
OTU_9459	0.00181464171879206	-0.00913155357642502	-0.0269784273333234	0.0103088325427134
OTU_14329	-0.0123454692191212	0.0206347550076173	-0.0283846263412984	0.000390324877439319
OTU_30341	-0.0212433087078325	-0.00588121595168895	-0.00450968427067537	0.00385898581269838
OTU_29516	-0.0135008340026772	0.0204327183838004	0.0357805247933438	0.00484902696277688
OTU_24536	-0.012901640262776	0.00682622387892896	-0.0297745955332573	0.00189347349016274
OTU_379	0.0200181452411659	0.00732277292484275	-0.00409317185480234	0.026734695072811
OTU_27371	-0.0214463679267051	0.0142920496414197	0.00501489514093626	-0.00337195203559442
OTU_31832	2.87412438086338e-06	0.00850823134243079	0.0051620096953532	-0.00565876545124715
OTU_25821	0.00317362677439724	-0.00612330389342303	0.000348148430458335	0.00120728143673194
OTU_26987	0.0113520966577141	-0.000406317622321876	-0.00894093787463879	-0.00201128191645096
OTU_17635	-0.019771735838673	0.00628678590756957	-0.0296711650924978	0.00665917775786852
OTU_26378	-0.00506174551442979	-0.0127972915863629	0.0028542291004814	-0.012820886613186
OTU_28717	0.00439675760516698	0.0258293518350035	0.0275094920470956	0.00477247640408102
OTU_25898	-0.00154002918882917	0.0064142446445536	0.00667868192595256	-7.27590747471055e-05
OTU_29227	-0.0223941443921376	0.0187461574694471	0.0132976268891126	0.0261311927818021
OTU_35425	-0.0201333903771663	0.00715725378996978	-0.0133090010825875	0.00892820467749539
OTU_25902	0.00131793699076689	-0.0162944923070015	0.00717639728612975	0.0246415060201256
OTU_27982	-0.00404100418739407	0.00496153028767088	0.00178652089052385	0.000153584127953498
OTU_19037	0.000425624601289215	0.00296864875550373	-0.044176511666111	0.0190261138644401
OTU_33433	-0.00561367425232614	-0.0105848331629495	0.0123934576239235	-0.0130361117170115
OTU_5793	0.0023608585713545	0.0188556055819931	0.0129640155168717	0.0396398927005301
OTU_6475	-0.0186547053461344	0.0343565498021955	-0.0131001426352253	-0.00257256643171198
OTU_28383	0.0126106173917945	0.0152745350145819	-0.018403857673524	0.0106016558367267
OTU_25767	-0.00467180493546239	-0.0248208400990783	0.0293084868031869	0.00151604372867225
OTU_3171	0.0222189694555953	0.0174526161057997	-0.00689077224357946	-0.00108050253247887
OTU_2975	-0.0134180076094644	0.0116178752363733	-0.0439020529558566	0.0256393548136158
OTU_30972	-0.000871094733209971	0.00425058822196723	0.00181247296549525	-0.00241487826350557
OTU_29401	0.0183846276927321	0.0295978610518103	0.012460102517271	0.0197884958898241
OTU_12095	0.00709304958003986	-0.00560176237967556	-0.0263250397792328	-0.0173981492240587
OTU_140	0.0125285608331406	0.0273445810518051	0.00863592021158307	-0.00557637724489218
OTU_21308	-0.0295541843875757	0.0122966275130223	-0.0505003887593479	0.00891316451995473
OTU_32502	0.00242513597062829	-0.0500160119252186	0.02474407350637	0.0691441300200004
OTU_26595	0.00386683695547996	0.00606581378773924	0.0140810742110338	-0.0128806331997498
OTU_29912	0.00828799859669341	0.00727713414584162	0.0181547161174405	0.0174457639490094
OTU_25602	-0.0284572473662184	0.000639168078361007	-0.0248830880921956	0.00814085974430089
OTU_37260	0.00202436358721129	-0.0419263110606908	0.0208869134734563	0.0572384763275626
OTU_18664	0.0152667093471771	-0.0165070324568983	0.00637308828067862	0.0580750700688576
OTU_32797	0.0029240968190787	0.00719361674887294	-0.00337280362595666	-0.00716742782183426
OTU_27401	-0.000817295066734217	0.0161940334320043	0.0206524373331884	0.00901298743573819
OTU_26514	-0.00110355125931005	0.00342751414352453	0.00425974236750205	-0.00240314597869935
OTU_14298	-0.0228538756933779	0.0160684644779985	0.00767999596315986	-0.00133749594930727
OTU_3100	0.00211534517972579	0.00996351019654438	-0.0417278061837881	0.0156145827847413
OTU_27103	0.00358419952227992	0.00344939912054692	-0.00439748552551717	0.00157228569945101
OTU_29889	0.000790683569928424	0.000760176476257563	-0.0143942585463087	0.0455648246626091
OTU_18255	0.00416523959067916	0.0388815676498147	0.0111773758639946	-0.038737549263219
OTU_25443	-0.000523124109670454	0.00361108745664661	-0.00530688480989631	-0.00668114875685382
OTU_4021	0.0019618399577916	-0.0190130186734071	0.0167236197780003	0.0208120149468706
OTU_27386	-0.0257695543187996	0.0150541950586441	0.0599952483768721	-0.0143892159838591
OTU_26975	-0.00392775263898478	0.00107125858441599	0.0171272300576362	-0.0146737005724893
OTU_34815	0.00302393261575704	0.0011626996505827	-0.00129848408236081	-0.00353044521322763
OTU_28770	-0.00145491671098434	0.00772351107923179	0.0104000149970511	-0.0287127707669576
OTU_16390	0.0193492552123983	-0.0422635945534241	0.0115006753851851	0.0462845243099145
OTU_36484	-0.00804767516999793	0.0180600378146703	-0.0199952563261926	0.00655756567832598
OTU_25769	-0.00606381468148324	0.00577683386747525	-0.00287982545984114	-0.00550633987831612
OTU_17909	0.00624005888867516	0.0107334598711459	0.00119167795310591	0.0320726367141361
OTU_28965	-0.00162962417268	0.0049697195466216	-0.0175187104008229	0.0298878055968062
OTU_17324	-0.0109430470792134	0.0202288598980864	-0.0482781495977126	0.0202801038850099
OTU_19432	0.0137298411592327	0.00367567694775936	-0.00898130501340044	0.00912349697664539
OTU_29669	0.0109870394621858	0.00863586739650812	-0.0408556911175347	0.0499980449248683
OTU_27936	0.00935135808233466	0.0103894883329533	0.0129325441729234	0.0228399403650665
OTU_32064	-0.00584486718703751	-0.0145295547333888	0.021329525172609	-0.0216713953760948
OTU_25610	-0.00679717865044959	-0.00268660202502003	-0.023111339492407	0.0282150548799321
OTU_4806	-0.0141070829361709	0.0235306850117675	-0.00832165009360096	-0.0201579501390233
OTU_26625	-0.00496317969322836	-0.0362306057728946	0.0220179740370417	0.0297826672343018
OTU_27739	0.000672973960965278	0.0186236151471644	-0.00319802225330241	-0.00877200330961294
OTU_21909	-0.00167822842644688	-0.0171907315642185	0.00293723111748803	-0.00467436250721011
OTU_32837	-0.00239316373151344	0.00284478759809378	0.0133369218141755	0.00204998816002865
OTU_27031	0.0023410461165708	-0.0115009919725115	0.00328404765181808	0.0141580293920289
OTU_27618	0.00322891910640561	-0.0497181691016822	0.0215928166989289	0.0541663991578499
OTU_29084	-0.0109145112855356	-0.00761915665222721	0.020996025977776	-0.000638572640757358
OTU_29068	0.00491205888157197	0.028886577067245	-0.0019168132828315	-0.0300604465530005
OTU_36729	0.00933804523994975	-0.00283821207626301	-0.00810063900907318	0.0488342565297269
OTU_27350	-0.0178887653986684	0.00377250528515828	-0.0113594822300669	0.00940284320309674
OTU_13150	-0.0082262279828458	-0.00187500667236514	-0.0254188327938354	0.00754667382701089
OTU_13154	-0.0112792145780778	0.00790233163828359	-0.00662205418676422	0.0153183444936804
OTU_29521	-0.0230191333657132	0.01736687030262	0.00552138570205466	0.00720436789893345
OTU_36277	0.000549906424954976	-0.038779060798049	0.0159495902398215	0.0402966068521864
OTU_29266	0.00185211519945115	0.0139078238457793	-0.00392173740413756	0.00917437485994548
OTU_28242	-0.00898071407997433	0.00979106406974548	0.0218382560520117	-0.00285053106600392
OTU_36792	-0.00162627720135431	-0.0285840403205652	0.0106734900419795	0.0216315612165804
OTU_29928	0.00094738274281847	-0.000981043077420497	0.00798488940833819	0.0170271257535018
OTU_25481	-0.032254752108817	0.0199560980053679	0.0329708428642987	-0.0122906648116542
OTU_23530	-0.0210613011828769	0.0133553447680443	0.0448709023337241	0.00388478680320648
OTU_17945	-0.0101481576687167	0.0130174799074317	-0.0356578508752821	0.0358842159395664
OTU_30519	-0.022805233442251	0.0201302317465439	0.00182604449486129	0.00438131397643959
OTU_31763	0.00380736225231995	0.00072498983841027	0.00354751106272246	-0.0147070047849688
OTU_21117	-0.04216350939605	0.0227626625268635	-0.0126676576982677	0.0180234427501132
OTU_13540	-0.0270131933021493	-0.0819112326033676	0.0187521095356029	-0.0774187579926658
OTU_36886	-0.00554458985272584	0.0129441943106495	-0.032675809537374	0.00437311347190367
OTU_3954	-0.00271359355467743	-0.0418405197384893	0.0177518351301286	0.0494076009598805
OTU_34478	-0.0160374856693319	0.0115138559218403	-0.0159542911232696	0.00597040298344249
OTU_36023	0.00108548427454098	-0.0369012189256432	0.0204122127951991	0.0516608815032469
OTU_13219	0.00213556799828706	-0.0360137465429748	0.0127475186778631	0.0275761484655254
OTU_36281	0.000500479896757118	0.010318527287692	0.0250873481230611	-0.000806485640102185
OTU_32790	0.00217583459643006	0.00529770153914326	-0.00239085592973151	-0.00433503455098277
OTU_32878	-0.000379366977598024	0.0121132283922648	-0.0408446039364837	0.0150954866477955
OTU_30993	0.00406828332790058	0.010226280860576	0.00876142286756111	0.0203573044726128
OTU_30976	-0.0113251053003146	-0.00254846950789901	0.0236232723875908	0.00662425616841651
OTU_13567	0.00600603072700973	0.030225281413095	0.0161008795822714	0.0119792475712095
OTU_27939	-0.00125374834203716	0.00239607051742289	0.0018103044857091	0.0076769878778623
OTU_13379	0.0220439926421736	-0.00497326450111091	-0.0156676459197977	0.015330749878756
OTU_25472	-0.0158912512182732	0.0296669668042685	0.00219959530753613	-0.0106314654523073
OTU_28727	-0.013998886981291	0.00820742205458773	-0.0119415259088491	0.00685560248728153
OTU_6520	-0.0300221268631786	0.0216725464882579	0.0192903360250505	-0.0124163708765881
OTU_30969	-0.00841917998157179	-0.0178828875746119	0.00574227665457036	-0.0150897277402647
OTU_28716	-0.000978708554594716	-0.032107249690624	0.0225751367485276	0.0250556488482282
OTU_8462	-0.0120432862978285	-0.000856117570822652	0.019711257917971	-0.00596272250248722
OTU_34450	-0.00536781894561513	0.00900238223778611	0.0193524052369096	-0.00222065321708373
OTU_26327	-0.00557371448774932	0.0167539639570881	0.0276795821578831	-0.00836956769679068
OTU_35101	0.00471991465590376	0.00514736648333325	-0.027670337535892	0.0321815985026501
OTU_35126	-0.000198358415718608	-0.0135948357138605	0.00206110781980042	-0.0009850588067239
OTU_24748	-0.00557890078903512	-0.00959663292661824	0.00190869066316641	-0.0123298620329271
OTU_29040	-0.0226877815421684	0.00310130781809521	-0.0342619368121126	0.0132621595457453
OTU_34730	-0.00816081543496667	-0.00254755304931619	0.0060778677488184	-0.00692633652248165
OTU_18762	0.0159088085655807	-0.018609963037439	-0.00400594300930446	-0.00216668924534388
OTU_36399	-0.000215832006434336	0.00248611741677433	-0.00223386665954405	-0.00288889403152059
OTU_13532	0.0115382584349081	0.0128808386784707	-0.0137140706299188	-0.00571963070947852
OTU_35105	0.000156644427755937	-0.0340589948421581	0.021302827248031	0.0492390569788571
OTU_19162	0.00531029073238015	0.0221722145516132	0.00862746496015697	-0.0234911084288564
OTU_28985	0.00346658771908149	0.0183696415756768	-0.0284896689103353	-0.00389253092660642
OTU_34501	-0.0189530048804178	0.0147052957612038	-0.0399148890041324	-0.00181550619467684
OTU_28709	0.00141036238390953	0.00370181821245172	-0.00309167086362269	-0.00611798406454028
OTU_24107	-0.00726882204539276	0.017719854098415	0.0320390123374886	-0.0009656213211059
OTU_27327	0.000172190159617998	-0.0374390831663509	0.0234169659061759	0.0541256475068454
OTU_37258	0.00356231082039939	-0.0163442639760578	6.21009790940196e-05	0.0172043116735831
OTU_11231	-0.023892150105633	0.00718787867808506	-0.0259873527415928	0.0103196418531278
OTU_33147	-0.00251745925472038	0.00310435390225138	-0.017497081637158	0.00910158504469536
OTU_33707	-0.0201315273157632	0.0047372502703636	0.0053552588870636	0.0143445406389283
OTU_34158	0.00975264032711338	0.0251045075955759	0.0122434785943095	-0.00212211363889172
OTU_4747	-0.00948994721478762	0.0120639266631461	-0.020328497674917	-0.0100393947224816
OTU_8051	-0.00624879729018028	0.0185490456632338	0.000842045449623506	0.0126260517761635
OTU_18660	0.0170659415355013	-0.0174428236236574	0.00143965943111808	0.0472052936542786
OTU_10958	0.0219236907426701	0.00645099534836268	-0.0154724050719427	-0.0135758243620169
OTU_35222	-0.0188859940947288	0.00804167235052108	-0.0156661308901709	-0.00126958684053421
OTU_16563	-0.0014107977585086	-0.000246118154576492	-0.0184101603313079	0.0116129539301276
OTU_36910	0.00699818968053719	0.00534996100768511	-0.00690614013797717	0.00409121472506409
OTU_32874	-0.0209670741715218	0.00826380317907074	-0.0312491647825221	0.00837235901044848
OTU_264	-0.00388432204796705	0.00430917039241826	-0.033518138162022	0.0197283275331026
OTU_30490	-0.0221787309889922	-0.00793436774090526	-0.00171068608942388	0.0231837100458796
OTU_34447	-0.023670441756691	0.00329451555233476	-0.0313938312393219	0.0210349334980411
OTU_15239	-0.0102866699851574	0.00947066854737306	-0.0260313376068494	-0.0183557573373348
OTU_19201	0.00992690491344661	0.000962013082793892	0.0265872099427184	0.0211789898151689
OTU_35052	0.00174825783469812	-0.0431246438161466	0.0203530024714014	0.0524906933949789
OTU_30290	0.00213556799828706	-0.0360137465429748	0.0127475186778631	0.0275761484655254
OTU_28847	0.0147680187621075	0.0103973029285184	0.00860640056133293	0.0165131074732609
OTU_28758	-0.00985017236997239	0.00158889560753937	0.026917731112426	-0.00823070088571255
OTU_13015	0.00103276652974923	-0.0245680232297932	0.0144338430209124	0.0112615579559268
OTU_32803	0.000833639877626213	-0.000395980650421805	0.00792156597583568	0.00767238736628863
OTU_34907	0.00213010526497928	0.0033540624542783	-0.010789005773982	0.0362550139215005
OTU_21121	0.0153970982465736	-0.00481253288085468	-0.0144388836021898	-0.0409922084794612
OTU_30004	0.00829497750328496	0.0230070280834117	0.0276386394785397	0.0147344907024329
OTU_25427	-0.00507957812911096	0.00253711425035268	-0.0194417681679445	0.011150003443178
OTU_27101	-0.0115336862377308	0.00667549545576133	0.00578256496678371	0.000536699056783015
OTU_37179	0.00567932432096766	0.00546122351428783	-0.0211904393222424	0.0166031607748482
OTU_23619	-0.00470121028137868	-0.00261309488192964	0.0118027757318103	0.0102836650541721
OTU_26127	0.00586933425545935	-0.000340115277317298	0.00746081579206986	0.0469203822159544
OTU_21991	-0.000408872373009467	0.0193905849128121	0.0181396128390921	-0.0101041026610125
OTU_33343	0.000991069612502781	-0.0475399032989218	0.0249071859509861	0.0587332561175376
OTU_29228	-0.0242632841808948	0.01999454576784	0.0385606102724911	-0.0010902045903352
OTU_27377	-0.00865905930990002	0.0116384260034761	0.0132511425620441	-0.00174064080682565
OTU_31858	0.00197537923239886	-0.0118908621874413	0.00631191130365133	0.00963744594274196
OTU_29999	0.00368286211166799	0.0159609659845401	0.0152589426218731	0.000575027952087973
