#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_784	2	0	0	21	1	0	1	4	0	3	2	1	1	0	0	1	1	0
ASV_829	1	5	0	1	0	1	2	3	3	4	1	6	3	2	3	0	1	6
ASV_858	1	2	2	2	3	1	0	2	2	2	3	3	3	4	3	3	3	3
ASV_1020	2	2	4	3	2	2	1	5	2	0	2	3	0	1	3	2	0	1
ASV_1629	3	0	3	3	1	2	3	0	2	2	3	5	1	2	2	3	1	5
ASV_1694	1	3	1	3	0	4	3	3	0	2	0	1	2	3	2	4	5	3
ASV_539	2	3	0	2	2	4	1	1	3	2	5	2	2	1	2	6	1	2
ASV_564	0	1	3	2	2	5	2	0	2	1	1	3	2	5	0	2	3	1
ASV_664	1	3	6	1	2	2	1	2	0	1	4	1	0	3	2	4	2	3
ASV_667	3	1	6	2	0	1	7	5	1	0	0	3	2	1	1	0	2	3
ASV_686	1	6	0	1	2	4	2	2	3	1	4	3	2	5	2	2	0	0
ASV_690	3	1	1	4	2	2	2	0	1	1	4	5	0	1	3	3	2	2
ASV_725	2	1	4	0	11	0	1	2	0	5	0	0	2	1	3	3	0	4
ASV_757	0	5	2	2	2	0	3	3	2	2	1	1	3	4	5	5	0	1
ASV_880	2	4	2	4	1	0	3	1	0	2	1	6	3	2	2	3	1	2
ASV_1301	3	2	7	1	0	2	1	4	2	1	2	2	0	2	3	2	2	1
ASV_1411	5	1	1	5	1	1	2	2	2	7	2	1	2	3	4	3	1	2
ASV_1487	0	1	0	1	0	1	1	0	1	2	0	1	2	1	3	20	2	3
ASV_1526	0	1	0	1	0	0	4	12	2	3	1	2	3	3	2	2	2	2
ASV_576	2	2	5	0	3	11	1	2	1	0	1	0	0	0	1	1	1	3
ASV_678	1	1	0	0	1	0	8	3	1	4	4	3	3	2	4	1	0	3
ASV_696	1	0	0	7	0	3	8	2	1	2	2	2	2	1	4	4	2	5
ASV_702	3	2	0	2	0	3	4	4	1	2	0	9	1	2	0	2	0	3
ASV_716	1	3	0	0	1	0	4	3	3	0	2	2	1	0	1	13	0	3
ASV_730	11	0	1	2	3	3	1	0	1	1	4	6	1	0	4	0	2	1
ASV_763	2	3	0	4	3	6	4	2	3	2	1	5	2	0	2	1	0	3
ASV_859	0	1	2	0	5	2	1	7	0	0	2	1	1	2	2	1	4	5
ASV_867	0	2	0	0	1	1	6	1	1	1	7	5	0	3	4	0	1	2
ASV_971	0	0	2	0	0	1	2	2	7	1	7	6	1	6	1	3	2	1
ASV_992	4	2	0	4	0	3	2	3	3	3	1	4	4	1	4	1	0	1
ASV_1021	0	0	0	0	0	0	35	0	0	0	1	0	0	0	0	0	1	0
ASV_1049	2	3	1	0	3	1	4	4	3	2	0	4	3	1	0	3	5	0
ASV_1258	2	1	1	5	3	5	1	2	3	2	4	1	0	2	3	0	1	3
ASV_582	3	1	1	3	1	0	4	1	4	4	0	3	4	2	5	0	1	1
ASV_589	5	0	2	3	0	2	5	5	1	2	0	3	2	1	4	1	4	3
ASV_619	2	5	0	4	1	4	0	5	1	3	2	3	2	2	4	0	2	1
ASV_628	2	1	4	9	1	1	0	2	0	1	3	4	0	1	0	2	2	6
ASV_666	6	2	2	1	0	3	3	3	1	4	3	0	0	1	3	1	1	3
ASV_890	2	2	0	2	0	6	3	0	3	3	6	3	0	1	4	2	1	3
ASV_904	0	2	0	1	3	2	1	3	2	4	4	4	2	1	0	2	2	1
ASV_1134	0	0	2	2	12	0	0	8	0	2	2	0	0	0	3	1	0	6
ASV_654	1	2	3	3	2	1	3	4	2	3	2	2	1	2	3	3	0	2
ASV_658	5	2	7	1	2	1	3	2	1	3	3	3	1	2	1	1	1	1
ASV_734	0	1	28	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0
ASV_768	2	0	1	2	2	7	5	2	1	4	1	3	1	1	2	2	0	1
ASV_840	1	1	12	5	2	0	3	0	1	2	1	1	0	0	1	1	2	2
ASV_1142	3	1	1	1	2	5	5	1	1	4	2	0	1	0	3	5	1	3
ASV_1547	4	4	0	0	0	2	3	1	2	1	3	5	1	1	2	2	2	0
ASV_512	2	1	0	0	1	3	3	2	3	5	1	0	0	0	7	1	0	5
ASV_533	1	1	0	5	0	1	2	3	5	1	3	5	0	2	1	1	0	7
ASV_565	0	2	0	2	2	0	0	3	1	2	3	0	0	4	4	3	1	5
ASV_616	2	19	9	1	0	0	0	0	1	1	0	1	0	0	0	3	0	4
ASV_622	0	1	0	0	0	1	2	4	1	6	1	3	3	3	3	4	0	4
ASV_623	0	5	0	1	0	0	4	5	2	4	2	2	3	0	5	1	3	1
ASV_635	2	3	0	3	0	4	4	2	2	4	1	1	3	3	0	2	0	1
ASV_636	0	1	2	4	1	2	4	1	1	5	4	4	0	2	2	0	1	5
ASV_644	2	3	0	1	4	2	4	2	1	1	1	2	3	0	4	1	1	8
ASV_687	5	0	0	2	0	2	1	5	2	1	1	2	3	0	0	1	1	12
ASV_710	1	3	1	0	0	1	3	1	1	1	5	4	5	1	4	3	2	4
ASV_905	3	1	0	1	1	1	6	2	3	3	2	4	3	2	0	0	3	1
ASV_929	0	1	1	0	1	5	13	3	0	0	1	2	1	1	13	1	1	1
ASV_991	1	2	1	3	2	2	2	2	2	1	2	3	3	3	1	2	1	1
ASV_1078	1	1	0	3	1	2	1	7	6	1	5	1	5	0	2	1	0	0
ASV_1214	2	3	1	1	3	1	5	1	2	4	1	5	1	1	1	1	2	5
ASV_1245	1	3	1	0	2	0	3	1	1	2	1	4	2	2	4	2	1	3
ASV_1409	5	0	3	8	0	2	2	2	1	0	1	2	3	1	1	6	2	0
ASV_1459	2	2	3	3	1	6	1	1	0	2	2	0	2	1	4	0	1	1
ASV_1495	0	3	3	4	3	1	4	3	2	5	3	4	0	0	2	3	0	2
ASV_1516	1	1	0	0	5	2	4	3	4	2	2	2	1	0	3	1	5	4
ASV_1736	1	1	5	0	7	4	2	3	2	5	0	0	0	2	1	0	1	1
ASV_593	4	2	0	0	0	2	3	7	1	3	0	4	2	0	4	3	2	4
ASV_602	5	5	5	0	1	2	2	2	0	0	1	1	1	2	0	2	5	1
ASV_633	1	4	1	1	0	3	2	3	2	2	3	8	2	1	0	0	1	1
ASV_645	2	1	1	1	1	1	2	1	6	7	2	1	1	3	3	2	1	2
ASV_660	1	2	6	1	2	7	0	0	1	1	1	2	1	2	1	4	1	0
ASV_661	12	3	1	0	0	0	3	2	7	2	1	2	2	1	1	0	2	1
ASV_688	3	8	0	0	2	1	3	3	1	4	0	0	1	0	1	1	2	1
ASV_713	0	1	3	3	1	5	2	0	4	2	4	4	2	0	0	2	3	3
ASV_794	1	6	2	2	1	2	0	2	4	1	3	0	1	0	2	0	8	1
ASV_899	1	2	1	1	2	0	3	2	1	5	5	4	2	1	2	5	0	3
ASV_1249	1	2	1	0	0	0	5	2	3	1	4	5	5	0	4	0	1	2
ASV_1467	3	5	1	3	0	1	1	2	5	0	5	2	3	3	2	1	0	3
ASV_1470	0	1	0	2	0	0	3	1	3	3	1	1	1	3	2	1	8	0
ASV_1687	13	1	3	1	0	0	1	3	3	0	3	1	3	0	1	2	1	3
ASV_1761	2	0	3	0	2	0	6	2	1	0	3	4	2	2	3	4	0	3
ASV_597	0	0	0	0	0	3	0	3	1	1	14	3	0	0	2	0	6	0
ASV_606	0	0	1	0	0	3	2	7	2	1	2	7	2	0	7	3	0	0
ASV_656	0	0	2	0	6	0	0	3	2	2	4	2	5	3	3	2	0	1
ASV_693	0	0	2	3	0	1	4	0	2	4	3	3	2	0	4	3	2	6
ASV_694	4	3	0	1	0	1	8	0	1	2	3	3	1	1	2	0	1	5
ASV_695	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_745	1	2	5	1	2	1	1	3	0	2	0	3	0	3	8	1	2	2
ASV_753	0	1	1	0	2	0	1	1	2	5	5	6	1	3	4	3	2	0
ASV_801	2	2	5	3	3	4	2	1	1	3	1	1	3	2	1	2	0	3
ASV_830	3	8	0	0	0	1	2	2	0	0	0	0	9	3	2	3	0	4
ASV_864	3	2	3	2	1	0	3	3	1	2	3	1	2	1	2	2	0	2
ASV_985	3	2	1	0	0	0	3	0	4	4	2	3	2	3	4	1	3	3
ASV_1155	0	0	24	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0
ASV_1199	0	1	1	0	1	3	7	1	1	1	3	5	2	2	1	2	1	2
ASV_1330	0	1	2	1	0	3	4	5	3	1	2	2	1	1	2	3	1	1
ASV_1678	4	2	1	0	0	2	6	4	6	5	1	2	1	1	2	0	0	1
ASV_1771	4	3	3	0	0	2	5	2	3	1	2	3	3	1	1	0	0	2
ASV_615	4	1	0	1	1	4	3	3	3	0	1	3	2	4	2	1	2	4
ASV_647	1	0	1	2	1	0	0	4	2	1	1	3	2	4	3	2	2	1
ASV_665	7	0	0	0	2	4	4	4	0	2	4	1	0	0	2	2	1	2
ASV_671	3	3	1	0	2	0	4	2	0	2	1	4	3	1	1	1	0	6
ASV_714	1	0	0	0	0	3	3	8	1	1	0	6	2	1	2	0	2	2
ASV_715	0	1	3	3	2	0	2	1	1	0	12	3	2	0	0	0	3	0
ASV_741	3	3	6	1	2	3	2	2	0	1	0	2	0	1	1	2	4	1
ASV_771	3	0	1	2	0	3	2	5	1	4	5	1	1	4	2	2	1	3
ASV_772	2	7	6	1	2	2	0	2	2	1	0	3	1	0	2	3	0	1
ASV_815	1	0	1	0	0	0	2	1	5	3	0	4	13	0	0	0	0	1
ASV_906	1	0	0	0	0	0	14	2	0	14	0	6	0	0	0	0	0	0
ASV_910	4	2	0	1	3	1	0	3	2	2	1	3	1	0	0	2	4	2
ASV_949	2	3	4	1	0	2	1	4	1	1	4	1	1	0	2	3	0	6
ASV_986	1	1	1	0	0	2	3	2	3	1	1	3	3	0	1	3	2	3
ASV_997	2	0	1	3	1	5	1	4	3	0	6	5	3	0	3	2	2	0
ASV_1099	2	3	1	3	0	3	2	2	2	2	0	3	1	0	1	2	0	3
ASV_1465	5	4	0	0	1	2	0	4	3	3	2	1	3	1	0	3	3	1
ASV_1680	2	2	1	1	0	2	3	4	1	1	1	2	0	3	2	3	1	3
ASV_611	1	0	2	0	0	5	0	1	2	2	4	2	2	2	6	1	1	1
ASV_648	3	0	2	2	0	0	3	2	1	4	5	4	2	0	2	2	1	2
ASV_650	4	1	4	0	1	3	3	1	1	0	2	3	3	2	0	2	0	1
ASV_672	2	0	0	0	1	0	13	2	9	1	1	2	0	0	1	0	0	3
ASV_706	2	2	3	2	3	3	0	4	2	2	1	0	2	2	3	2	2	3
ASV_791	2	0	0	3	2	4	0	1	2	5	4	3	1	3	2	2	1	1
ASV_856	3	1	23	3	0	0	0	0	1	0	2	2	2	0	1	0	0	1
ASV_863	0	2	3	1	1	5	3	4	1	1	6	3	3	0	2	1	0	3
ASV_945	2	4	4	3	1	4	3	6	0	1	0	1	1	0	0	1	0	1
ASV_1073	2	1	0	0	1	1	4	2	2	0	1	19	0	0	0	0	1	1
ASV_1205	0	0	0	0	0	1	4	3	4	7	2	1	4	1	3	5	1	0
ASV_1353	1	4	2	2	2	0	0	2	1	1	0	1	2	3	2	1	1	2
ASV_1406	4	1	1	2	1	3	3	0	2	1	2	4	0	3	1	3	1	2
ASV_1671	3	1	0	0	3	9	4	1	0	0	3	1	2	1	3	0	4	0
ASV_1744	1	1	3	2	2	5	3	2	3	2	1	2	1	1	2	2	0	3
ASV_657	0	1	0	2	4	0	1	3	2	6	5	1	3	0	0	3	1	3
ASV_758	0	0	3	0	23	1	0	1	0	1	0	0	0	0	0	1	0	2
ASV_767	1	1	2	2	4	3	2	2	2	1	5	0	0	2	2	3	1	2
ASV_825	5	0	2	0	4	2	0	4	0	3	1	2	0	1	1	0	1	1
ASV_911	3	1	1	0	2	1	2	0	4	2	4	4	4	3	2	1	1	1
ASV_1024	0	2	0	0	0	0	2	0	1	3	0	2	0	2	0	21	0	0
ASV_1128	0	1	0	1	1	2	3	1	2	2	2	3	1	4	4	2	0	1
ASV_1280	1	0	0	1	0	0	7	5	0	0	2	2	0	0	2	6	3	5
ASV_1419	0	1	1	1	0	1	3	3	2	2	3	2	1	1	2	2	2	6
ASV_1557	1	4	2	1	1	2	3	3	1	1	2	2	3	0	1	0	1	2
ASV_1697	1	1	1	0	1	1	7	2	2	0	2	3	3	4	3	1	1	1
ASV_609	2	1	0	5	5	0	1	2	0	2	3	1	2	4	0	2	1	0
ASV_682	1	2	3	0	2	1	1	3	2	2	1	3	3	2	4	1	2	2
ASV_685	2	3	2	3	1	0	0	4	0	1	3	4	4	0	1	1	0	3
ASV_691	3	1	1	5	0	2	0	0	7	2	0	0	3	1	1	1	5	0
ASV_697	0	0	0	17	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_707	2	1	0	3	2	1	2	6	2	4	1	1	2	1	3	0	0	2
ASV_727	3	0	0	0	0	0	20	0	4	8	0	2	0	0	0	0	0	0
ASV_729	2	0	0	1	0	5	0	0	0	0	0	2	0	5	14	0	0	0
ASV_731	2	0	4	1	3	2	1	2	0	2	0	0	0	2	1	2	3	1
ASV_770	4	2	0	0	0	5	4	2	0	1	0	4	2	0	1	3	7	0
ASV_778	4	3	3	3	2	5	0	2	0	1	1	2	1	1	2	1	1	2
ASV_838	2	0	0	0	0	1	9	0	6	6	2	0	0	6	4	0	0	2
ASV_916	2	0	0	1	0	4	1	3	3	0	1	1	1	0	7	2	7	0
ASV_1056	0	2	0	0	1	1	3	11	3	4	1	2	1	2	0	2	1	1
ASV_1076	0	0	0	0	0	4	5	3	2	0	4	1	8	3	3	0	0	2
ASV_1145	1	1	1	1	0	1	2	4	8	0	1	4	0	0	5	0	0	0
ASV_1213	3	1	0	0	0	0	2	2	1	2	2	2	4	4	2	2	1	0
ASV_1224	3	1	0	3	0	1	1	2	1	2	2	2	0	0	2	0	5	4
ASV_1528	4	2	1	0	0	2	4	3	3	1	3	1	1	1	0	1	0	6
ASV_1583	0	1	2	4	6	3	2	3	0	0	1	0	0	1	5	1	2	1
ASV_1768	2	0	2	0	4	5	0	3	1	0	4	0	2	1	1	1	3	1
ASV_614	3	0	2	3	2	3	1	2	2	2	2	1	1	3	2	1	1	1
ASV_627	3	0	1	1	0	0	4	1	3	3	2	2	3	0	3	6	3	0
ASV_651	1	2	0	3	0	3	2	4	1	2	3	3	0	2	3	1	1	0
ASV_764	1	3	4	4	4	3	0	2	1	0	0	3	0	3	0	0	1	2
ASV_785	0	0	0	13	0	0	0	15	0	2	0	0	0	0	0	0	0	0
ASV_792	1	3	1	1	0	4	3	3	3	2	2	4	1	1	3	0	2	2
ASV_793	1	3	1	1	1	3	1	0	0	4	2	2	3	2	1	1	1	3
ASV_819	4	0	5	0	0	0	0	8	0	0	0	4	0	0	3	1	0	0
ASV_833	2	1	0	3	1	1	5	0	3	6	0	2	0	0	3	1	4	2
ASV_889	2	5	4	0	3	1	2	3	1	1	2	0	0	1	4	0	1	2
ASV_902	1	8	2	2	1	2	3	0	0	0	2	3	0	0	2	2	0	2
ASV_915	3	2	4	2	3	1	4	0	3	1	1	1	3	0	0	1	1	3
ASV_979	0	0	0	0	0	2	0	0	0	3	15	1	1	0	0	6	6	1
ASV_1015	1	0	2	3	0	1	10	1	2	0	2	6	0	1	0	0	0	0
ASV_1096	0	1	1	1	4	3	5	0	3	3	0	4	1	0	2	1	0	1
ASV_1135	2	4	1	2	0	5	3	0	1	0	3	1	1	1	1	0	0	5
ASV_1194	0	3	0	2	0	5	6	3	0	0	1	3	3	1	1	1	3	2
ASV_1240	0	1	0	0	0	0	6	8	5	0	1	4	2	2	3	0	1	0
ASV_1326	1	0	5	0	0	0	3	3	0	1	3	4	1	1	1	2	2	2
ASV_1588	1	1	1	1	1	2	3	2	6	2	1	2	1	1	1	1	0	0
ASV_653	1	4	1	0	0	1	3	1	3	3	1	4	1	1	3	1	0	5
ASV_655	0	2	0	2	1	2	1	0	1	1	0	0	1	1	4	0	11	2
ASV_703	2	1	1	1	5	2	1	1	1	1	0	1	6	0	2	0	2	1
ASV_709	1	2	0	0	2	1	0	3	1	5	2	0	7	2	2	1	1	2
ASV_722	2	4	1	1	0	2	1	0	3	2	1	0	5	2	2	1	1	1
ASV_751	2	5	3	2	0	0	2	1	2	1	0	1	5	0	3	2	0	1
ASV_806	6	3	1	0	0	5	0	1	3	0	4	1	1	4	0	0	0	2
ASV_1038	3	3	0	3	0	4	6	2	1	1	0	1	1	2	3	0	0	2
ASV_1050	3	3	1	0	0	2	3	1	0	3	0	3	1	4	0	2	2	2
ASV_1137	0	4	1	1	6	3	0	1	0	2	0	2	1	0	2	0	1	5
ASV_1642	1	4	2	0	0	0	2	3	2	0	2	3	2	0	0	0	10	1
ASV_1707	2	6	3	1	0	1	3	4	0	1	0	1	2	0	0	2	1	0
ASV_631	1	1	1	2	1	0	1	3	3	3	2	2	0	5	1	2	0	4
ASV_663	2	3	1	2	0	1	3	2	2	3	0	5	2	1	1	0	5	1
ASV_668	1	1	0	0	1	0	2	2	0	1	1	3	0	5	3	8	1	0
ASV_669	2	3	1	2	3	1	1	3	1	0	2	5	1	1	3	0	1	1
ASV_699	4	1	2	1	0	0	2	2	1	2	3	1	1	1	3	1	0	2
ASV_720	0	0	0	0	0	2	1	2	4	0	12	0	1	0	1	2	1	1
ASV_724	2	4	3	1	1	1	3	0	0	0	1	2	1	1	1	1	2	4
ASV_726	2	3	0	1	0	0	2	3	2	3	1	1	2	1	5	1	2	3
ASV_739	2	3	1	3	0	10	1	1	1	1	1	1	0	0	2	2	1	1
ASV_756	1	3	1	4	1	0	1	0	2	5	1	1	3	0	0	0	0	0
ASV_796	2	2	0	2	0	0	5	2	0	2	0	4	1	0	0	9	0	2
ASV_821	4	3	1	1	1	1	0	2	0	2	1	2	2	2	2	1	1	2
ASV_861	0	1	1	3	1	4	2	2	1	1	5	4	3	0	2	1	4	0
ASV_907	1	1	0	0	0	0	9	0	4	1	0	5	3	2	1	1	0	2
ASV_922	3	2	0	0	0	0	3	3	0	14	1	0	0	0	1	2	0	0
ASV_1064	1	3	2	3	5	4	0	1	1	1	3	3	2	0	0	0	1	2
ASV_1104	1	8	0	1	0	0	1	3	2	2	2	0	1	1	5	1	1	1
ASV_1168	1	3	0	1	2	1	2	1	2	5	3	2	2	0	2	1	5	1
ASV_1285	4	2	2	1	1	0	4	1	0	1	0	1	1	1	2	0	3	4
ASV_1286	2	2	0	5	0	4	2	1	0	3	0	2	1	2	3	0	2	1
ASV_1536	1	1	0	1	2	1	2	1	0	0	3	8	2	0	3	1	0	3
ASV_1683	1	2	5	0	1	2	1	1	7	0	3	0	2	0	1	6	0	0
ASV_721	0	4	0	1	3	3	0	0	1	1	4	2	1	4	1	0	1	1
ASV_728	6	2	1	1	1	1	2	4	3	0	1	2	1	0	1	2	0	3
ASV_735	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	26	2	0
ASV_740	2	0	2	1	1	1	1	1	3	0	2	3	0	0	2	2	0	5
ASV_748	2	2	2	3	0	5	0	1	1	3	4	2	1	1	0	2	1	0
ASV_779	0	0	0	1	1	4	0	2	3	2	1	2	1	1	2	2	0	2
ASV_799	3	0	0	0	0	0	11	0	1	16	0	2	0	0	0	0	0	0
ASV_807	1	2	0	3	0	1	1	6	2	0	1	3	1	1	0	2	2	1
ASV_808	2	1	7	0	0	1	2	1	1	0	2	0	0	0	4	0	1	4
ASV_817	1	4	2	1	4	3	1	2	1	2	0	4	1	0	0	0	6	1
ASV_851	1	0	1	4	2	1	0	1	1	3	2	1	3	1	1	3	3	2
ASV_912	1	1	1	0	1	4	2	1	1	1	1	7	1	1	1	1	3	1
ASV_938	1	2	1	3	2	6	2	2	0	1	0	1	2	1	1	2	1	0
ASV_957	2	2	1	1	2	2	0	2	2	0	3	2	1	2	1	1	3	1
ASV_981	1	0	0	0	0	0	8	3	3	1	2	3	1	3	3	0	0	2
ASV_999	2	1	2	0	0	0	2	7	2	3	0	2	2	0	4	1	2	2
ASV_1065	0	2	0	2	0	1	1	4	1	1	3	2	2	3	1	1	1	1
ASV_1161	3	1	0	0	1	2	2	0	0	3	2	4	1	0	3	3	1	1
ASV_1235	1	3	1	1	3	0	2	3	2	1	1	4	1	1	1	2	3	1
ASV_1259	2	1	0	1	1	1	2	2	1	1	5	1	1	7	2	1	1	1
ASV_1360	1	8	0	1	5	2	2	0	2	2	1	1	0	0	0	0	0	5
ASV_1369	1	0	2	1	0	1	0	1	5	1	3	0	1	1	2	4	2	5
ASV_1396	2	0	1	1	0	1	6	3	2	4	1	1	1	0	2	1	1	1
ASV_1533	2	0	0	1	2	0	3	2	0	1	1	5	4	1	2	3	1	0
ASV_1570	1	1	1	0	0	1	3	1	2	0	4	7	1	0	2	2	0	2
ASV_1648	2	1	0	0	0	2	3	0	2	1	3	3	5	3	0	2	0	1
ASV_1733	1	3	1	3	0	0	1	1	1	3	3	3	1	1	2	3	1	0
ASV_755	1	2	2	0	0	0	2	1	2	1	4	2	1	0	2	9	0	1
ASV_760	0	0	0	0	0	0	1	4	2	5	4	3	1	2	3	2	0	3
ASV_769	4	0	2	1	3	0	1	2	2	1	3	0	2	2	0	3	1	0
ASV_774	1	4	0	1	1	0	3	3	1	1	3	0	3	3	1	1	0	2
ASV_789	1	0	0	0	0	2	2	0	2	2	5	2	1	0	4	2	4	0
ASV_803	0	5	1	2	1	1	3	2	0	2	1	0	2	1	1	4	0	1
ASV_816	1	2	1	3	2	4	3	3	2	1	1	1	0	1	1	0	1	1
ASV_874	1	3	3	1	0	3	4	2	1	0	1	1	1	1	0	0	2	2
ASV_895	1	4	1	1	1	1	4	1	3	2	1	1	2	2	0	4	1	0
ASV_898	0	2	0	0	1	1	2	4	4	0	1	4	0	1	2	3	3	2
ASV_963	0	2	2	0	4	3	4	1	2	0	3	3	2	0	2	1	0	1
ASV_1017	1	0	1	1	2	1	2	4	4	2	3	2	0	0	0	1	2	2
ASV_1058	0	2	0	4	0	2	2	2	2	2	1	3	0	0	1	1	4	1
ASV_1109	3	0	0	3	1	1	0	1	2	2	3	0	2	0	1	2	2	4
ASV_1397	1	1	0	0	0	0	4	9	3	1	0	2	2	1	1	0	1	2
ASV_1402	1	1	2	0	1	0	10	1	0	1	1	4	1	1	0	1	0	0
ASV_1473	0	4	1	1	0	4	4	1	3	0	0	2	1	2	4	0	1	0
ASV_1534	2	1	1	1	4	1	2	0	2	1	2	2	1	3	0	0	3	3
ASV_750	1	1	0	0	0	0	6	1	2	3	3	1	0	5	1	3	1	1
ASV_824	1	1	0	0	5	1	0	1	1	2	0	3	3	4	1	2	0	0
ASV_828	1	2	1	0	1	1	0	3	0	2	3	1	3	3	1	0	4	3
ASV_923	2	0	1	4	1	2	0	2	3	2	1	2	0	1	1	0	3	3
ASV_948	3	2	0	3	0	0	1	3	2	0	0	1	1	2	2	1	6	0
ASV_1013	1	1	3	4	2	0	3	5	1	1	1	0	1	0	0	2	0	2
ASV_1014	1	0	1	0	0	0	2	2	6	1	3	0	4	0	1	3	2	1
ASV_1103	4	3	0	1	1	1	3	1	1	1	2	3	2	0	1	1	3	2
ASV_1110	2	0	2	0	1	2	0	2	1	0	4	3	1	0	1	7	2	1
ASV_1116	0	6	0	0	1	0	2	5	3	0	0	4	1	0	1	2	0	4
ASV_1184	2	2	1	2	0	2	4	0	2	1	1	2	1	1	3	4	2	0
ASV_1209	2	1	0	1	0	3	3	2	1	1	3	2	3	2	1	2	0	0
ASV_1289	1	0	0	2	2	3	1	1	4	0	3	1	1	3	3	3	0	0
ASV_1347	6	1	0	1	1	0	5	1	0	0	3	4	1	2	2	2	0	1
ASV_1410	0	3	1	1	1	0	2	2	3	2	1	1	2	0	1	2	0	4
ASV_1451	2	3	2	2	0	0	3	1	2	1	0	2	0	4	2	2	1	3
ASV_1527	1	1	0	0	0	0	2	16	0	4	1	0	0	0	0	1	0	0
ASV_719	0	0	16	0	1	0	0	1	0	0	1	2	0	1	0	0	0	2
ASV_747	1	2	2	3	2	1	1	3	2	0	2	1	3	0	3	0	0	0
ASV_818	6	2	3	0	0	1	8	0	1	1	1	1	1	0	1	1	1	0
ASV_841	3	1	0	3	2	2	1	2	3	0	2	2	1	3	4	1	1	0
ASV_872	2	3	2	0	0	3	1	3	3	4	0	2	4	0	3	0	0	0
ASV_896	0	5	1	0	5	0	1	1	0	0	1	3	0	3	0	1	3	1
ASV_926	1	2	1	0	2	1	2	1	0	2	1	2	2	1	7	0	4	2
ASV_956	2	1	3	3	2	0	1	2	0	3	1	1	0	0	2	4	3	0
ASV_960	0	4	0	0	3	0	2	5	3	2	5	1	4	1	1	0	0	0
ASV_1026	6	0	0	0	0	0	1	2	0	1	0	6	6	0	2	0	0	1
ASV_1028	1	2	1	1	8	3	0	1	1	0	0	0	1	1	1	1	2	1
ASV_1043	1	2	1	0	1	0	3	4	1	0	1	1	1	0	1	0	0	4
ASV_1059	1	0	0	1	1	0	1	1	3	0	5	4	1	0	3	0	1	1
ASV_1063	0	2	1	0	0	0	1	5	1	1	1	2	1	1	3	0	2	2
ASV_1180	1	1	0	0	2	0	0	3	3	1	3	2	1	5	4	0	0	2
ASV_1217	2	0	0	0	2	3	1	1	3	1	1	3	1	1	2	1	1	1
ASV_1226	7	2	1	0	0	0	0	0	4	1	0	2	3	0	0	0	5	0
ASV_1251	1	3	2	2	0	0	1	4	2	1	1	1	1	1	4	1	1	1
ASV_1365	4	4	1	2	0	3	0	1	3	0	0	1	1	1	0	1	0	2
ASV_1438	4	1	0	2	1	3	1	0	2	2	1	3	2	2	1	0	0	2
ASV_1515	1	0	1	0	4	0	2	1	0	0	0	1	0	0	10	0	4	3
ASV_1551	1	1	0	0	0	1	2	2	0	0	2	1	0	1	7	0	5	0
ASV_1626	1	0	0	1	0	0	12	4	0	0	2	1	1	0	1	1	1	0
ASV_1652	1	1	3	2	1	1	2	1	3	0	1	0	1	1	0	2	2	1
ASV_1724	1	2	1	1	0	1	1	1	1	2	2	1	2	1	3	1	0	4
ASV_1735	0	0	6	0	1	1	1	2	0	2	0	0	4	1	2	3	1	0
ASV_1769	1	2	2	0	0	3	7	2	2	1	0	4	0	0	1	1	2	1
ASV_788	0	0	0	1	6	0	2	4	1	2	7	0	0	0	0	1	0	0
ASV_802	1	0	6	1	3	2	3	1	0	3	4	1	0	0	0	0	0	2
ASV_822	1	3	2	2	0	1	1	2	3	4	1	1	1	0	1	1	1	2
ASV_852	1	4	1	0	0	0	4	5	1	2	1	0	1	0	0	2	0	3
ASV_853	2	0	0	1	2	1	3	2	2	0	3	1	2	2	0	2	3	1
ASV_869	0	0	0	0	0	13	4	0	1	0	2	1	3	1	0	2	0	0
ASV_884	2	2	0	1	1	2	2	0	1	1	3	2	1	1	1	0	1	3
ASV_917	2	0	0	0	0	16	0	3	1	0	0	1	0	0	0	0	0	0
ASV_927	1	3	0	1	0	2	3	1	0	2	1	4	2	2	2	1	0	0
ASV_947	3	0	0	1	0	1	2	2	1	2	6	4	2	1	0	2	0	1
ASV_1008	3	4	0	0	0	1	2	0	3	0	1	1	1	1	0	2	0	1
ASV_1009	0	8	1	1	3	1	0	1	1	6	0	1	2	0	0	0	0	0
ASV_1030	1	0	0	0	6	0	1	2	3	4	2	2	1	0	0	0	0	5
ASV_1034	4	5	0	2	0	2	0	1	1	1	1	3	1	1	2	1	1	1
ASV_1057	2	4	0	1	2	0	0	2	0	3	0	0	0	2	1	3	2	3
ASV_1069	1	1	2	2	2	1	1	2	0	1	0	1	1	3	5	2	0	0
ASV_1084	0	0	1	0	0	0	0	10	3	2	0	0	1	1	1	0	0	5
ASV_1091	2	4	0	2	0	13	1	0	0	2	1	0	0	0	1	0	1	0
