OTUID	All	KO	OE	WT
ASV_1659	0.007903	0.006851794	0.014222024	0.002634421
ASV_1669	0.007649	0.011634708	0.008706096	0.002605432
ASV_1731	0.007581	0.007617773	0.009903834	0.005220937
ASV_1785	0.007825	0.001485972	0.014158568	0.007831295
ASV_1154	0.007228	0.002836375	0.007193068	0.011653555
ASV_1165	0.007317	0.011073945	0.005733424	0.005143822
ASV_1187	0.007312	0.003905464	0.012790025	0.005240607
ASV_1237	0.007307	0.002688875	0.015393133	0.003837593
ASV_1282	0.00722	0.010715944	0.004275192	0.006667685
ASV_1287	0.006936	0.013991086	0.004258661	0.002558395
ASV_1288	0.007272	0.008237570	0.007053306	0.006523863
ASV_1318	0.007212	0.005391436	0.009820997	0.006423020
ASV_1322	0.007284	0.003838536	0.012749988	0.005264670
ASV_1332	0.007096	0.005292950	0.004208204	0.011786690
ASV_1342	0.007276	0.000000000	0.013966227	0.007861079
ASV_1355	0.007362	0.006702410	0.012702492	0.002682212
ASV_1359	0.007347	0.007010808	0.009872868	0.005157772
ASV_1373	0.007441	0.005440449	0.012859863	0.004023486
ASV_1377	0.007024	0.006395241	0.006864260	0.007811749
ASV_1390	0.007231	0.002600434	0.011321285	0.007771738
ASV_1395	0.007168	0.006332655	0.002887270	0.012285012
ASV_1400	0.007113	0.003866035	0.007007221	0.010466176
ASV_1417	0.007213	0.010619517	0.008361005	0.002658484
ASV_1427	0.007306	0.008160883	0.008553346	0.005202594
ASV_1480	0.007332	0.008137613	0.008444636	0.005412550
ASV_1488	0.007241	0.002627933	0.009948121	0.009148211
ASV_1575	0.007139	0.013056753	0.005761182	0.002600466
ASV_1594	0.007202	0.006421097	0.009963609	0.005220602
ASV_1604	0.007111	0.003877964	0.004264796	0.013190458
ASV_1607	0.006856	0.011188154	0.004246023	0.005134798
ASV_1609	0.006976	0.00504701	0.00288727	0.01299254
ASV_1615	0.007204	0.002616004	0.011200778	0.007796710
ASV_1649	0.007068	0.005064882	0.001438021	0.014700623
ASV_1654	0.00727	0.005648891	0.008346236	0.007815961
ASV_1657	0.007369	0.002836375	0.012699530	0.006570899
ASV_1700	0.007228	0.002627933	0.012575702	0.006479794
ASV_1749	0.007046	0.009062429	0.004258661	0.007816256
ASV_1786	0.007163	0.006391426	0.008531723	0.006566842
ASV_1203	0.006657	0.007969896	0.002837171	0.009163250
ASV_1210	0.006791	0.007963956	0.007121459	0.005288398
ASV_1278	0.006883	0.007046422	0.008397746	0.005205563
ASV_1292	0.00665	0.006641468	0.002859512	0.010450228
ASV_1307	0.006959	0.001350402	0.014371480	0.005154804
ASV_1314	0.006509	0.005572379	0.000000000	0.013953200
ASV_1368	0.006665	0.005316394	0.005618580	0.009061163
ASV_1370	0.00686	0.005648891	0.008460720	0.006469721
ASV_1404	0.006673	0.005027625	0.009950252	0.005041735
ASV_1413	0.006927	0.004038863	0.012837634	0.003903391
ASV_1424	0.006848	0.001485972	0.008568352	0.010489485
ASV_1439	0.006792	0.006787211	0.007017729	0.006570899
ASV_1443	0.006654	0.004113906	0.002761917	0.013084984
ASV_1447	0.006788	0.002763503	0.005629694	0.011969614
ASV_1463	0.006826	0.005255866	0.011257258	0.003965467
ASV_1466	0.006735	0.003903293	0.009961479	0.006340938
ASV_1490	0.006444	0.011395366	0.001457513	0.006479949
ASV_1497	0.006605	0.007671128	0.005596597	0.006546836
ASV_1563	0.006609	0.007680886	0.005569200	0.006576161
ASV_1582	0.006898	0.005200867	0.014214006	0.001279198
ASV_1628	0.006862	0.005324508	0.009874033	0.005388487
ASV_1638	0.006957	0.002836375	0.014136263	0.003899669
ASV_1656	0.006811	0.003950421	0.008511984	0.007969856
ASV_1739	0.006914	0.006615853	0.012847783	0.001279198
ASV_1743	0.00684	0.001277531	0.014032857	0.005210864
ASV_1772	0.006898	0.002824445	0.012643409	0.005225568
ASV_1780	0.006943	0.00000000	0.02083016	0.00000000
ASV_1179	0.006279	0.006505483	0.009803389	0.002528317
ASV_1219	0.006068	0.00270039	0.00000000	0.01550265
ASV_1266	0.006322	0.000000000	0.011395127	0.007570052
ASV_1267	0.006188	0.00000000	0.00556920	0.01299449
ASV_1274	0.006351	0.005265210	0.008376124	0.005412550
ASV_1321	0.006247	0.003741980	0.006928758	0.008071034
ASV_1336	0.006261	0.001214418	0.009660429	0.007907207
ASV_1346	0.006425	0.002736004	0.012663261	0.003875606
ASV_1366	0.006599	0.010130667	0.007045487	0.002620471
ASV_1421	0.00645	0.000000000	0.014082955	0.005268393
ASV_1422	0.006347	0.00000000	0.01114666	0.00789383
ASV_1437	0.006247	0.007873626	0.005627564	0.005239854
ASV_1440	0.006288	0.004310418	0.005501493	0.009051426
ASV_1508	0.006196	0.002616004	0.008194291	0.007778243
ASV_1512	0.006198	0.003678866	0.006967990	0.007946882
ASV_1523	0.006308	0.00000000	0.00841652	0.01050892
ASV_1525	0.006307	0.001277531	0.009855260	0.007786932
ASV_1540	0.00642	0.005513321	0.009930513	0.003817587
ASV_1558	0.006277	0.009186902	0.007014075	0.002629160
ASV_1560	0.006217	0.005328323	0.004289268	0.009032174
ASV_1569	0.006481	0.005660820	0.008562330	0.005220602
ASV_1581	0.006131	0.007738056	0.004227696	0.006426742
ASV_1611	0.006379	0.008068383	0.005694552	0.005374202
ASV_1632	0.006458	0.00000000	0.01133191	0.00804171
ASV_1667	0.006384	0.008099941	0.005774539	0.005278956
ASV_1699	0.006343	0.003915222	0.008570595	0.006541870
ASV_1702	0.006181	0.009098217	0.004227696	0.005216880
ASV_1712	0.006188	0.005300824	0.005471605	0.007791743
ASV_1759	0.006158	0.008944317	0.004294684	0.005234592
ASV_1760	0.006175	0.006379256	0.005627564	0.006517807
ASV_1773	0.006212	0.006438969	0.005774539	0.006423020
ASV_1783	0.00639	0.002428835	0.015401076	0.001341274
ASV_1784	0.006428	0.002824445	0.008540707	0.007917558
ASV_1262	0.005615	0.002616004	0.002664322	0.011565753
ASV_1349	0.005851	0.002824445	0.008348366	0.006378951
ASV_1354	0.005897	0.005513321	0.006920134	0.005258320
ASV_1375	0.005996	0.004113906	0.009903475	0.003970434
ASV_1399	0.00559	0.003714480	0.004094078	0.008961410
ASV_1474	0.005906	0.002688875	0.009818877	0.005210864
ASV_1482	0.005852	0.01755523	0.00000000	0.00000000
ASV_1514	0.005744	0.001214418	0.005551592	0.010465267
ASV_1522	0.005992	0.001350402	0.012806668	0.003817587
ASV_1537	0.005993	0.004174848	0.011178796	0.002624193
ASV_1539	0.005983	0.001485972	0.012522071	0.003941404
ASV_1541	0.005906	0.009674355	0.002740294	0.005302683
ASV_1565	0.005863	0.006493968	0.008552987	0.002543356
ASV_1566	0.005955	0.005525250	0.007053306	0.005287644
ASV_1608	0.0059	0.004101976	0.005725159	0.007873825
ASV_1618	0.0059	0.003805093	0.012530336	0.001365001
ASV_1623	0.005721	0.005044839	0.004254288	0.007864047
ASV_1653	0.006156	0.004457917	0.012668676	0.001341274
ASV_1660	0.005946	0.009588387	0.002837889	0.005412550
ASV_1747	0.005957	0.006778922	0.006996107	0.004095004
ASV_1755	0.005779	0.006542981	0.006842638	0.003951632
ASV_1767	0.00602	0.004038863	0.014022100	0.000000000
ASV_1774	0.006012	0.002500063	0.013012008	0.002523351
ASV_1436	0.005194	0.009034689	0.001429756	0.005118850
ASV_1449	0.005495	0.004086406	0.007072079	0.005326746
ASV_1486	0.005404	0.001350402	0.005645172	0.009215213
ASV_1499	0.005457	0.001250031	0.008620694	0.006500135
ASV_1501	0.00527	0.007517402	0.007013715	0.001279198
ASV_1504	0.005154	0.003741980	0.003996483	0.007724282
ASV_1519	0.005328	0.001338473	0.002915027	0.011730629
ASV_1532	0.005543	0.005527006	0.007240318	0.003860567
ASV_1550	0.005454	0.007968011	0.007052587	0.001341274
ASV_1576	0.005211	0.014352571	0.000000000	0.001279198
ASV_1585	0.005402	0.006415285	0.008512231	0.001279198
ASV_1589	0.005257	0.006403356	0.002867777	0.006499800
ASV_1639	0.005461	0.001277531	0.009902756	0.005201841
ASV_1640	0.005292	0.000000000	0.005688418	0.010188464
ASV_1650	0.005443	0.004221976	0.004286419	0.007821223
ASV_1658	0.005568	0.001485972	0.011271658	0.003946371
ASV_1665	0.005627	0.004249476	0.011290431	0.001341274
ASV_1673	0.005424	0.005389265	0.004353048	0.006528829
ASV_1692	0.005473	0.009491657	0.002856663	0.004071276
ASV_1703	0.005368	0.005153324	0.007026713	0.003922643
ASV_1706	0.005442	0.005464308	0.004247188	0.006614633
ASV_1710	0.005419	0.009415144	0.004237039	0.002605432
ASV_1729	0.005202	0.003678866	0.004139444	0.007786637
ASV_1737	0.00521	0.002588504	0.001399149	0.011641623
ASV_1758	0.005357	0.002552891	0.005568481	0.007950940
ASV_1764	0.005497	0.001214418	0.011373627	0.003903391
ASV_1788	0.005406	0.001338473	0.008505849	0.006373985
ASV_1426	0.005068	0.004101976	0.008443112	0.002658484
ASV_1478	0.004852	0.003905464	0.004215416	0.006436061
ASV_1505	0.004883	0.003893535	0.005629694	0.005124726
ASV_1544	0.005117	0.005524835	0.008508576	0.001317211
ASV_1559	0.005131	0.004322347	0.007072079	0.003999758
ASV_1572	0.004937	0.002600434	0.007074928	0.005134798
ASV_1586	0.004973	0.008090485	0.002859512	0.003970434
ASV_1592	0.004668	0.007446175	0.002664322	0.003893613
ASV_1595	0.004883	0.006269542	0.005722197	0.002658484
ASV_1614	0.00496	0.002555062	0.006937742	0.005388487
ASV_1622	0.004951	0.001214418	0.007072079	0.006566842
ASV_1633	0.005013	0.00000000	0.01118457	0.00385560
ASV_1645	0.00494	0.000000000	0.004303668	0.010517230
ASV_1672	0.00498	0.004221976	0.005569200	0.005148789
ASV_1709	0.004863	0.002700805	0.004228055	0.007660147
ASV_1714	0.004929	0.004051207	0.001429756	0.009305533
ASV_1763	0.0048	0.002464449	0.001399149	0.010537685
ASV_1775	0.004956	0.000000000	0.008386632	0.006479949
ASV_1794	0.0049	0.001350402	0.005426239	0.007922819
ASV_1796	0.00483	0.00000000	0.00000000	0.01448932
ASV_1431	0.004449	0.007940512	0.001408133	0.003999423
ASV_1481	0.004475	0.005180824	0.005666795	0.002576403
ASV_1635	0.004577	0.000000000	0.005688418	0.008041375
ASV_1695	0.004599	0.001350402	0.009788270	0.002658484
ASV_1718	0.004618	0.004027349	0.008462604	0.001365001
ASV_1777	0.00448	0.000000000	0.008403880	0.005036768
ASV_1664	0.004163	0.004050792	0.005731294	0.002706275
ASV_1682	0.004206	0.005560449	0.007057320	0.000000000
ASV_1690	0.00409	0.005452379	0.005538593	0.001279198
ASV_1691	0.004065	0.004050792	0.004169332	0.003975695
ASV_1730	0.003934	0.002527562	0.004139444	0.005134798
ASV_1756	0.003975	0.005019510	0.004303668	0.002600466
ASV_1751	0.003697	0.001277531	0.007131855	0.002682212
ASV_1757	0.003585	0.002552891	0.004236320	0.003965467
