Class	KO	KO	KO	KO	KO	KO	OE	OE	OE	OE	OE	OE	WT	WT	WT	WT	WT	WT
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2.9908620896958	2.15083489992259	2.42763292958325	2.31283597744854	1.97125256673511	3.06964164976335	3.57087886716946	2.73449250947596	2.73443133635236	2.87567043422927	3.90322870761759	3.59857926221336	2.50460601853088	3.39670732658847	3.96439687653579	3.97694992289587	3.49732306954692	3.89694041867955
k__Bacteria|p__Proteobacteria|c__Unassigned|o__Unassigned	1.71035229048936	1.70297467654539	1.07780743173886	1.13543988462043	1.64271047227926	1.39824205544287	1.65307064799138	1.40484928704651	1.15376849635121	1.32420229690009	1.19615073297958	1.14344466600199	0.905182772155617	0.728237405394158	1.40064435100748	1.09027946865785	1.07876301840556	1.2962962962963
k__Bacteria|p__Unassigned|c__Unassigned|o__Unassigned	0.378742334976554	0.602676103063143	0.45935126257442	0.451029238232595	0.464579055441478	1.20081135902637	0.806526088964137	0.457252872871668	0.415356658686435	0.872700827247659	0.464670084240189	0.529661016949153	0.913193239165843	0.520169575281542	0.567902582864632	0.465330195059925	0.412859920624351	0.501878690284487
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Kineosporiaceae	0.282553805458699	0.624792657303992	0.246355984397454	0.529697128622001	0.0513347022587269	0.189317106152806	0.504848391565338	0.373022080500572	0.400934552482045	0.551498439441229	0.515633899931049	0.308449651046859	0.785025767002216	0.941506931259591	0.638890405722711	0.616833049265482	0.684548384519085	0.365002683843264
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae	0.372730551881688	0.765785690589406	0.546602340381852	0.495607709453258	0.292607802874743	0.384043272481406	0.498691703863322	0.652788640876	0.513426980876287	0.427259780006666	0.479659441796325	0.417497507477567	0.387172572160957	0.390127181461156	0.554251078468847	0.519438357276195	0.386223796713102	0.547504025764895
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae	2.09811230010821	3.44465332301227	2.00934099774174	2.26563524321489	1.17813141683778	2.66937119675456	2.02555025396337	2.82774802960111	3.48726528022152	2.41204811975395	3.06382468447402	2.16537886340977	2.9398413927532	2.36677156753102	2.58286463168241	2.32665097529962	3.55592254215167	2.45034889962426
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae	1.35565708789227	2.24759482472631	1.82970642578526	1.42388881604825	1.28850102669405	1.62542258282623	1.19747575804217	1.75380542686962	1.31818050708125	1.11814793491106	1.88865905207303	1.39581256231306	1.29502549998665	1.51369346406929	1.55081089936111	1.83967751535319	1.88850118530751	1.4170692431562
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae	4.3765780930624	8.96826274466438	7.47536440156025	7.76976530746034	4.53542094455852	3.9972954699121	4.8299215022318	4.77408098189038	3.57379791744786	4.50289385170146	5.55805378181491	4.32141076769691	7.04120050198927	4.90519909490494	5.81008027084585	6.50650650650651	8.09205444423727	6.32581857219538
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae	2.54298424912829	2.27247594824726	2.96653664545268	1.93260784056641	0.918891170431211	1.54969574036511	1.69001077420348	2.56603092473377	7.13028930745046	3.79382442956274	2.43726953862757	2.39282153539382	3.15612400202932	2.8999453821946	2.55556162289084	4.05811216622027	3.57989505367179	2.5174449812131
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptosporangiaceae	0.099194421065288	0.519739024659958	0.205296653664545	0.348760980726367	0.0462012320328542	0.256930358350237	0.258580883484685	0.43017868960953	0.190371801897949	0.296960698160662	0.350750966813562	0.180707876370887	0.285706656698085	0.314702593045333	0.278490689674002	0.140681221762303	0.114535332818368	0.340848094471283
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Thermomonosporaceae	4.15113622700493	6.31980537432268	2.23260110860193	4.78562999868887	3.07494866529774	3.47802569303583	4.42973680160074	5.77281752000481	4.40162681357986	3.74837126147693	4.52079023893036	3.77305583250249	7.35894902672826	7.93778771879633	5.36504122754328	6.39287936585234	5.30325227072956	4.85775630703167
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Unassigned	0.408801250450884	0.516974455379852	0.490145760624102	0.325160613609545	0.202772073921971	0.378634212305612	0.341696167461906	0.484327056133807	0.591306354379994	0.406048301566619	0.320772251701292	0.342721834496511	0.61413580411738	0.410933964472418	0.431387538906788	0.373346319292265	0.625948911914338	0.630703166935051
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Unassigned|f__Unassigned	0.0751472886858242	0.12993475616499	0.069287620611784	0.0839124164153665	0.0462012320328542	0.0730223123732252	0.129290441742343	0.144395644064737	0.118261270875999	0.109087603405957	0.131906346493989	0.199401794616152	0.141518250514005	0.0754245884158236	0.111942336045432	0.0919838757676596	0.085235596515995	0.10198604401503
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	1.22640375135265	1.00077407939843	6.41808663518785	1.80936147895634	3.93480492813142	1.57944557133198	1.11128213021394	5.95331207508573	5.42559635409155	3.86957970970577	1.78373354918008	1.12163509471585	3.04397746388614	3.30047595516138	2.34532845519576	1.18496875253632	2.95660975414858	3.96940418679549
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae	0.0841649633281231	0.0442331084816986	0.0359269143912954	0.0419562082076832	0.0256673511293635	0.0297498309668695	0.224719101123596	0.129354431141327	0.299979809051314	0.309081542983546	0.185868033696076	0.102816550348953	0.181570585565138	0.254883091887955	0.193851362420139	0.232665097529962	0.111871720427243	0.0966183574879227
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Herpetosiphonales|f__Herpetosiphonaceae	0.288565588553565	0.323454605772421	0.161671114760829	0.39596171496001	0.495379876796715	0.192021636240703	0.230875788825612	1.01678599362253	0.0548040035766823	0.475743159298203	0.860389123722157	0.526545363908275	2.47256415048997	0.15865172046087	0.330366406377983	0.376051727403079	1.06810856884106	0.751476113794954
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Unassigned|f__Unassigned	0.267524347721534	0.171403295366582	0.0333607062204886	0.112757309558149	0.0539014373716633	0.0703177822853279	0.1508388486994	0.102280247879189	0.129798955839511	0.121208448228842	0.0809425308031298	0.0872382851445663	0.112146538143174	0.0728237405394159	0.12286353956206	0.078456835213592	0.0266361239112484	0.0670960815888352
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae_1	0.529036912348202	0.411920822735818	0.123177992198727	0.183558410908614	0.143737166324435	0.324543610547667	1.94551331383716	0.737019433247097	1.02685396175257	1.10299687888246	0.52462751446473	2.15914755732802	0.152198873194307	0.0598195011573773	0.25391798176159	0.15420826231637	0.101217270862744	0.241545893719807
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	0.523025129253337	0.481035054738472	0.479880927940875	0.39333945194703	0.485112936344969	0.554428668018932	0.323226104355857	0.150412129234101	0.193256223138827	0.269688797309172	0.368738195880925	0.23678963110668	0.304397746388614	0.348513615438633	0.199311964178452	0.311121932743554	0.351596835628479	0.343531937734836
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae	2.06805338463388	2.40241070441225	2.33781564360501	1.77789432280058	2.03028747433265	2.13928329952671	2.50885023857165	2.00048131881355	1.64123568605959	1.66964637435229	2.93191833798003	2.26819541375872	1.65816667111693	1.68274857603579	2.001310544422	1.98847496144793	1.90181924726314	2.15512614063339
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae	0.844655524828664	0.710494304987283	0.993122562102238	0.964992788776714	1.81211498973306	0.94658553076403	0.554101893181468	0.809217255279466	0.395165710000288	0.639374564407139	0.698504062115898	0.526545363908275	0.40319350618141	0.46555176987698	0.513296565281494	0.522143765387009	0.633939749087713	0.767579173376275
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae	0.282553805458699	0.317925467212208	0.200164237322932	0.416939819063852	0.310574948665298	0.567951318458418	0.160073880252424	0.159436856988148	0.250944647956388	0.218175206811915	0.290793536589022	0.258599202392822	0.301727590718539	0.239278004629509	0.234805875607492	0.273246219192165	0.351596835628479	0.209339774557166
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae	2.2333774197427	1.84949684839102	3.9904537056046	3.56365543464009	5.03336755646817	3.39418526031102	1.71463752501154	1.97340713555141	1.88352707029335	2.16357080088482	2.90793536589022	2.30869890329013	1.79968492163093	2.91294962157663	1.61633812046087	2.05611016421827	3.47068694563567	2.20343531937735
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Unassigned	1.1031621979079	1.11688598916289	1.28823650174502	0.90730300249115	0.867556468172485	1.04935767410412	1.52378020624904	0.851332651465014	0.824944474891113	0.915123784127754	1.10321671613155	1.09359421734796	0.694240474219647	0.821867928944836	1.43340796155736	0.722343965587209	0.748475081906081	1.16210413311863
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae	0.210412408320308	0.306867190091784	0.100082118661466	0.13111315064901	0.107802874743327	0.132521974306964	0.495613360012313	0.330906684315023	0.245175805474632	0.272719008514894	0.281799922055341	0.364531405782652	0.250994632987103	0.187261047101355	0.311254300223885	0.211021832643454	0.167807580640865	0.241545893719807
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Unassigned	0.129253336539618	0.124405617604777	0.151406282077602	0.136357676674971	0.0308008213552361	0.121703853955375	0.20009235031553	0.0842307923710968	0.115376849635121	0.109087603405957	0.101927631381719	0.162013958125623	0.0774345144321914	0.0364118702697079	0.125593840441217	0.0486973459946433	0.0559358602136217	0.0885668276972625
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae	0.11121798725502	0.0995244940838217	0.125744200369534	0.136357676674971	0.202772073921971	0.164976335361731	0.104663690934277	0.0691895794476867	0.0548040035766823	0.0939365473773522	0.116916988937854	0.0498504486540379	0.0507329577314357	0.109235610809124	0.101021132528805	0.1001001001001	0.133180619556242	0.072463768115942
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	0.703378622099315	0.610969810903461	1.63210839663313	1.50780123246362	1.60677618069815	0.824881676808654	0.443281514545175	0.397088021178028	0.481698347226629	0.563619284264113	0.692508319093444	0.676096709870389	0.453926463912846	0.730838253270566	0.475072352973298	0.854908963017071	0.708520896039208	0.512614063338701
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_incertae_sedis	1.20836840206805	1.06435917284087	1.68343256004927	1.46322276124295	1.70944558521561	1.40635564570656	1.07742034785286	0.740027675831779	1.0239695405117	1.15451046937972	1.06724225799682	0.912886340977069	0.985287442257884	1.52409685557492	1.34603833342434	1.3418824229635	1.16399861492156	1.07085346215781
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	10.4725261512565	6.86995466106381	10.3597823855471	10.3553166382588	14.0220739219713	10.2691007437458	5.23318454671387	5.07490524035858	7.44757564394704	8.01187842792643	7.5756213088707	5.63621635094716	7.4630850978612	8.24728861608885	6.71927046360509	7.81862944025106	9.01366433156647	7.85560923242083
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	5.12504508837321	3.55247152493641	3.54906590022583	6.24885275993182	6.56570841889117	7.47261663286004	3.66938587040172	2.7284760243066	4.36412933744844	4.18472167510075	3.4385586233774	4.19366899302094	5.11334810819471	6.50992223464849	3.74597280620324	3.91202012823634	4.12060836907013	3.91035963499732
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Unassigned	5.2242395094385	4.11644365807807	4.57041675220694	4.84594204798741	6.97895277207392	5.7579445571332	2.7920578728644	2.29228084952771	3.44399896160835	3.85442865367716	3.49851605360194	3.125	3.81298229686791	4.39803375900544	4.0271937967564	4.40981522062603	3.57989505367179	3.71980676328502
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Unassigned|f__Unassigned	0.441866057472646	0.414685392015924	0.559433381235886	0.5165858135571	0.40041067761807	0.362407031778229	0.366322918269971	0.258708862282654	0.493236032190141	0.463622314475319	0.521629642953503	0.451769690927218	0.472617553603375	0.548778901922027	0.565172281985475	0.511322132943755	0.527395253442719	0.617283950617284
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae	0.186365275940844	0.152051310405839	0.228392527201807	0.238625934181198	0.264373716632444	0.129817444219067	0.120055410189318	0.114313218217917	0.124030113357755	0.133329293051726	0.158887190095033	0.127741774675972	0.176230274224987	0.171655959842909	0.188390760661825	0.189378567756946	0.162480355858615	0.22007514761138
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Unassigned	0.174341709751112	0.259869512329979	0.343871894888113	0.437917923167694	0.333675564681725	0.346179851250845	0.160073880252424	0.0992720052945069	0.196140644379705	0.196963728371868	0.215846748808346	0.130857427716849	0.18691089690529	0.330307680303779	0.193851362420139	0.259719178638098	0.394214633886477	0.136876006441224
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Unassigned|f__Unassigned	0.489960322231574	0.486564193298684	0.264319441593102	0.317293824570604	0.21047227926078	1.44151453684922	0.237032476527628	0.231634679020516	0.481698347226629	0.469682736886761	0.245825463920616	0.41438185443669	0.336439614429521	0.351114463315041	0.286681592311473	0.378757135513892	0.213088991289988	0.295222758990875
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	6.2823133341349	2.54616830697777	3.96992404023814	4.6492723220139	7.25872689938398	3.93238674780257	4.02339541326766	4.51236387702304	4.70160662263117	6.64222296294052	5.20730281500135	4.75448654037886	6.03455181437078	8.67642851569612	4.68519630863321	5.00229959689419	6.99464613909384	5.01878690284487
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Unassigned|f__Unassigned	0.129253336539618	0.199048988167643	0.125744200369534	0.180936147895634	0.328542094455852	0.140635564570656	0.206249038017547	0.153420371818783	0.141336640803023	0.139389715463168	0.173876547651168	0.174476570289133	0.154869028864383	0.137844937449609	0.251187680882433	0.238075913751589	0.143835069120742	0.179817498658078
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Sinobacteraceae	2.09210051701335	1.66427070662391	1.60644631492507	1.3635767667497	1.00616016427105	1.57944557133198	2.97368016007388	1.93730822453523	2.01044160489198	2.08478530953607	2.59615672872261	2.48940677966102	1.84507756802222	2.51241904860985	3.07704909080981	2.69188107025945	2.32533361745199	2.74288781535158
