OTUID	All	KO	OE	WT
ASV_982	0.013309	0.006710849	0.023374285	0.009840640
ASV_990	0.012995	0.01311856	0.01471404	0.01115336
ASV_1047	0.012837	0.009357748	0.015647937	0.013505567
ASV_1440	0.012885	0.007996638	0.017736723	0.012921674
ASV_2147	0.012856	0.01107992	0.01721311	0.01027496
ASV_858	0.012915	0.01256756	0.01421076	0.01196673
ASV_864	0.01272	0.01064861	0.01058839	0.01692374
ASV_890	0.012971	0.014208512	0.017108664	0.007596009
ASV_1006	0.012709	0.004980671	0.017066765	0.016078544
ASV_1439	0.013244	0.005029624	0.027954443	0.006746608
ASV_1461	0.012408	0.01403819	0.01305071	0.01013552
ASV_1565	0.01255	0.01104457	0.01271693	0.01388751
ASV_1842	0.012622	0.005862163	0.013729377	0.018274809
ASV_2522	0.012706	0.013064282	0.016142144	0.008910683
ASV_825	0.012547	0.013671429	0.014119956	0.009849585
ASV_841	0.012505	0.005398541	0.011564548	0.020550917
ASV_855	0.012504	0.015902189	0.014432804	0.007177034
ASV_879	0.012604	0.024191377	0.009599191	0.004022664
ASV_880	0.012921	0.016560606	0.018208388	0.003992669
ASV_923	0.01283	0.015902450	0.017708767	0.004879589
ASV_1011	0.012137	0.020432456	0.007542543	0.008435611
ASV_1093	0.013044	0.007222931	0.027425500	0.004484440
ASV_1120	0.012658	0.006342454	0.018646143	0.012985191
ASV_1127	0.012905	0.005034847	0.029631823	0.004048152
ASV_1134	0.012547	0.009833577	0.016668947	0.011139870
ASV_1208	0.012371	0.014720404	0.012589165	0.009804447
ASV_1480	0.012556	0.00412745	0.01703075	0.01650990
ASV_2225	0.012296	0.01228074	0.01117853	0.01342982
ASV_813	0.012373	0.01010084	0.01411645	0.01290308
ASV_837	0.012595	0.01017463	0.01511354	0.01249769
ASV_888	0.012206	0.014339605	0.008503121	0.013776441
ASV_1000	0.012166	0.016888748	0.011582686	0.008025868
ASV_1033	0.012539	0.01179871	0.01514221	0.01067598
ASV_1053	0.012325	0.01061589	0.01162013	0.01473772
ASV_1069	0.012389	0.004614721	0.015962841	0.016589858
ASV_1213	0.012353	0.01089790	0.01361749	0.01254256
ASV_1990	0.012359	0.016241013	0.017693017	0.003144141
ASV_850	0.012252	0.016952705	0.008522547	0.011281386
ASV_870	0.012186	0.014445774	0.009603605	0.012509043
ASV_887	0.012306	0.014185931	0.015593430	0.007137705
ASV_900	0.011839	0.018520797	0.006908849	0.010087788
ASV_906	0.012624	0.011328786	0.018048861	0.008495159
ASV_947	0.012149	0.007995886	0.011061423	0.017389342
ASV_964	0.012169	0.01325640	0.01117211	0.01207770
ASV_1075	0.012308	0.007962651	0.018650345	0.010311819
ASV_1086	0.012444	0.012688520	0.016184803	0.008457933
ASV_1250	0.01223	0.009518933	0.014601466	0.012570816
ASV_2532	0.012632	0.005162474	0.024207409	0.008525399
ASV_819	0.011425	0.025257610	0.004577957	0.004440199
ASV_826	0.01203	0.015021687	0.009054815	0.012012787
ASV_828	0.012158	0.01266967	0.01309082	0.01071290
ASV_915	0.012018	0.01470464	0.01064486	0.01070571
ASV_918	0.012226	0.01038763	0.01369796	0.01259162
ASV_970	0.012451	0.002842164	0.021202732	0.013308644
ASV_984	0.012327	0.005097106	0.017124602	0.014759183
ASV_993	0.012287	0.01151697	0.01465894	0.01068633
ASV_1044	0.011653	0.015255582	0.005435498	0.014269057
ASV_1092	0.01182	0.013411927	0.009070137	0.012977449
ASV_1129	0.011963	0.007547093	0.013554537	0.014787547
ASV_1166	0.012309	0.008562149	0.021240201	0.007124386
ASV_1313	0.011678	0.02027351	0.00000000	0.01476114
ASV_1508	0.01257	0.017213357	0.018695034	0.001802433
ASV_2916	0.012718	0.002819286	0.034003143	0.001331683
ASV_842	0.011916	0.026947856	0.007013237	0.001786948
ASV_846	0.011755	0.009192654	0.006595283	0.019477890
ASV_877	0.011437	0.012876054	0.002422593	0.019013018
ASV_881	0.013057	0.00250491	0.03666494	0.00000000
ASV_911	0.011942	0.01115860	0.01401471	0.01065213
ASV_971	0.011714	0.016132241	0.006065178	0.012945309
ASV_1036	0.011968	0.008457727	0.018150552	0.009296900
ASV_1040	0.012059	0.009880422	0.019147126	0.007149356
ASV_1216	0.012006	0.009574086	0.016649210	0.009795174
ASV_1228	0.012206	0.005529942	0.019854145	0.011233156
ASV_1297	0.011693	0.015210583	0.008625783	0.011243040
ASV_1416	0.011888	0.01037881	0.01413048	0.01115530
ASV_1521	0.011669	0.006725063	0.007091089	0.021189399
ASV_1761	0.012097	0.005858062	0.015671034	0.014762861
ASV_1876	0.012071	0.007225782	0.018240555	0.010745911
ASV_762	0.011631	0.01520577	0.00805906	0.01162917
ASV_786	0.01171	0.008950543	0.010576041	0.015602745
ASV_824	0.011726	0.01354940	0.01004952	0.01157931
ASV_876	0.011903	0.01144705	0.01309003	0.01117235
ASV_901	0.011492	0.019448015	0.010990572	0.004036688
ASV_905	0.01174	0.015009112	0.009960677	0.010249573
ASV_908	0.012027	0.00714553	0.01506351	0.01387105
ASV_922	0.011891	0.009972608	0.014562156	0.011139212
ASV_953	0.011546	0.024995480	0.005600410	0.004043126
ASV_960	0.012067	0.015362591	0.014179892	0.006659556
ASV_967	0.011809	0.008525545	0.012631624	0.014270344
ASV_973	0.01154	0.015191179	0.005585292	0.013843422
ASV_985	0.011822	0.017214052	0.011053090	0.007199236
ASV_988	0.011794	0.01088920	0.01152299	0.01296832
ASV_1007	0.011215	0.013672351	0.005336702	0.014637279
ASV_1021	0.01177	0.01034979	0.01420129	0.01075955
ASV_1145	0.012508	0.0009617435	0.0356693177	0.0008923332
ASV_1176	0.011671	0.01138523	0.01161361	0.01201359
ASV_1262	0.011593	0.006145016	0.012054153	0.016579384
ASV_1294	0.011882	0.008737387	0.015713487	0.011194933
ASV_1503	0.011754	0.00778583	0.01409021	0.01338495
ASV_2289	0.011895	0.012956157	0.015134078	0.007596254
ASV_2542	0.011708	0.01132351	0.01255808	0.01124338
ASV_845	0.011544	0.01014372	0.01059485	0.01389416
ASV_851	0.011579	0.006674514	0.012878554	0.015182841
ASV_866	0.011997	0.005938987	0.020273431	0.009778627
ASV_872	0.011712	0.003886946	0.015230869	0.016019088
ASV_882	0.011869	0.008278826	0.016587042	0.010742022
ASV_893	0.011523	0.008301558	0.008030121	0.018236991
ASV_931	0.011686	0.009889579	0.017654958	0.007514101
ASV_979	0.011578	0.015731655	0.010477498	0.008523836
ASV_1034	0.011609	0.006876984	0.015898742	0.012051026
ASV_1037	0.011425	0.012858951	0.011610925	0.009805883
ASV_1079	0.011586	0.003964995	0.017395394	0.013398863
ASV_1096	0.011459	0.009322564	0.012501905	0.012551341
ASV_1226	0.011597	0.012031385	0.015135944	0.007623456
ASV_1301	0.011479	0.014881461	0.007505629	0.012051253
ASV_2406	0.011771	0.006252006	0.018767265	0.010294814
ASV_2811	0.011545	0.009978338	0.013082905	0.011575059
ASV_843	0.011262	0.013550132	0.009049353	0.011187634
ASV_863	0.011588	0.009420617	0.019526702	0.005816250
ASV_941	0.011759	0.006917864	0.017601758	0.010757232
ASV_943	0.011436	0.011662769	0.006977281	0.015668003
ASV_950	0.011607	0.01055620	0.01258945	0.01167408
ASV_958	0.011606	0.002965671	0.012591539	0.019261572
ASV_986	0.01166	0.010924359	0.014217410	0.009839086
ASV_997	0.01163	0.004467168	0.015242571	0.015179261
ASV_1010	0.011486	0.005970617	0.016520834	0.011965728
ASV_1014	0.011439	0.003709843	0.016016596	0.014589145
ASV_1074	0.011254	0.015790307	0.009062837	0.008909733
ASV_1094	0.011235	0.018250618	0.009650518	0.005802704
ASV_1148	0.012239	0.002681403	0.030451444	0.003584482
ASV_1221	0.011267	0.009364934	0.010156746	0.014280594
ASV_1234	0.010689	0.026269404	0.003984883	0.001812458
ASV_1332	0.011214	0.014075211	0.007116313	0.012451915
ASV_2132	0.011205	0.01017014	0.01004119	0.01340485
ASV_2682	0.011576	0.003510961	0.017832655	0.013385480
ASV_867	0.011526	0.006347307	0.015305101	0.012924195
ASV_899	0.011418	0.006985452	0.013061390	0.014207825
ASV_921	0.011538	0.009044622	0.016153876	0.009415092
ASV_948	0.011672	0.007397579	0.018644977	0.008974364
ASV_981	0.011443	0.009753966	0.016533371	0.008042344
ASV_1027	0.011214	0.012761137	0.011027297	0.009854927
ASV_1106	0.01124	0.011682085	0.013107928	0.008929887
ASV_1112	0.011055	0.008385998	0.010548076	0.014230905
ASV_1205	0.01121	0.020652447	0.004519325	0.008456793
ASV_1353	0.011231	0.009476457	0.012646897	0.011569287
ASV_1437	0.011177	0.012964877	0.012085970	0.008479194
ASV_1506	0.011612	0.005610471	0.021625197	0.007600916
ASV_1723	0.011428	0.007898712	0.018843398	0.007541965
ASV_2234	0.011682	0.001743866	0.023867865	0.009435608
ASV_910	0.011186	0.011123158	0.013120437	0.009314989
ASV_912	0.011197	0.01307204	0.01201041	0.00850750
ASV_951	0.011504	0.00187326	0.02062139	0.01201759
ASV_954	0.011301	0.009623267	0.014498985	0.009780931
ASV_983	0.011186	0.009767526	0.013550951	0.010238477
ASV_994	0.010909	0.01292256	0.00697909	0.01282658
ASV_1028	0.011013	0.01130840	0.01104672	0.01068262
ASV_1038	0.012142	0.00000000	0.03642707	0.00000000
ASV_1109	0.011561	0.007903575	0.024537466	0.002240907
ASV_1122	0.011117	0.008162446	0.014428229	0.010760176
ASV_1175	0.011126	0.006721197	0.014621898	0.012035017
ASV_1183	0.010939	0.014074348	0.008523655	0.010220278
ASV_2535	0.01125	0.010595091	0.015132430	0.008022859
ASV_2563	0.011133	0.004070672	0.014584340	0.014743912
ASV_2597	0.011356	0.004207282	0.018238074	0.011624013
ASV_920	0.01076	0.022117127	0.003043244	0.007120356
ASV_926	0.010888	0.010568527	0.004460408	0.017635776
ASV_935	0.011128	0.006842933	0.012748019	0.013792968
ASV_946	0.011207	0.007700444	0.016194534	0.009726006
ASV_966	0.011139	0.006751554	0.015510918	0.011154122
ASV_975	0.01065	0.025573599	0.004578233	0.001798285
ASV_992	0.010955	0.004951311	0.010054445	0.017858746
ASV_1003	0.01085	0.013839988	0.008447299	0.010263343
ASV_1019	0.011139	0.005694334	0.013805193	0.013916508
ASV_1070	0.010819	0.014747639	0.010582410	0.007128003
ASV_1073	0.010898	0.013255447	0.010089842	0.009348521
ASV_1121	0.01082	0.015957067	0.009766222	0.006736979
ASV_1124	0.011215	0.003706997	0.018309704	0.011628520
ASV_1130	0.011115	0.008730319	0.015190754	0.009424271
ASV_1317	0.010671	0.021492452	0.005573555	0.004947192
ASV_1341	0.011024	0.010094524	0.013164365	0.009811759
ASV_1486	0.011045	0.006054729	0.016002759	0.011077980
ASV_1612	0.01113	0.008542888	0.017712425	0.007135941
ASV_857	0.010841	0.01028886	0.01104934	0.01118540
ASV_896	0.010503	0.014825540	0.006035513	0.010647755
ASV_956	0.010656	0.016992883	0.006516534	0.008460004
ASV_972	0.010917	0.00894324	0.01220351	0.01160485
ASV_1024	0.01139	0.001001964	0.029141660	0.004025137
ASV_1031	0.010629	0.008780048	0.011081099	0.012027277
ASV_1041	0.010988	0.007694557	0.017255189	0.008014978
ASV_1062	0.010424	0.003246323	0.003504324	0.024520613
ASV_1066	0.010609	0.01387523	0.00903408	0.00891755
ASV_1071	0.010836	0.007840279	0.013097168	0.011570279
ASV_1098	0.01022	0.022404164	0.002490098	0.005767197
ASV_1104	0.011086	0.008085079	0.018048805	0.007123628
ASV_1126	0.01055	0.005340919	0.009505248	0.016803874
ASV_1271	0.010783	0.015445889	0.011116572	0.005787145
ASV_1302	0.010686	0.01046231	0.01001893	0.01157754
ASV_1607	0.011063	0.003241833	0.020081447	0.009866919
ASV_1676	0.010683	0.014742342	0.007577598	0.009729520
ASV_1693	0.010842	0.010951167	0.013139417	0.008436779
ASV_1905	0.010899	0.004945849	0.016572632	0.011178668
ASV_2239	0.01051	0.012682946	0.009077287	0.009769935
ASV_852	0.010702	0.01167248	0.01011386	0.01031821
ASV_961	0.010446	0.020162151	0.003502702	0.007672072
ASV_1018	0.010447	0.002303808	0.006966501	0.022071219
ASV_1022	0.010532	0.009940084	0.009634682	0.012019753
ASV_1045	0.010857	0.004044426	0.019108322	0.009417758
ASV_1076	0.010904	0.007917319	0.016736612	0.008059138
ASV_1082	0.01057	0.009079601	0.010552361	0.012079454
ASV_1390	0.010531	0.014486459	0.013504114	0.003602445
ASV_2251	0.01091	0.004281923	0.018613488	0.009833331
ASV_903	0.010128	0.012259315	0.004022798	0.014101619
ASV_917	0.010499	0.018457902	0.010366430	0.002671346
ASV_980	0.01112	0.005420354	0.020266688	0.007673699
ASV_1013	0.010401	0.011448878	0.013035083	0.006718117
ASV_1088	0.010725	0.005956315	0.018172470	0.008045934
ASV_1136	0.010777	0.002773857	0.021042968	0.008514062
ASV_1144	0.010499	0.008448648	0.013692848	0.009354179
ASV_1167	0.010512	0.009485107	0.013107973	0.008944391
ASV_1184	0.010525	0.008153104	0.012718509	0.010704092
ASV_1224	0.010495	0.008240646	0.011127146	0.012115742
ASV_1251	0.010693	0.005487139	0.018932460	0.007658676
ASV_1272	0.01051	0.006703338	0.014552068	0.010274644
ASV_1310	0.010189	0.01394356	0.00552364	0.01109876
ASV_1590	0.010607	0.004485839	0.016682755	0.010651257
ASV_1642	0.010394	0.011511806	0.011213355	0.008456847
ASV_1929	0.010642	0.01052792	0.01466224	0.00673647
ASV_2197	0.010592	0.0131047025	0.0177699486	0.0009018027
ASV_2368	0.010418	0.006578063	0.013533050	0.011142244
ASV_930	0.010523	0.009994010	0.012182775	0.009392463
ASV_974	0.010501	0.006228616	0.013650651	0.011624086
ASV_989	0.010429	0.004567534	0.012058803	0.014661016
ASV_999	0.010506	0.008949893	0.014082137	0.008487025
ASV_1001	0.010167	0.01624975	0.00800956	0.00624066
ASV_1005	0.010362	0.002851506	0.013089092	0.015145062
ASV_1009	0.010495	0.007323513	0.016076625	0.008086158
ASV_1020	0.010297	0.012260019	0.011963263	0.006666741
ASV_1087	0.010312	0.009444412	0.011540173	0.009950676
ASV_1097	0.010394	0.009032414	0.013203603	0.008947090
ASV_1099	0.01058	0.002270748	0.019176332	0.010293123
ASV_1123	0.010472	0.006215095	0.017594159	0.007606592
ASV_1207	0.010195	0.010241929	0.010564227	0.009779378
ASV_1232	0.010434	0.009241161	0.013555018	0.008507181
ASV_1391	0.010623	0.008218736	0.019179964	0.004471135
ASV_1447	0.010619	0.001889763	0.020668399	0.009300257
ASV_1467	0.010206	0.014274430	0.006967401	0.009376549
ASV_1888	0.01066	0.010518835	0.015636984	0.005825593
ASV_1916	0.010404	0.007022632	0.013513392	0.010676304
ASV_1023	0.010099	0.008697240	0.008180641	0.013417698
ASV_1029	0.010188	0.008459366	0.013618820	0.008485846
ASV_1035	0.01013	0.008584418	0.011518063	0.010287599
ASV_1050	0.010057	0.011539155	0.010548803	0.008084071
ASV_1065	0.009855	0.021657938	0.002984247	0.004924012
ASV_1067	0.009901	0.013333544	0.006551514	0.009817504
ASV_1089	0.010112	0.009057005	0.011010083	0.010269090
ASV_1090	0.01028	0.003666024	0.020443071	0.006729718
ASV_1151	0.010102	0.004520348	0.010074205	0.015710349
ASV_1182	0.010248	0.01138976	0.01265851	0.00669431
ASV_1388	0.010124	0.009919598	0.011035753	0.009417396
ASV_1742	0.010083	0.009754142	0.011159725	0.009334911
ASV_1820	0.010171	0.011903934	0.010618213	0.007990577
ASV_2734	0.010331	0.007358304	0.015177784	0.008457519
ASV_2863	0.010304	0.001849542	0.016168630	0.012895196
ASV_928	0.009746	0.019998107	0.003045048	0.006193951
ASV_933	0.010079	0.012686162	0.011325525	0.006226618
ASV_955	0.010083	0.007773516	0.009108597	0.013367814
ASV_978	0.010682	0.004726215	0.023731548	0.003588057
ASV_987	0.010234	0.008985785	0.008595388	0.013120128
ASV_1004	0.009997	0.011441078	0.010069611	0.008480072
ASV_1059	0.010161	0.006976198	0.013252863	0.010253282
ASV_1068	0.009847	0.013117725	0.007582012	0.008840743
ASV_1077	0.010014	0.00764005	0.01256882	0.00983178
ASV_1115	0.009883	0.007530327	0.009135500	0.012983116
ASV_1158	0.01005	0.008542122	0.013120484	0.008487471
ASV_1638	0.009877	0.015789726	0.007569322	0.006272809
ASV_1744	0.01008	0.004929378	0.011410759	0.013900323
ASV_1922	0.010169	0.007525045	0.016746835	0.006236616
ASV_2621	0.010145	0.006481767	0.014113607	0.009840832
ASV_957	0.01004	0.005570914	0.011073745	0.013475982
ASV_1008	0.009514	0.021083981	0.002982314	0.004476384
ASV_1012	0.009738	0.009842143	0.009081745	0.010289907
ASV_1061	0.009636	0.004388606	0.007123538	0.017396554
ASV_1064	0.010169	0.002454683	0.019107665	0.008944085
ASV_1095	0.009741	0.015711965	0.008595160	0.004915825
ASV_1108	0.009812	0.006282396	0.011564543	0.011587615
ASV_1140	0.009971	0.007029271	0.012203666	0.010679768
ASV_1147	0.009814	0.009838430	0.010689665	0.008915096
ASV_1150	0.010226	0.0009380258	0.0212404597	0.0084998410
ASV_1159	0.010088	0.009104440	0.016674883	0.004485186
ASV_1171	0.009983	0.006475968	0.014098267	0.009373476
ASV_1181	0.009678	0.005868069	0.007492329	0.015673769
ASV_1230	0.009816	0.010686881	0.012523287	0.006238606
ASV_1277	0.009521	0.019702723	0.003053302	0.005805885
ASV_1307	0.009789	0.012421760	0.010634904	0.006309857
ASV_1358	0.009868	0.007600567	0.012612301	0.009391999
ASV_1389	0.009877	0.007761518	0.011622195	0.010246121
ASV_1482	0.009942	0.007142319	0.014210760	0.008474078
ASV_1529	0.009785	0.008447056	0.011553277	0.009355595
ASV_1620	0.009796	0.005939739	0.011054020	0.012395497
ASV_1640	0.009573	0.011538505	0.003010095	0.014170459
ASV_2490	0.010076	0.007850252	0.016134011	0.006244931
ASV_965	0.009829	0.012078806	0.011133748	0.006275081
ASV_995	0.010024	0.003749976	0.015161601	0.011161323
ASV_1016	0.009683	0.006665821	0.012137426	0.010244692
ASV_1025	0.009815	0.020414374	0.004082801	0.004947074
ASV_1039	0.009404	0.00000000	0.00000000	0.02821311
ASV_1105	0.009509	0.009354106	0.008513589	0.010660091
ASV_1146	0.009759	0.004971412	0.013124147	0.011181131
ASV_1190	0.009583	0.010004535	0.011595767	0.007148584
ASV_1211	0.009812	0.004860009	0.015592745	0.008981981
ASV_1238	0.009717	0.011410024	0.010163993	0.007576646
ASV_1284	0.009699	0.008439393	0.013061186	0.007597536
ASV_1309	0.009882	0.007009922	0.013665475	0.008969526
ASV_1496	0.010123	0.002424469	0.020769776	0.007174844
ASV_1591	0.009841	0.003739969	0.014573206	0.011208964
ASV_1592	0.009493	0.010007487	0.004615311	0.013855954
ASV_1889	0.009445	0.015760889	0.008098530	0.004476483
ASV_2264	0.009739	0.009469213	0.012125893	0.007621573
ASV_2751	0.009537	0.016552177	0.007615932	0.004442503
ASV_1017	0.008915	0.017352014	0.001018921	0.008374284
ASV_1049	0.009618	0.007266247	0.014031870	0.007555384
ASV_1058	0.009473	0.007068827	0.006087388	0.015263576
ASV_1137	0.009447	0.008542536	0.009042053	0.010757895
ASV_1186	0.009439	0.009416722	0.008561290	0.010339783
ASV_1239	0.009641	0.009415882	0.014601208	0.004905387
ASV_1287	0.009391	0.004448986	0.010292292	0.013431171
ASV_1331	0.009625	0.009537853	0.011756929	0.007581522
ASV_1357	0.00935	0.003242028	0.004081844	0.020724804
ASV_1522	0.009364	0.009636652	0.008614242	0.009841284
ASV_1538	0.009528	0.008195964	0.010538789	0.009850125
ASV_1568	0.009442	0.008079925	0.009910276	0.010336270
ASV_1701	0.009671	0.007214326	0.014225494	0.007573125
ASV_1801	0.010073	0.0022226481	0.0271047702	0.0008912426
ASV_1874	0.009488	0.009808664	0.010694930	0.007959755
ASV_1884	0.009659	0.007812999	0.013617971	0.007546087
ASV_2098	0.009638	0.005411394	0.014067127	0.009434386
ASV_904	0.009082	0.014445087	0.003535843	0.009264772
ASV_936	0.009657	0.007016418	0.013104342	0.008851659
ASV_1110	0.009769	0.018391952	0.006021977	0.004893527
ASV_1125	0.0096	0.004045681	0.016739392	0.008014319
ASV_1131	0.009335	0.008544894	0.010130875	0.009329035
ASV_1153	0.009258	0.008513162	0.008543665	0.010718065
ASV_1173	0.009448	0.005546445	0.013042433	0.009754966
ASV_1177	0.009185	0.004604050	0.005590553	0.017361639
ASV_1223	0.009486	0.006090548	0.012587623	0.009779610
ASV_1245	0.009161	0.013188013	0.007565817	0.006728619
ASV_1248	0.009299	0.008653685	0.007599638	0.011645038
ASV_1268	0.009741	0.001923487	0.018821505	0.008477882
ASV_1303	0.009294	0.009115701	0.008025761	0.010740368
ASV_1306	0.008976	0.006182269	0.003070322	0.017676633
ASV_1323	0.009342	0.00630281	0.01099211	0.01072968
ASV_1326	0.009411	0.011005538	0.010079232	0.007149356
ASV_1348	0.009042	0.0005009819	0.0005013738	0.0261237476
ASV_1383	0.009247	0.005451214	0.007506592	0.014784444
ASV_1872	0.009347	0.010416001	0.010089130	0.007536744
ASV_2001	0.009828	0.004179804	0.023508147	0.001796972
ASV_2454	0.009465	0.003576241	0.014601916	0.010215719
ASV_2461	0.009376	0.006248966	0.012562804	0.009317384
ASV_2567	0.009367	0.003215269	0.011615844	0.013268434
ASV_2919	0.009277	0.005349832	0.006604413	0.015876298
ASV_944	0.009302	0.006764757	0.010020471	0.011120232
ASV_1114	0.00916	0.002294586	0.009966788	0.015217868
ASV_1133	0.009191	0.006733654	0.010094119	0.010745830
ASV_1142	0.009395	0.004926218	0.016120122	0.007138123
ASV_1152	0.009266	0.008300237	0.010497310	0.009000061
ASV_1156	0.009378	0.007880272	0.013103056	0.007151301
ASV_1160	0.00884	0.011055608	0.001971544	0.013492187
ASV_1163	0.009226	0.005465589	0.011088866	0.011124602
ASV_1179	0.009378	0.007813575	0.012724696	0.007594491
ASV_1180	0.009121	0.008654852	0.007091453	0.011616209
ASV_1185	0.008808	0.02642455	0.00000000	0.00000000
ASV_1199	0.009283	0.007256153	0.012135671	0.008457110
ASV_1217	0.008951	0.007260609	0.006930694	0.012662085
ASV_1243	0.009169	0.010799509	0.010065616	0.006641358
ASV_1244	0.009355	0.00622600	0.01469341	0.00714523
ASV_1315	0.009057	0.009027898	0.007928460	0.010215521
ASV_1346	0.00919	0.007429638	0.012580543	0.007561045
ASV_1459	0.009148	0.008125681	0.008563847	0.010753224
ASV_1577	0.009383	0.007439806	0.013554092	0.007154360
ASV_1674	0.009572	0.005763246	0.017566300	0.005386767
ASV_1740	0.00943	0.010699088	0.012680015	0.004911817
ASV_1875	0.009137	0.007681672	0.008546046	0.011184644
ASV_2097	0.009292	0.00554274	0.01117448	0.01115904
ASV_949	0.009058	0.012459706	0.007567772	0.007146716
ASV_1080	0.009187	0.0009215231	0.0154564968	0.0111826810
ASV_1107	0.009002	0.007681525	0.008646309	0.010677950
ASV_1135	0.009126	0.001880508	0.012109823	0.013387405
ASV_1157	0.009073	0.008450434	0.012967007	0.005801846
ASV_1164	0.008995	0.006063233	0.011086469	0.009835056
ASV_1203	0.009065	0.010091189	0.008606323	0.008496526
ASV_1210	0.009229	0.004150504	0.013741132	0.009794987
ASV_1225	0.009104	0.001362272	0.015999126	0.009951231
ASV_1237	0.008939	0.012158598	0.007085797	0.007574093
ASV_1267	0.009145	0.003303013	0.012123025	0.012008247
ASV_1295	0.008993	0.008998984	0.009526469	0.008452816
ASV_1423	0.009005	0.006568759	0.006614070	0.013831565
ASV_1430	0.00889	0.012170196	0.006013049	0.008488133
ASV_1567	0.009116	0.007815191	0.014128747	0.005404878
ASV_1571	0.008908	0.003623622	0.008998473	0.014103124
ASV_1625	0.009164	0.007416000	0.011157013	0.008919104
ASV_1836	0.009119	0.007857413	0.010998221	0.008502083
ASV_2099	0.009256	0.006099157	0.013137688	0.008532424
ASV_2116	0.009153	0.007291916	0.012543896	0.007622565
ASV_2259	0.009144	0.009086009	0.011650626	0.006695161
ASV_2766	0.009122	0.008596049	0.010709171	0.008060625
ASV_1119	0.008626	0.017410519	0.007167912	0.001300424
ASV_1141	0.008985	0.005744736	0.009631253	0.011579751
ASV_1187	0.009002	0.005924062	0.013496141	0.007585216
ASV_1196	0.008859	0.008912644	0.006559149	0.011106539
ASV_1200	0.009129	0.002277996	0.016626356	0.008482788
ASV_1220	0.00898	0.006826108	0.012533941	0.007579414
ASV_1222	0.008892	0.008631886	0.009115745	0.008927788
ASV_1256	0.009019	0.008705919	0.011173841	0.007177680
ASV_1259	0.009007	0.006707057	0.013163696	0.007151061
ASV_1265	0.009105	0.007003459	0.013627488	0.006685162
ASV_1314	0.00888	0.005661850	0.012102005	0.008875948
ASV_1333	0.009046	0.002414462	0.013631044	0.011091035
ASV_1345	0.008817	0.00563906	0.01005230	0.01075986
ASV_1361	0.008844	0.007359365	0.007580261	0.011592831
ASV_1370	0.009018	0.006054027	0.015170425	0.005830537
ASV_1476	0.009016	0.004088088	0.013601249	0.009358105
ASV_1483	0.008503	0.012302860	0.003023792	0.010183325
ASV_1497	0.009254	0.002801279	0.018233610	0.006727991
ASV_1654	0.008839	0.004040707	0.008576707	0.013900646
ASV_1741	0.009149	0.003861294	0.013714869	0.009871892
ASV_1754	0.008885	0.009949203	0.009541775	0.007162879
ASV_1860	0.009045	0.004591091	0.013586189	0.008958320
ASV_1871	0.008895	0.007557163	0.011550793	0.007577786
ASV_1979	0.008777	0.016148179	0.006115196	0.004067519
ASV_1984	0.008979	0.007247489	0.012058108	0.007630431
ASV_2798	0.009042	0.010205266	0.011088273	0.005833336
ASV_1042	0.008985	0.002310968	0.015726078	0.008918863
ASV_1091	0.008881	0.006371219	0.013116743	0.007155136
ASV_1188	0.008872	0.004463464	0.014108435	0.008044626
ASV_1197	0.008749	0.004054257	0.011529162	0.010662590
ASV_1198	0.008961	0.003248994	0.014659168	0.008973706
ASV_1204	0.008614	0.010402616	0.006524556	0.008913978
ASV_1229	0.008758	0.005292108	0.012516039	0.008467108
ASV_1258	0.0088	0.007427128	0.008646309	0.010325951
ASV_1291	0.008759	0.0085551689	0.0168547838	0.0008669493
ASV_1312	0.008483	0.004481632	0.004500701	0.016465448
ASV_1351	0.008534	0.009734529	0.006038872	0.009829218
ASV_1404	0.008902	0.003593081	0.014583797	0.008529552
ASV_1507	0.008659	0.008964024	0.007596796	0.009415564
ASV_1589	0.008669	0.009948138	0.007534244	0.008525285
ASV_1718	0.008618	0.012418954	0.007605232	0.005830370
ASV_1936	0.008873	0.007480026	0.010155481	0.008984144
ASV_2073	0.008576	0.004093901	0.005062534	0.016570273
ASV_2128	0.008603	0.008763882	0.004517125	0.012528637
ASV_991	0.008598	0.008365819	0.009391205	0.008036527
ASV_1100	0.008371	0.005850957	0.004564620	0.014697003
ASV_1149	0.009406	0.00000000	0.02821815	0.00000000
ASV_1172	0.008778	0.006000046	0.013650852	0.006684163
ASV_1178	0.008639	0.003803907	0.009553632	0.012560096
ASV_1195	0.0087	0.008804366	0.010557796	0.006737875
ASV_1209	0.008325	0.005010935	0.001539925	0.018425546
ASV_1214	0.008556	0.012061844	0.009130110	0.004475847
ASV_1273	0.008656	0.004645022	0.011477069	0.009846289
ASV_1281	0.008563	0.007163537	0.009087684	0.009438912
ASV_1289	0.008641	0.002286586	0.012926711	0.010708769
ASV_1299	0.008623	0.007316386	0.010022610	0.008529848
ASV_1349	0.008772	0.006564966	0.012139230	0.007612127
ASV_1352	0.008597	0.008607993	0.010061126	0.007123099
ASV_1355	0.008323	0.009313218	0.004475860	0.011180732
ASV_1377	0.008534	0.008983461	0.008577334	0.008040694
ASV_1409	0.008702	0.011102268	0.009654393	0.005349563
ASV_1415	0.008698	0.010736605	0.009583587	0.005775139
ASV_1446	0.008753	0.003141325	0.015053308	0.008064441
ASV_1518	0.008449	0.010205935	0.007118117	0.008023694
