#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_666	8	4	2	0	0	0	6	6	12	9	4	9	4	8	10	19	2	6
ASV_675	4	14	12	3	3	5	3	3	7	4	1	2	6	7	7	9	1	7
ASV_913	7	5	52	5	1	0	3	2	2	0	3	5	2	1	7	2	0	2
ASV_2270	5	8	5	4	4	6	11	8	3	5	9	5	6	2	10	3	4	4
ASV_636	6	4	5	10	8	9	10	9	4	5	6	6	2	2	4	2	7	9
ASV_689	7	6	6	2	4	7	6	6	3	6	4	4	5	5	4	11	11	7
ASV_697	8	5	6	1	1	6	15	8	2	8	5	19	3	4	8	6	1	3
ASV_709	2	3	1	1	0	2	5	1	10	24	13	1	4	12	18	6	0	3
ASV_728	4	5	6	2	2	4	8	5	6	2	3	4	3	2	5	26	5	10
ASV_731	12	6	5	5	2	26	7	6	3	2	1	9	0	1	10	5	6	1
ASV_598	4	3	4	9	7	2	11	9	6	4	4	9	6	4	3	3	2	10
ASV_635	6	4	1	6	2	2	12	4	11	13	2	9	10	2	10	4	1	4
ASV_589	5	1	3	6	14	7	4	3	5	9	5	4	6	8	9	6	5	7
ASV_623	7	4	3	5	0	5	13	13	5	2	2	9	11	0	7	1	4	3
ASV_632	4	2	3	3	0	1	12	8	7	8	12	11	4	6	8	4	5	7
ASV_633	6	44	20	2	0	0	0	2	6	7	1	1	0	1	0	6	0	6
ASV_649	0	0	91	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_674	7	7	2	8	1	1	10	7	9	8	6	15	6	2	4	1	9	3
ASV_715	10	8	2	8	7	13	6	3	8	7	7	5	3	3	6	3	4	6
ASV_781	5	2	2	0	2	0	2	6	7	7	4	14	44	0	3	0	4	1
ASV_909	4	14	7	8	4	7	6	5	5	2	6	2	1	5	7	7	3	8
ASV_968	2	2	0	1	3	1	0	4	2	78	0	6	2	0	7	1	0	3
ASV_1055	5	3	0	7	3	2	14	7	6	9	4	8	9	7	5	2	11	5
ASV_631	8	5	7	4	6	9	3	8	7	6	3	4	8	3	6	5	4	6
ASV_673	6	7	5	6	5	3	6	6	7	7	10	5	2	8	8	0	5	7
ASV_692	5	6	2	2	1	3	4	9	6	5	3	26	6	3	7	7	3	1
ASV_705	2	1	75	0	0	0	4	1	2	3	1	3	0	0	0	1	0	4
ASV_743	1	2	3	6	4	7	3	13	7	7	6	11	6	5	7	10	3	3
ASV_988	4	4	2	4	1	8	5	4	7	6	7	6	14	3	9	8	2	4
ASV_671	0	1	0	2	0	0	87	4	1	0	2	1	7	0	1	0	0	1
ASV_682	8	12	14	4	11	10	0	8	2	3	2	4	10	2	4	3	3	4
ASV_711	0	1	2	0	21	1	1	11	5	5	6	3	14	13	4	2	0	5
ASV_768	14	3	19	0	0	2	0	36	2	2	0	6	0	1	15	3	0	2
ASV_603	8	9	2	2	3	10	6	7	5	3	3	8	5	8	5	5	8	1
ASV_938	4	5	4	4	4	5	12	9	4	2	4	13	7	5	5	8	2	3
ASV_2061	5	7	3	3	5	4	14	4	8	5	7	11	3	2	4	3	4	5
ASV_629	3	6	5	4	2	4	4	6	9	6	4	6	7	9	5	6	5	6
ASV_662	0	1	0	45	0	48	1	0	1	0	0	3	1	0	0	0	0	0
ASV_677	9	2	2	1	4	3	5	2	13	10	9	7	5	5	6	7	6	5
ASV_685	1	4	2	2	8	6	6	2	3	6	10	9	5	7	6	1	11	1
ASV_695	3	1	11	4	11	5	4	5	6	7	4	2	7	7	8	2	10	2
ASV_1912	16	11	2	3	0	4	11	4	8	5	7	6	1	1	6	7	1	12
ASV_733	5	6	3	3	2	4	11	4	10	3	15	3	3	1	3	3	8	6
ASV_756	15	8	4	1	0	21	0	1	17	0	8	6	1	13	3	0	0	5
ASV_1293	9	5	4	4	0	18	11	3	5	4	5	7	3	2	4	2	4	5
ASV_2106	5	7	0	2	0	4	11	5	5	6	4	15	6	6	8	4	2	10
ASV_641	5	6	4	3	1	1	2	23	8	12	13	2	1	1	13	4	2	6
ASV_680	11	5	3	2	1	2	10	6	6	4	4	8	7	4	5	7	3	8
ASV_776	6	6	0	10	0	1	4	16	15	2	3	10	4	1	2	6	4	7
ASV_1102	12	3	0	3	3	8	13	4	1	4	6	9	3	3	5	14	1	7
ASV_706	25	4	4	0	0	0	14	5	14	2	4	8	4	1	1	7	8	3
ASV_710	2	1	0	3	5	2	3	0	3	1	6	1	0	23	1	1	34	3
ASV_919	5	4	1	0	0	1	8	6	4	10	2	3	4	10	3	7	3	14
ASV_683	11	3	5	16	4	4	0	1	18	5	0	1	3	6	4	1	14	1
ASV_686	5	4	2	6	8	3	9	5	4	10	5	4	8	7	3	10	2	3
ASV_744	0	2	0	68	1	0	4	10	1	10	2	0	0	0	0	0	1	0
ASV_2327	3	1	1	2	0	0	7	6	10	11	2	2	9	6	11	7	13	7
ASV_659	5	3	2	0	9	2	4	4	3	3	8	5	3	10	9	14	9	4
ASV_664	5	0	0	0	1	2	40	4	17	7	5	7	1	0	1	2	0	9
ASV_687	4	3	15	2	13	3	7	4	1	9	10	4	2	2	1	5	3	6
ASV_801	1	5	2	0	1	0	21	4	8	3	3	22	4	9	8	4	1	4
ASV_1339	6	1	4	5	1	3	1	5	9	9	11	6	6	5	3	7	1	9
ASV_2225	5	3	10	6	8	3	8	7	3	5	1	4	5	1	10	4	5	7
ASV_2480	4	3	1	2	2	7	7	4	8	3	10	14	7	3	2	5	6	3
ASV_713	7	6	21	2	0	2	8	3	2	5	4	7	5	1	3	6	4	6
ASV_720	6	6	10	2	7	9	5	8	1	6	5	5	0	4	2	6	8	3
ASV_735	6	1	1	2	2	7	4	2	3	11	6	11	4	5	10	3	2	10
ASV_774	5	7	3	3	4	6	5	5	2	5	5	7	5	3	9	5	4	8
ASV_778	6	10	3	5	3	7	9	6	7	6	5	5	4	2	5	3	4	9
ASV_861	0	2	5	10	15	4	1	5	0	0	5	4	2	2	5	3	9	10
ASV_679	4	6	3	2	3	3	7	11	7	6	6	10	7	1	6	5	2	4
ASV_694	9	3	3	4	2	8	6	9	5	5	8	5	1	3	1	3	7	5
ASV_701	7	6	8	1	4	9	5	5	5	5	3	11	7	4	6	3	4	5
ASV_734	4	8	4	3	7	6	5	7	4	5	5	0	7	4	10	4	7	5
ASV_758	5	10	7	5	13	7	0	5	9	3	4	2	6	2	3	2	1	5
ASV_759	6	1	9	2	6	5	9	3	9	0	12	11	2	3	3	4	3	7
ASV_760	4	5	2	6	3	7	6	9	6	10	7	11	2	1	4	3	6	5
ASV_646	4	5	1	5	1	2	10	7	4	5	2	10	6	3	5	5	16	8
ASV_699	3	9	6	7	6	4	2	5	5	2	6	10	3	5	8	2	2	5
ASV_798	5	8	1	3	2	6	13	7	5	9	6	15	4	2	4	2	2	2
ASV_1120	2	1	2	0	2	4	10	5	8	4	7	16	6	2	7	8	4	4
ASV_1907	7	1	0	0	0	0	11	7	5	3	8	4	13	5	13	3	4	5
ASV_2863	2	1	0	2	0	2	5	9	4	14	5	6	3	9	8	5	8	14
ASV_747	4	4	3	6	3	10	7	3	6	4	10	8	3	3	6	4	5	3
ASV_667	6	6	0	1	0	5	5	18	2	7	6	6	6	1	7	6	5	5
ASV_712	6	4	7	18	0	7	3	5	3	2	8	7	3	1	0	3	1	12
ASV_726	4	2	2	3	2	5	9	4	6	5	4	6	5	9	6	5	9	6
ASV_792	1	1	3	10	1	2	9	8	4	6	10	7	2	3	5	8	3	7
ASV_2907	0	0	0	0	2	2	10	8	13	6	9	19	7	3	4	1	3	3
ASV_719	9	7	1	5	4	3	10	5	3	2	7	3	7	1	7	4	2	9
ASV_752	5	9	5	1	4	5	2	10	4	4	1	7	1	5	15	2	5	5
ASV_1081	5	6	4	11	5	5	10	4	1	4	5	6	1	6	8	4	1	4
ASV_725	1	4	2	3	5	6	2	2	8	13	8	6	5	3	2	8	4	5
ASV_770	12	8	7	0	0	17	10	2	3	6	4	3	0	0	4	7	0	4
ASV_791	4	7	5	3	3	5	12	5	7	4	4	5	4	3	4	4	3	12
ASV_795	1	5	1	1	2	7	11	7	8	3	11	6	9	3	10	4	0	4
ASV_833	4	13	4	7	5	5	5	6	1	4	4	5	7	2	4	2	5	6
ASV_871	1	16	6	6	1	5	8	1	5	5	6	5	3	6	7	4	0	5
ASV_1578	7	6	7	1	2	5	5	11	9	0	4	4	1	3	5	6	3	5
ASV_2745	10	9	1	1	3	6	9	3	10	3	4	14	2	5	6	2	3	2
ASV_688	0	6	0	3	2	4	2	4	4	3	9	5	1	4	8	5	20	6
ASV_740	6	0	0	0	0	0	61	0	2	17	0	8	0	0	1	0	0	0
ASV_783	4	11	4	7	8	3	1	2	7	3	2	7	9	6	3	3	3	2
ASV_788	2	6	2	6	13	11	3	2	5	6	5	3	5	8	4	3	6	5
ASV_802	0	0	0	0	0	0	6	0	2	7	1	0	0	0	0	70	2	3
ASV_1002	3	7	10	5	2	11	5	20	2	3	3	5	1	0	4	3	1	4
ASV_2295	3	3	1	0	1	1	5	6	3	23	1	21	13	0	1	4	0	1
ASV_754	6	6	5	4	4	1	6	2	3	12	4	8	3	4	7	1	0	4
ASV_789	5	3	1	4	1	4	13	3	7	15	2	5	3	2	6	3	4	8
ASV_856	17	6	14	0	1	2	7	6	1	2	5	2	2	3	7	4	1	5
ASV_865	8	4	2	5	1	10	10	6	2	3	6	4	1	1	4	1	7	9
ASV_1935	4	2	4	2	7	13	6	4	1	3	15	2	4	6	10	2	3	5
ASV_2045	4	6	5	2	2	1	18	3	6	6	4	5	10	3	6	6	3	2
ASV_806	3	7	6	7	5	3	6	9	3	3	2	1	5	2	3	11	3	5
ASV_807	4	2	0	2	2	3	4	0	5	8	21	6	4	2	6	7	13	4
ASV_916	0	2	2	2	0	1	49	1	3	2	5	13	1	1	1	0	1	0
ASV_1057	6	4	3	6	4	1	2	8	3	3	7	5	8	4	4	4	7	5
ASV_1830	4	5	5	0	0	2	7	13	12	1	6	4	4	1	3	9	1	4
ASV_1862	7	7	7	6	8	8	2	3	3	1	5	3	6	3	4	7	5	3
ASV_702	4	5	0	4	1	6	5	9	7	9	6	9	3	3	5	2	2	5
ASV_714	4	7	1	1	0	0	4	11	8	4	4	5	8	2	4	5	6	8
ASV_723	0	0	0	0	0	0	0	5	1	1	0	2	3	0	0	67	1	2
ASV_732	7	3	3	5	4	2	6	3	2	6	8	4	8	2	13	1	9	4
ASV_766	6	5	13	0	2	6	8	1	1	6	6	4	3	2	5	3	1	8
ASV_805	4	4	0	2	2	3	10	6	8	5	11	7	5	3	4	4	6	2
ASV_808	3	3	2	27	0	2	2	6	4	6	1	3	1	0	4	4	3	13
ASV_891	2	6	6	1	3	3	4	3	9	5	6	2	6	3	4	9	3	3
ASV_892	8	4	4	3	1	3	6	8	5	7	2	10	4	1	8	2	0	8
ASV_1569	3	3	3	7	7	7	8	3	1	6	4	6	0	1	5	1	12	5
ASV_1574	4	0	0	4	2	2	14	3	3	5	5	14	9	5	5	3	1	2
ASV_1850	0	1	1	1	0	0	7	4	5	2	12	19	9	3	11	6	5	5
ASV_745	9	5	4	3	2	0	8	9	3	2	6	11	3	2	3	5	3	9
ASV_1781	7	5	0	6	2	6	4	1	6	7	3	10	7	3	6	4	6	5
ASV_698	9	9	19	2	1	4	3	1	0	2	2	4	3	2	1	12	2	4
ASV_848	0	1	2	1	4	1	7	4	3	8	10	14	6	5	14	8	4	2
ASV_952	0	1	2	2	1	5	3	4	6	3	9	9	6	9	11	7	5	5
ASV_963	5	7	0	5	5	5	8	6	5	5	3	9	3	5	4	3	3	2
ASV_1103	5	3	3	7	3	2	7	5	2	3	8	13	6	3	4	2	2	5
ASV_1797	4	9	5	4	2	6	4	7	5	3	2	9	4	2	2	4	5	10
ASV_736	10	5	4	7	1	4	4	7	10	3	5	9	2	0	3	3	3	4
ASV_746	5	2	1	3	0	9	3	6	5	0	3	3	0	10	31	0	0	0
ASV_753	8	4	0	0	0	13	7	6	1	1	2	12	8	0	2	3	15	6
ASV_765	6	4	5	7	4	19	2	5	2	2	4	5	1	2	0	5	3	6
ASV_772	10	9	2	5	3	4	5	9	6	5	3	5	5	3	1	2	3	5
ASV_782	8	4	6	7	0	15	2	2	3	3	9	5	3	2	3	4	3	2
ASV_787	8	8	4	2	0	0	4	3	2	4	6	2	7	2	8	4	4	9
ASV_832	8	12	2	1	1	5	1	6	4	3	6	3	3	3	6	3	6	5
ASV_860	3	2	0	1	5	3	0	9	5	9	5	4	15	9	4	3	5	5
ASV_914	2	7	3	1	2	2	8	4	4	8	8	5	7	1	5	5	0	12
ASV_1564	0	5	5	5	3	6	10	14	1	3	2	3	3	3	4	2	3	5
ASV_1758	7	4	6	5	12	5	8	5	3	1	3	8	1	2	5	0	2	7
ASV_748	2	0	1	0	1	3	7	1	15	10	4	1	2	19	13	1	0	4
ASV_799	2	6	3	4	2	2	6	11	3	6	7	2	4	4	4	5	2	7
ASV_817	0	12	3	0	7	2	3	5	4	2	2	5	6	12	1	1	10	3
ASV_820	3	3	31	5	9	0	2	3	0	5	1	1	0	1	6	1	6	2
ASV_830	0	1	0	10	0	2	7	19	10	34	0	0	0	1	0	0	0	1
ASV_838	6	8	1	4	1	6	4	4	7	4	6	12	4	1	2	5	6	4
ASV_854	4	4	3	7	3	5	4	7	3	1	7	6	8	3	7	3	8	3
ASV_959	3	10	8	6	0	3	3	10	3	2	3	5	5	3	6	2	7	4
ASV_1193	3	8	3	2	4	3	0	7	2	1	6	4	8	8	8	2	2	6
ASV_717	5	1	1	1	0	2	8	3	5	7	5	4	3	4	10	20	3	3
ASV_773	6	5	2	3	1	4	12	5	6	2	6	8	3	5	7	2	3	3
ASV_804	3	1	3	2	9	9	5	11	4	4	7	7	5	1	2	4	2	5
ASV_1060	3	7	10	2	5	2	0	16	0	2	7	12	1	0	1	9	3	5
ASV_729	8	7	3	1	0	7	4	5	7	7	3	5	1	1	5	9	0	7
ASV_777	3	0	1	0	1	4	23	4	2	6	7	10	7	2	9	2	0	3
ASV_977	3	3	4	0	1	1	6	7	5	6	12	3	4	6	7	4	6	2
ASV_1051	4	5	3	4	3	5	7	5	3	3	7	7	5	3	4	6	5	0
ASV_1083	10	1	5	8	7	1	5	1	3	5	4	11	4	1	6	4	2	2
ASV_716	1	2	0	0	0	0	4	12	3	8	0	7	2	1	2	32	1	4
ASV_831	2	9	6	1	1	7	5	8	3	2	5	1	4	10	4	4	7	5
ASV_869	2	3	13	8	11	3	0	7	1	5	4	2	0	0	5	3	4	2
ASV_889	9	6	0	5	3	3	5	7	11	3	2	6	7	1	0	3	5	0
ASV_1442	6	3	5	5	12	3	2	2	2	11	2	2	3	4	10	6	0	4
ASV_1602	2	8	4	1	1	3	3	7	3	7	8	17	1	1	5	1	5	6
ASV_750	5	1	2	1	5	12	5	4	5	4	5	4	5	6	8	2	5	3
ASV_779	7	4	26	2	0	4	7	4	2	0	2	1	1	3	7	2	3	4
ASV_814	5	3	8	3	2	1	7	5	3	6	5	3	4	2	3	3	6	7
ASV_1030	7	15	1	2	0	1	2	6	6	4	3	4	10	1	6	5	4	2
ASV_737	6	6	4	1	2	4	3	4	3	9	0	1	8	1	8	2	10	4
ASV_835	4	5	13	4	8	0	14	3	5	5	5	0	6	1	2	1	2	2
ASV_839	0	0	1	0	0	30	7	3	2	2	7	7	6	3	0	6	0	1
ASV_1101	6	5	0	0	0	0	4	3	3	3	1	12	2	2	2	2	3	26
ASV_1113	3	2	0	0	1	4	6	24	6	16	0	8	4	3	0	2	1	1
ASV_1154	9	15	3	3	0	5	9	3	9	0	4	2	2	2	1	5	4	3
ASV_1899	2	4	2	5	3	1	3	13	3	5	7	9	5	1	5	5	0	5
ASV_764	3	0	2	0	0	3	4	6	12	0	33	3	2	3	2	4	3	2
ASV_821	9	5	5	6	0	5	5	7	1	3	5	11	3	0	4	1	2	2
ASV_1032	6	8	0	5	1	3	5	4	2	4	3	4	2	5	9	0	7	8
ASV_1139	3	8	4	4	6	8	5	6	2	3	6	9	1	1	1	2	0	6
ASV_1297	4	6	5	11	4	5	0	4	0	2	5	6	4	2	8	7	2	4
ASV_1318	3	7	4	2	1	6	7	9	1	3	2	11	6	5	5	2	1	1
ASV_1480	3	3	1	0	0	1	5	13	8	2	4	5	6	8	10	7	2	2
ASV_769	1	4	0	7	5	2	6	3	3	5	8	6	5	5	4	1	4	4
ASV_784	4	7	12	4	6	2	0	3	4	4	2	1	3	5	9	0	2	4
ASV_809	4	3	20	0	0	2	8	6	4	4	4	11	1	0	3	3	2	1
ASV_818	3	3	4	0	1	2	5	4	2	5	5	10	1	9	8	9	3	5
ASV_1052	6	6	1	7	3	3	4	2	1	1	9	8	4	2	2	6	2	6
ASV_1090	3	1	1	2	2	1	6	3	41	0	1	4	3	1	4	3	1	1
ASV_1201	11	8	4	2	2	5	2	9	10	3	3	3	0	2	2	2	2	2
ASV_1263	3	0	4	0	2	2	3	5	7	4	6	16	6	1	10	1	2	5
ASV_1547	4	5	2	7	2	3	6	7	5	4	8	7	2	5	5	2	2	0
ASV_1937	5	2	5	6	4	3	8	3	2	6	4	6	1	1	5	6	5	1
ASV_2083	1	6	1	0	0	0	3	2	2	63	0	1	0	0	3	0	0	1
ASV_757	1	1	1	26	1	10	4	3	1	3	2	4	0	0	1	7	3	4
ASV_761	6	2	0	0	0	0	9	4	2	8	10	2	3	9	2	10	7	2
ASV_823	4	0	0	0	0	0	8	12	4	11	5	3	3	8	6	6	3	5
ASV_849	0	1	0	0	0	0	56	3	0	24	0	1	0	0	0	0	0	0
ASV_1043	3	5	2	2	0	0	11	3	2	3	0	10	3	1	1	26	0	3
ASV_1085	5	6	1	4	3	1	3	11	3	3	4	7	3	2	3	4	8	2
ASV_1218	10	3	0	6	1	3	12	4	1	4	1	9	5	3	4	4	2	6
ASV_2438	1	7	0	0	0	4	6	13	7	1	8	6	5	4	8	3	2	2
ASV_780	4	1	0	1	0	6	2	0	8	0	2	3	3	0	9	4	25	3
ASV_785	2	2	1	6	4	0	6	4	2	10	3	2	7	10	3	1	6	3
ASV_790	3	5	2	4	5	0	6	14	3	5	4	3	6	1	3	2	0	6
ASV_844	7	1	1	1	3	0	13	7	2	5	7	9	7	1	3	6	1	6
ASV_937	5	5	7	4	1	2	6	4	3	1	1	8	5	3	8	4	5	5
ASV_1235	4	0	0	2	1	4	8	6	8	7	5	5	7	2	3	2	2	5
ASV_1512	2	2	4	4	2	7	8	3	4	4	6	3	4	0	4	12	1	3
ASV_2526	6	3	1	9	6	4	3	5	7	5	2	0	0	0	5	2	2	6
ASV_755	3	4	2	3	1	3	1	6	6	1	7	3	6	5	3	11	3	4
ASV_894	4	4	14	3	0	3	2	4	0	4	7	3	2	2	4	5	0	12
ASV_898	3	6	2	4	3	6	5	3	3	6	5	3	4	4	4	7	1	2
ASV_902	8	3	0	2	7	16	5	3	3	7	4	5	2	2	3	2	0	1
ASV_927	3	0	2	0	2	1	1	1	0	0	4	2	2	1	0	51	1	6
ASV_1048	4	5	2	3	2	0	2	8	2	4	2	10	3	3	5	2	4	12
ASV_1065	4	10	0	3	1	30	1	2	2	3	2	0	1	1	3	1	2	0
ASV_1132	3	2	1	2	3	5	7	7	2	8	7	7	0	1	8	2	3	4
ASV_1165	2	2	5	5	4	4	3	3	1	8	3	5	1	5	8	7	3	3
ASV_1247	3	1	3	2	3	6	2	4	7	4	3	2	0	6	10	6	2	5
ASV_1347	2	1	4	0	2	4	13	5	5	3	10	7	9	3	2	4	2	5
ASV_2461	4	3	3	2	2	1	6	3	6	5	7	5	5	5	3	1	4	5
ASV_794	3	5	3	0	1	2	5	3	3	7	3	8	3	2	4	4	0	8
ASV_827	3	4	2	16	1	1	4	5	2	3	5	4	5	2	0	1	8	3
ASV_878	3	1	3	1	1	2	8	3	8	6	12	2	8	4	4	3	1	5
ASV_883	4	2	2	4	3	4	9	4	4	5	4	3	0	2	4	16	3	3
ASV_907	16	13	0	1	0	0	4	4	5	23	1	0	0	0	1	5	1	1
ASV_934	6	9	6	5	4	6	3	5	5	3	1	3	2	2	3	6	4	2
ASV_1015	0	3	6	7	9	3	2	2	3	2	1	4	2	8	2	3	5	4
ASV_1078	5	3	4	1	2	3	4	11	2	3	2	9	5	3	4	2	8	3
ASV_1322	9	4	6	4	5	5	3	4	3	8	1	5	2	3	3	6	0	1
ASV_1443	3	2	2	4	4	6	5	4	2	2	9	9	5	3	4	2	2	7
ASV_1819	4	9	3	0	3	5	4	3	2	1	8	10	4	2	6	2	5	2
ASV_2713	3	5	2	2	1	1	7	10	5	2	8	7	4	1	5	4	2	2
ASV_884	2	6	3	8	1	3	4	6	2	7	4	4	2	2	3	1	5	4
ASV_924	2	13	6	2	1	0	2	7	3	3	4	4	6	3	8	5	1	3
ASV_940	9	3	3	1	4	6	3	5	5	5	1	4	4	0	5	2	5	4
ASV_1046	3	5	9	4	11	4	2	3	2	3	3	4	2	2	7	4	2	1
ASV_1056	7	8	1	1	1	3	9	10	4	2	7	4	1	2	6	1	3	3
ASV_1084	5	10	0	7	2	3	0	6	4	1	5	8	3	7	6	1	3	3
ASV_1155	5	7	1	5	0	9	13	6	1	1	5	6	7	1	2	1	1	5
ASV_1401	5	6	1	0	1	3	2	7	7	10	3	8	5	0	2	1	6	1
ASV_1686	5	1	0	1	0	7	4	5	2	2	6	3	0	1	18	1	17	1
ASV_2051	3	2	2	1	1	5	6	5	1	2	6	8	8	5	1	4	6	1
ASV_2662	1	3	3	2	2	4	5	6	4	4	4	10	1	4	4	9	2	3
ASV_840	8	8	1	0	0	5	1	9	14	2	0	14	1	1	3	0	7	0
ASV_858	11	2	6	2	0	2	11	5	3	0	1	6	4	7	2	3	5	1
ASV_875	2	3	8	10	0	3	6	5	2	1	5	8	6	1	7	0	0	1
ASV_982	2	1	2	0	3	3	6	4	2	5	12	15	2	3	5	4	2	0
ASV_990	3	7	5	7	0	4	3	4	2	2	4	10	8	2	2	5	4	1
ASV_1006	3	1	6	0	0	1	1	19	4	4	1	2	2	6	7	2	0	12
ASV_1047	2	2	1	6	1	1	3	5	5	5	3	7	6	2	12	2	1	3
ASV_1383	3	1	0	2	2	2	2	3	4	3	6	2	4	3	7	12	4	8
ASV_1440	0	2	1	4	1	4	7	4	4	5	3	11	3	4	5	4	3	6
ASV_2147	3	1	6	2	5	5	12	3	5	2	4	7	1	3	4	4	2	5
ASV_2301	8	5	2	2	4	3	7	4	11	1	4	7	2	0	4	2	2	3
ASV_2916	3	2	0	0	2	2	0	4	1	0	50	2	0	1	0	2	0	0
ASV_864	8	4	2	3	0	1	7	5	2	2	2	2	4	4	2	4	10	6
ASV_890	6	8	4	3	1	6	11	4	2	4	8	2	1	2	4	0	1	2
ASV_1439	2	4	1	0	0	2	19	3	6	1	7	16	3	0	4	2	1	1
ASV_1461	1	1	5	1	11	6	0	3	5	7	1	4	3	10	2	0	1	3
ASV_1565	1	2	6	3	2	4	8	2	1	3	5	6	0	3	4	8	2	6
ASV_1785	1	6	8	2	4	4	9	12	1	3	1	4	0	1	1	4	7	1
ASV_1842	1	2	1	2	0	3	5	1	1	3	5	8	2	8	6	4	7	6
ASV_2522	3	9	6	1	3	5	8	10	3	1	3	4	2	2	1	4	1	3
ASV_825	0	6	6	3	8	2	1	6	3	11	1	5	8	0	4	2	3	2
ASV_841	3	0	2	0	2	2	2	7	2	6	3	2	2	3	2	5	1	23
ASV_855	1	6	0	4	15	7	0	11	4	3	7	1	1	1	2	4	5	0
ASV_879	4	0	0	0	0	40	2	5	0	4	1	2	3	1	2	0	1	0
ASV_880	10	1	3	8	0	12	5	3	1	2	13	7	1	2	0	1	2	2
ASV_923	1	17	1	1	5	5	6	3	4	0	5	12	5	2	1	0	1	0
ASV_1011	3	6	1	3	19	5	5	1	2	3	2	1	2	5	2	3	4	2
ASV_1079	1	1	4	1	0	0	4	2	14	8	4	3	8	1	5	5	7	2
ASV_1093	2	3	0	4	3	1	11	11	4	10	2	14	1	0	2	2	2	2
ASV_1127	1	4	0	0	0	4	6	7	32	1	1	9	0	2	5	1	0	0
ASV_1134	3	1	2	0	3	4	7	2	3	4	7	4	6	2	4	4	5	0
ASV_1852	3	6	1	1	0	0	4	3	3	2	2	7	1	0	1	3	22	3
ASV_813	2	1	6	3	6	2	5	4	2	8	3	3	4	7	6	3	1	2
ASV_837	7	4	4	2	0	0	3	2	5	7	2	7	3	4	5	2	1	6
ASV_1000	3	6	4	3	12	5	2	6	5	2	1	7	1	0	0	1	5	8
ASV_1033	7	5	1	1	1	4	2	6	3	4	7	7	6	3	1	2	5	6
ASV_1053	6	2	1	1	3	5	6	3	2	4	5	3	3	3	7	3	3	9
ASV_1069	3	3	1	1	0	0	3	10	6	5	3	2	9	2	7	4	2	5
ASV_1213	2	12	0	0	5	1	8	2	5	6	2	4	4	3	7	4	0	9
ASV_1824	2	3	2	2	1	3	12	9	1	2	8	7	5	0	4	2	5	1
ASV_1990	3	0	1	4	17	5	13	3	6	4	3	6	0	0	3	1	0	2
ASV_2700	1	3	3	3	2	4	5	6	7	1	7	9	3	2	1	2	2	3
ASV_870	3	5	4	9	0	8	1	5	1	4	2	3	8	2	3	3	5	4
ASV_887	0	0	0	7	4	14	5	4	6	6	3	5	9	1	0	2	1	0
ASV_900	1	8	5	7	10	3	0	4	5	0	0	2	3	12	0	1	1	4
ASV_906	10	3	0	0	3	3	6	7	9	3	1	3	0	2	1	3	0	10
ASV_947	1	2	3	3	3	1	3	6	1	3	7	1	9	3	3	7	5	6
ASV_1075	2	2	6	1	3	1	6	8	3	7	5	4	4	1	6	2	3	3
ASV_1086	10	8	0	3	0	2	3	5	2	8	4	6	1	3	2	1	3	5
ASV_1250	3	4	2	5	1	6	6	0	5	5	4	6	1	1	8	3	6	5
ASV_1531	13	3	15	1	1	1	5	7	2	0	2	4	1	1	0	1	3	4
ASV_2251	5	2	2	0	1	0	5	5	5	6	10	7	4	3	0	3	5	2
ASV_2532	3	4	1	1	0	1	15	4	9	4	4	8	6	0	4	2	1	3
ASV_819	0	0	41	0	2	1	0	2	0	1	2	3	1	2	0	2	3	1
ASV_826	6	8	6	2	2	7	4	2	2	4	3	2	4	5	3	3	6	2
ASV_828	4	3	3	4	3	5	5	3	4	1	3	5	0	3	3	4	6	4
ASV_918	2	2	1	1	1	11	6	0	2	1	5	8	0	3	10	3	2	2
ASV_970	3	1	0	0	0	1	13	7	6	5	1	6	5	8	4	1	2	5
ASV_984	3	2	2	0	0	0	7	2	7	8	2	6	3	2	6	5	4	6
ASV_985	8	5	9	3	4	6	3	9	2	4	2	1	3	0	4	5	1	2
ASV_993	6	2	2	4	1	4	2	3	3	7	5	7	1	4	3	5	7	1
ASV_1044	5	5	5	6	6	4	2	0	4	1	2	0	3	5	5	4	3	8
ASV_1092	2	6	2	3	4	4	6	2	1	2	5	1	3	1	3	4	5	5
ASV_1129	3	0	1	1	8	2	1	5	5	6	2	6	1	0	4	0	0	21
ASV_1166	3	3	3	3	3	2	3	5	5	7	5	14	3	1	0	4	2	3
ASV_1313	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
ASV_1508	18	6	1	1	3	3	13	2	6	7	1	5	1	0	1	0	0	1
ASV_2030	1	21	17	3	0	1	1	1	2	1	0	1	5	2	3	2	0	0
ASV_842	2	37	0	1	6	3	2	4	3	3	0	1	1	0	0	0	0	2
ASV_846	1	9	0	0	1	5	6	5	0	1	0	0	0	5	1	1	26	1
ASV_877	3	3	2	4	6	5	0	0	4	0	1	0	4	9	2	3	13	3
ASV_881	5	0	0	0	0	0	32	0	2	29	1	7	0	0	0	0	0	0
ASV_911	4	1	3	8	3	2	3	2	5	6	3	5	2	6	3	1	5	3
